sebi_report_as_on_reporting_date_08dec2025,unnamed_1,unnamed_2,unnamed_3
ARVIND,ARVIND LIMITED,979195,3343.26
ARVINDFASN,ARVIND FASHIONS LIMITED,521921,2733.40
ARVSMART,ARVIND SMARTSPACES LTD,144228,939.40
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,93996,866.66
ASAHISONG,ASAHI SONGWON COLOR LTD,259,0.77
ASAL,AUTOMOTIVE STAMPINGS & AS,32743,192.09
ASALCBR,ASSO ALCOHOLS & BREW LTD,159160,1604.15
ASHAPURMIN,ASHAPURA MINECHEM LTD,1449284,7291.75
ASHIANA,ASHIANA HOUSING LTD,74780,237.71
ASHIMASYN,ASHIMA LTD,33366,6.70
ASHOKA,ASHOKA BUILDCON LTD,4581808,9415.65
ASHOKAMET,ASHOKA METCAST LIMITED,18186,3.09
ASHOKLEY,ASHOK LEYLAND LTD,3880129,5604.84
ASIANENE,ASIAN ENERGY SERVICES LTD,572742,1951.03
ASIANPAINT,ASIAN PAINTS LIMITED,357429,9509.83
ASIANTILES,ASIAN GRANITO IND. LTD.,2491209,1668.49
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,372388,1860.36
ASMS,BARTRONICS INDIA LIMITED,8367,1.07
ASPINWALL,ASPINWALL & CO LTD,126,0.36
ASTEC,ASTEC LIFESCIENCES LTD,350605,3465.34
ASTERDM,ASTER DM HEALTHCARE LTD.,559039,3610.40
ASTRAL,ASTRAL LIMITED,662318,10193.20
ASTRAMICRO,ASTRA MICROWAVE LTD,2126008,19310.63
ASTRAZEN,ASTRAZENECA PHARMA IND LT,26801,2178.13
ATALREAL,ATAL REALTECH LIMITED,1219300,260.85
ATAM,ATAM VALVES LIMITED,1849,2.04
ATGL,ADANI TOTAL GAS LIMITED,1678565,11185.78
ATHERENERG,ATHER ENERGY LIMITED,624657,3929.78
ATL,ALLCARGO TERMINALS LTD,835068,354.56
ATLANTAELE,ATLANTA ELECTRICALS LTD,39340,372.24
ATUL,ATUL LTD,247481,15225.02
ATULAUTO,ATUL AUTO LIMITED,284524,1411.40
AUBANK,AU SMALL FINANCE BANK LTD,510195,4095.62
AURIONPRO,AURIONPRO SOLN LTD,501133,6051.69
AUROPHARMA,AUROBINDO PHARMA LTD,510194,6096.11
AURUM,AURUM PROPTECH LIMITED,224029,405.01
AUTOAXLES,AUTOMOTIVE AXLES LIMITED,18708,339.24
AUTOBEES,NIPPONAMC - NETFAUTO,413466,1158.23
AUTOIETF,ICICIPRAMC - ICICIAUTO,794535,219.35
AUTOIND,AUTOLINE INDUSTRIES LTD,67352,53.51
AVADHSUGAR,AVADH SUG & ENERGY LTD,121674,611.07
AVALON,AVALON TECHNOLOGIES LTD,364717,3616.37
AVANTEL,AVANTEL LIMITED,6989328,12233.11
AVANTIFEED,AVANTI FEEDS LIMITED,801323,6179.36
AVG,AVG LOGISTICS LIMITED,1582,4.42
AVL,ADITYA VISION LIMITED,121666,634.22
AVONMORE,AVONMORE CAP&MGT SERV LTD,27730,5.22
AVROIND,AVRO INDIA LIMITED,1258,1.79
AVTNPL,AVT NATURAL PRODUCTS LTD,44654,41.05
AWFIS,AWFIS SPACE SOLUTIONS LTD,806983,4803.92
AWHCL,ANTONY WASTE HDG CELL LTD,271875,1550.18
AWL,AWL AGRI BUSINESS LIMITED,3618072,10050.14
AXISBANK,AXIS BANK LIMITED,752352,9015.95
AXISBNKETF,AXISAMC - AXISBNKETF,213,1.27
AXISBPSETF,AXISAMC - AXISBPSETF,23012,3.02
AXISCADES,AXISCADES TECH LTD,400,6.79
AXISCETF,AXISAMC - AXISCETF,11396,14.44
AXISGOLD,AXIS MF - AXIS GOLD ETF,2928630,2950.96
AXISHCETF,AXISAMC - AXISHCETF,6779,9.81
AXISILVER,AXISAMC - AXISILVER,713378,1167.31
AXISNIFTY,AXISAMC - AXISNIFTY,25301,72.57
AXISTECETF,AXISAMC - AXISTECETF,1343,5.50
AXISVALUE,AXISAMC - AXISVALUE,2934,0.89
AXITA,AXITA COTTON LIMITED,53621,6.85
AXSENSEX,AXISAMC - AXSENSEX,2019,1.75
AYMSYNTEX,AYM SYNTEX LIMITED,22998,43.86
AZAD,AZAD ENGINEERING LIMITED,498949,8376.72
BAIDFIN,BAID FINSERV LIMITED,32313,4.00
BAJAJ-AUTO,BAJAJ AUTO LIMITED,400121,35906.61
BAJAJCON,BAJAJ CONSUMER CARE LTD,2402642,6323.73
BAJAJELEC,BAJAJ ELECT.LTD,472288,2679.19
BAJAJFINSV,BAJAJ FINSERV LTD.,769524,15629.29
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,917856,4511.24
BAJAJHFL,BAJAJ HOUSING FINANCE LTD,32780932,36275.62
BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,25008564,6125.54
BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,118279,14558.90
BAJAJINDEF,INDEF MANUFACTURING LTD,11347,42.18
BAJEL,BAJEL PROJECTS LIMITED,225111,456.88
BAJFINANCE,BAJAJ FINANCE LIMITED,3087833,30242.76
BALAJEE,SHREE TIRUPATI BALAJEE L,120075,61.14
BALAJITELE,BALAJI TELEFILMS LIMITED.,242678,301.42
BALAMINES,BALAJI AMINES LIMITED,361251,5386.36
BALAXI,BALAXI PHARMA LTD,64351,38.12
BALKRISIND,BALKRISHNA IND. LTD,136504,3462.65
BALMLAWRIE,BALMER LAWRIE & CO LTD,1557647,3455.98
BALPHARMA,BAL PHARMA LTD.,2611,2.16
BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,1057099,5319.97
BALUFORGE,BALU FORGE INDUSTRIES LTD,322603,2066.17
BANARBEADS,BANARAS BEADS LTD,500,0.68
BANARISUG,BANNARI AMMAN SUGARS LTD,430,15.66
BANCOINDIA,BANCO PRODUCTS (I) LTD,675286,5046.24
BANDHANBNK,BANDHAN BANK LIMITED,18743272,30876.33
BANKBARODA,BANK OF BARODA,5505983,14620.32
BANKBEES,NIP IND ETF BANK BEES,413479,2447.25
BANKBETF,BFAM - BANKBETF,26549,15.65
BANKETF,MIRAEAMC - BANKETF,3630,20.98
BANKETFADD,DSPAMC - DSPBANKETF,3394,2.01
BANKIETF,ICICIPRAMC - IPRU5008,206741,122.09
BANKINDIA,BANK OF INDIA,15354784,19605.85
BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,8603,49.53
BANKPSU,MIRAEAMC - BANKPSU,19116,14.81
BANSALWIRE,BANSAL WIRE INDUSTRIES L,444109,1495.84
BANSWRAS,BANSWARA SYNTEX LIMITED,3127,5.05
BASF,BASF INDIA LTD,168485,8494.68
BASML,BANNARI AM SPIN MILL LTD.,50466,16.40
BATAINDIA,BATA INDIA LTD,528765,6083.07
BAYERCROP,BAYER CROPSCIENCE LTD,92977,4593.11
BBETF0432,EDELAMC - BBETF0432,23,0.30
BBL,BHARAT BIJLEE LTD,112457,3271.08
BBNPPGOLD,BARODABNP - BBNPPGOLD,23897,28.78
BBOX,BLACK BOX LIMITED,958219,5281.74
BBTC,BOMBAY BURMAH TRADING COR,291095,5593.57
BCLIND,BCL INDUSTRIES LIMITED,1625371,679.54
BCONCEPTS,BRAND CONCEPTS LIMITED,22,0.09
BDL,BHARAT DYNAMICS LIMITED,4067004,67494.92
BEARDSELL,BEARDSELL LIMITED,5851,1.97
BECTORFOOD,MRS BECTORS FOOD SPE LTD,161399,2293.80
BEDMUTHA,BEDMUTHA INDUST LTD,10655,13.35
BEL,BHARAT ELECTRONICS LTD,27435212,108314.77
BELLACASA,BELLA CASA FASH AND RET L,7429,29.64
BELRISE,BELRISE INDUSTRIES LTD,11756981,17731.31
BEML,BEML LIMITED,1410524,29555.93
BEPL,BHANSALI ENG. POLYMERS LT,2805327,3215.70
BERGEPAINT,BERGER PAINTS (I) LTD,201920,1141.14
BESTAGRO,BEST AGROLIFE LIMITED,155531,657.89
BFINVEST,BF INVESTMENT LIMITED,94980,495.91
BFSI,MIRAEAMC - MAFSETF,916765,253.14
BFUTILITIE,BF UTILITIES LIMITED,7304,59.23
BGRENERGY,BGR ENERGY SYSTEMS LTD,1,0.00
BHAGCHEM,BHAGIRADHA CHEM & INDS L,757003,2139.78
BHAGERIA,BHAGERIA INDUSTRIES LTD,182810,374.73
BHAGYANGR,BHAGYANAGAR INDIA LIMITED,500,0.49
BHANDARI,BHANDARI HOSIERY EXP LTD,908045,46.90
BHARATFORG,BHARAT FORGE LTD,553114,7544.45
BHARATRAS,BHARAT RASAYAN LTD,17604,1902.63
BHARATSE,BHARAT SEATS LIMITED,39937,76.70
BHARATWIRE,BHARAT WIRE ROPES LTD.,929559,2002.35
BHARTIARTL,BHARTI AIRTEL LIMITED,1074235,22185.69
BHARTIHEXA,BHARTI HEXACOM LIMITED,153443,2787.17
BHEL,BHEL,8353962,21627.31
BIGBLOC,BIGBLOC CONSTRUCTION LTD,48798,55.24
BIKAJI,BIKAJI FOODS INTERN LTD,512999,3914.56
BIOCON,BIOCON LIMITED.,3628538,14124.61
BIRLACABLE,BIRLA CABLE LIMITED,16250,28.25
BIRLACORPN,BIRLA CORPORATION LTD,320136,4084.18
BIRLAMONEY,ADITYA BIRLA MONEY LTD,43916,75.48
BIRLANU,BIRLANU LIMITED,40836,848.12
BLACKBUCK,BLACKBUCK LIMITED,1141829,7601.23
BLAL,BEML LAND ASSETS LIMITED,90000,204.09
BLISSGVS,BLISS GVS PHARMA LTD,650961,1066.61
BLKASHYAP,B.L.KASHYAP & SON LTD,747216,495.97
BLS,BLS INTL SERVS LTD,7018417,25805.31
BLSE,BLS E-SERVICES LIMITED,212650,434.59
BLUEDART,BLUE DART EXPRESS LTD,87350,5545.75
BLUEJET,BLUE JET HEALTHCARE LTD,2254110,16188.65
BLUESTARCO,BLUE STAR LIMITED,234404,4352.26
BLUESTONE,BLUESTONE JEWEL LFSTL LTD,227357,1471.36
BLUSPRING,BLUSPRING ENTERPRISES LTD,204859,168.16
BMWVENTLTD,BMW VENTURES LIMITED,77269,49.44
BODALCHEM,BODAL CHEMICALS LTD,691580,486.87
BOMDYEING,BOMBAY DYEING & MFG. CO L,6490989,10811.48
BORANA,BORANA WEAVES LIMITED,3854,10.49
BOROLTD,BOROSIL LIMITED,397410,1442.33
BORORENEW,BOROSIL RENEWABLES LTD,2052384,12559.51
BOROSCI,BOROSIL SCIENTIFIC LTD,198631,273.55
BOSCHLTD,BOSCH LIMITED,17434,6686.71
BPCL,BHARAT PETROLEUM CORP  LT,2903272,10159.39
BPL,BPL LTD,24720,18.24
BRIGADE,BRIGADE ENTER. LTD,605373,6164.96
BRIGHOTEL,BRIGADE HOTEL VENTURE LTD,184786,155.91
BRITANNIA,BRITANNIA INDUSTRIES LTD,62242,3654.50
BRNL,BHARAT ROAD NETWORK LTD,1900,0.48
BSE,BSE LIMITED,2362294,61787.89
BSE500IETF,ICICIPRAMC - ICICI500,571124,225.55
BSHSL,BOMBAY SUPER HYBRID SEEDS,2873,4.82
BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,335572,365.40
BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,142989,42.43
BSLSENETFG,BIRLASLAMC - BSLSENETFG,474,0.40
BSOFT,BIRLASOFT LIMITED,3321791,14959.66
BTML,BODHI TREE MULTIMEDIA LTD,80,0.01
BUTTERFLY,BTRFLY GANDHI APPL LTD,16674,127.40
BYKE,THE BYKE HOSPITALITY LTD,6199,4.02
CAMLINFINE,CAMLIN FINE SCIENCES LTD,2149903,4285.09
CAMPUS,CAMPUS ACTIVEWEAR LIMITED,866322,2493.52
CAMS,COMPUTER AGE MNGT SER LTD,4087004,34200.43
CANBK,CANARA BANK,23600273,29848.80
CANFINHOME,CAN FIN HOMES LTD,306939,2549.92
CANHLIFE,CANARA HSBC LIFE INS CO L,22926,28.26
CANTABIL,CANTABIL RETAIL LTD,1058769,2759.32
CAPACITE,CAPACITE INFRAPROJECT LTD,1671526,5474.67
CAPITALSFB,CAPITAL SMALL FIN BANK L,129697,367.31
CAPLIPOINT,CAPLIN POINT LAB LTD.,124771,2583.01
CARBORUNIV,CARBORUNDUM UNIVERSAL LTD,350311,3415.83
CARERATING,CARE RATINGS LIMITED,125072,2206.35
CARRARO,CARRARO INDIA LIMITED,123486,637.48
CARTRADE,CARTRADE TECH LIMITED,1047791,26095.31
CARYSIL,CARYSIL LIMITED,153329,1471.30
CASHIETF,ICICIPRAMC - CASHIETF,867,9.02
CASTROLIND,CASTROL INDIA LIMITED,8141362,17309.71
CCCL,CONS. CONST. CONSORT LTD,3356,0.79
CCL,CCL PRODUCTS (I) LTD,223315,2086.05
CDSL,CENTRAL DEPO SER (I) LTD,5642771,90643.53
CEATLTD,CEAT LIMITED,169597,6659.06
CEIGALL,CEIGALL INDIA LIMITED,719993,1898.79
CELLO,CELLO WORLD LIMITED,738362,4685.54
CEMPRO,CEMINDIA PROJECTS LIMITED,688449,4914.10
CENTENKA,CENTURY ENKA LTD,49316,271.71
CENTRALBK,CENTRAL BANK OF INDIA,36785026,15179.32
CENTRUM,CENTRUM CAPITAL LIMITED,106987,34.96
CENTUM,CENTUM ELECTRONICS LTD,67765,1725.73
CENTURYPLY,CENTURY PLYBOARDS (I) LTD,119971,983.15
CERA,CERA SANITARYWARE LTD,57392,3646.26
CESC,CESC LTD,3897150,6697.37
CEWATER,CONCORD ENVIRO SYSTEMS L,99000,484.72
CGCL,CAPRI GLOBAL CAPITAL LTD,4998428,9285.72
CGPOWER,CG POWER AND IND SOL LTD,4506846,31511.52
CHALET,CHALET HOTELS LIMITED,259764,2440.13
CHAMBLFERT,CHAMBAL FERTILIZERS LTD,5006293,26074.52
CHEMBOND,CHEMBOND MATERIALTECH LTD,473,2.99
CHEMCON,CHEMCON SPECIAL CHEM LTD,207547,529.56
CHEMFAB,CHEMFAB ALKALIS LIMITED,6348,42.92
CHEMPLASTS,CHEMPLAST SANMAR LIMITED,244801,956.51
CHENNPETRO,CHENNAI PETROLEUM CORP LT,884846,7894.41
CHEVIOT,CHEVIOT COMPANY LIMITED,1281,16.76
CHOICEGOLD,CHOICEAMC - CHOICEGOLD,16,0.02
CHOICEIN,CHOICE INTERNATIONAL LTD,1899380,14578.57
CHOLAFIN,CHOLAMANDALAM IN & FIN CO,280221,4690.68
CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,84100,1640.01
CIEINDIA,CIE AUTOMOTIVE INDIA LTD,427966,1908.60
CIFL,CAPITAL INDIA FINANCE LTD,30376,11.35
CIGNITITEC,CIGNITI TECHNOLOGIES LTD,62564,993.94
CIPLA,CIPLA LTD,718442,11193.88
CLEAN,CLEAN SCIENCE & TECH LTD,1265885,15226.18
CLEDUCATE,CL EDUCATE LIMITED,1,0.00
CLSEL,CHAMAN LAL SETIA EXP LTD,243399,728.61
CMSINFO,CMS INFO SYSTEMS LIMITED,893999,3557.85
COALINDIA,COAL INDIA LTD,11516185,45524.53
COASTCORP,COASTAL CORPORATION LTD,1200,0.57
COCHINSHIP,COCHIN SHIPYARD LIMITED,3180456,61629.58
COFFEEDAY,COFFEE DAY ENTERPRISE LTD,43117,21.08
COFORGE,COFORGE LIMITED,517762,9352.86
COHANCE,COHANCE LIFESCIENCES LTD,1291164,10160.20
COLPAL,COLGATE PALMOLIVE LTD.,711836,16678.34
COMMOIETF,ICICIPRAMC - ICICICOMMO,65870,60.96
COMPUSOFT,COMPUCOM SOFTWARE LTD,34611,7.47
COMSYN,COMMERCIAL SYN BAGS LTD,200,0.32
CONCOR,CONTAINER CORP OF IND LTD,4139949,23748.09
CONCORDBIO,CONCORD BIOTECH LIMITED,222149,3695.74
CONFIPET,CONFIDENCE PETRO IND LTD.,3547099,2111.20
CONS,KOTAKMAMC - KOTAKCONS,1102,1.39
CONSOFINVT,CONSO. FIN. & HOLD. LTD.,1508,3.36
CONSUMBEES,NIP IND ETF CONSUMPTION,179357,244.19
CONSUMER,MIRAEAMC - CONSUMER,114629,13.93
CONSUMIETF,ICICIPRAMC - ICICICONSU,60473,75.90
CONTROLPR,CONTROL PRINT LIMITED,50443,397.40
CORALFINAC,CORAL INDIA FIN & HOUS LT,3153,1.34
CORDSCABLE,CORDS CABLE INDUS LTD.,8392,15.78
COROMANDEL,COROMANDEL INTERNTL. LTD,114555,2669.00
COSMOFIRST,COSMO FIRST LIMITED,426518,4145.80
CPPLUS,ADITYA INFOTECH LIMITED,47137,738.96
CPSEETF,CPSE ETF,3114087,2897.92
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,25898,1726.47
CRAMC,CANARA ROBECO AMC LIMITED,174472,492.99
CREATIVE,CREATIVE NEWTECH LIMITED,261355,1743.86
CREDITACC,CREDITACCESS GRAMEEN LTD,457445,5907.72
CREST,CREST VENTURES LIMITED,28350,119.42
CRISIL,CRISIL LTD,86889,4399.96
CRIZAC,CRIZAC LIMITED,816510,2519.33
CROMPTON,CROMPT GREA CON ELEC LTD,7004303,21521.12
CROWN,CROWN LIFTERS LIMITED,50,0.07
CSBBANK,CSB BANK LIMITED,690306,2677.85
CSLFINANCE,CSL FINANCE LIMITED,7185,22.80
CUB,CITY UNION BANK LTD,1267229,3216.08
CUMMINSIND,CUMMINS INDIA LTD,121618,5018.61
CUPID,CUPID LIMITED,17911822,28093.74
CYBERTECH,CYBERTECH SYSTEMS & SOFTW,135,0.31
CYIENT,CYIENT LIMITED,795285,10168.72
CYIENTDLM,CYIENT DLM LIMITED,827593,4095.56
DABUR,DABUR INDIA LTD,1270061,6739.86
DALBHARAT,DALMIA BHARAT LIMITED,150607,3215.26
DALMIASUG,DALMIA BHARAT SUG IN LTD,18981,66.67
DAMCAPITAL,DAM CAPITAL ADVISORS LTD,1904684,4696.70
DATAMATICS,DATAMATICS GLOBAL SER LTD,388540,3382.13
DATAPATTNS,DATA PATTERNS INDIA LTD,507565,14414.73
DAVANGERE,DAVANGERE SUGAR COMPANY L,6018497,243.79
DBCORP,D.B.CORP LTD,147670,392.36
DBEIL,DEEPAK BUILDERS & ENG I L,192891,316.70
DBL,DILIP BUILDCON LIMITED,872755,4242.55
DBOL,DHAMPUR BIO ORGANICS LTD,35287,31.30
DBREALTY,VALOR ESTATE LIMITED,5112211,8612.81
