sebi_report_as_on_reporting_date_09dec2025,unnamed_1,unnamed_2,unnamed_3
DCAL,DISHMAN CARBO AMCIS LTD,652542,1736.57
DCBBANK,DCB BANK LIMITED,3453490,4996.34
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,7647,9.20
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,133902,1776.48
DCMSRIND,DCM SHRIRAM IND LTD,681868,1158.02
DCW,DCW LTD,3790153,2733.85
DCXINDIA,DCX SYSTEMS LIMITED,2740560,7035.87
DDEVPLSTIK,DDEV PLASTIKS IND LTD,356970,1072.95
DECCANCE,DECCAN CEMENTS LIMITED,169509,1588.43
DEEDEV,DEE DEVELOPMENT ENG LTD,314886,815.98
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,697829,9085.97
DEEPAKNTR,DEEPAK NITRITE LTD,731812,13750.05
DEEPINDS,DEEP INDUSTRIES LIMITED,633192,3092.97
DELHIVERY,DELHIVERY LIMITED,1924341,8499.47
DELTACORP,DELTA CORP LIMITED,9626487,8698.83
DEN,DEN NETWORKS LTD,3125827,1204.53
DENORA,DE NORA INDIA LIMITED,7705,70.22
DENTA,DENTA WATER N INFRA SOL L,412846,1689.47
DEVIT,DEV INFO TECHNOLOGY LTD,13873,7.89
DEVX,DEV ACCELERATOR LIMITED,6641,2.90
DEVYANI,DEVYANI INTERNATIONAL LTD,10646355,17729.23
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,877192,1310.35
DHANBANK,DHANLAXMI BANK LIMITED,414796,114.37
DHANI,DHANI SERVICES LIMITED,140274,103.33
DHANUKA,DHANUKA AGRITECH LTD,89434,1332.29
DHARMAJ,DHARMAJ CROP GUARD LTD,15028,41.43
DHUNINV,DHUNSERI INVESTMENTS LTD,582,8.94
DIACABS,DIAMOND POWER INFRA LTD,3906787,5893.16
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.45
DIAMONDYD,PRATAAP SNACKS LIMITED,1098136,11516.54
DIFFNKG,DIFFUSION ENGINEERS LTD,171224,597.42
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,466957,898.37
DISHTV,DISH TV INDIA LTD.,4255353,207.24
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11240,73.88
DIVISLAB,DIVI S LABORATORIES LTD,216773,14049.49
DIVOPPBEES,NIP IND ETF DIV OPP,103330,86.61
DIXON,DIXON TECHNO (INDIA) LTD,431382,66771.88
DJML,DJ MEDIAPRINT & LOG LTD,29969,16.97
DLF,DLF LIMITED,4591698,35631.90
DLINKINDIA,D-LINK INDIA LTD,363148,1756.36
DMART,AVENUE SUPERMARTS LIMITED,512310,21721.96
DMCC,DMCC SPECIALITY CHEMICALS,19232,57.48
DODLA,DODLA DAIRY LIMITED,58679,793.58
DOLATALGO,DOLAT ALGOTECH LIMITED,468791,410.17
DOLLAR,DOLLAR INDUSTRIES LIMITED,158238,624.54
DOMS,DOMS INDUSTRIES LIMITED,89211,2364.67
DONEAR,DONEAR IND. LIMITED,25918,27.55
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12678,194.54
DPSCLTD,DPSC LIMITED,45674,8.29
DPWIRES,D P WIRES LIMITED,17021,43.62
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,67722,110.36
DREDGECORP,DREDGING CORP OF INDIA,122799,1053.28
DRREDDY,DR. REDDY S LABORATORIES,490166,6281.12
DSSL,DYNACONS SYS & SOLN LTD,64623,691.76
DTIL,DHUNSERI TEA & IND. LTD.,4650,9.32
DUCON,DUCON INFRATECHNOLOGIES L,154660,9.20
DVL,DHUNSERI VENTURES LIMITED,35934,118.80
DWARKESH,DWARIKESH SUGAR IND LTD,2546580,1327.53
DYCL,DYNAMIC CABLES LIMITED,293896,1186.12
DYNAMATECH,DYNAMATIC TECHNOLOGIES,80436,6141.82
DYNPRO,DYNEMIC PRODUCTS LIMITED,8507,26.36
E2E,E2E NETWORKS LIMITED,6137,133.22
EASEMYTRIP,EASY TRIP PLANNERS LTD,56335008,6884.05
EBBETF0430,EDELAMC - EBBETF0430,546,8.36
EBBETF0431,EDELAMC - EBBETF0431,244,3.34
EBBETF0433,EDELAMC - EBBETF0433,228,2.90
EBGNG,GNG ELECTRONICS LIMITED,197069,692.71
ECAPINSURE,EDELAMC - ECAPINSURE,74572,17.50
ECLERX,ECLERX SERVICES LTD,32543,1347.04
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,221482,618.66
EDELWEISS,EDELWEISS FIN SERV LTD,14571805,16205.72
EFCIL,EFC (I) LIMITED,463354,1307.68
EGOLD,EDELAMC - EGOLD,111961,128.14
EICHERMOT,EICHER MOTORS LTD,102082,6907.87
EIDPARRY,EID PARRY INDIA LTD,278079,2901.35
EIEL,ENVIRO INFRA ENGINEERS L,3596723,9001.62
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,40357,156.20
EIHOTEL,EIH LIMITED,614361,2427.42
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48332,981.25
EKC,EVEREST KANTO CYLINDERLTD,1130693,1622.85
ELDEHSG,ELDECO HSG & IND LTD.,707,5.89
ELECON,ELECON ENG. CO. LTD,1336989,7903.13
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7942050,8154.43
ELECTHERM,ELECTROTHERM (I) LTD.,12752,124.87
ELGIEQUIP,ELGI EQUIPMENTS LTD,1426487,7336.06
ELIN,ELIN ELECTRONICS LIMITED,151486,306.56
ELLEN,ELLENBARRIE INDUS GASES L,363319,1820.07
ELM250,EDELAMC - ELM250,17561,2.91
EMAMILTD,EMAMI LIMITED,691119,3978.37
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184683,183.58
EMBDL,EMBASSY DEVELOPMENTS LTD,42065480,46129.68
EMCURE,EMCURE PHARMACEUTICALS L,82997,1142.66
EMIL,ELECTRONICS MART IND LTD,2268357,3288.42
EMKAY,EMKAY GLOBAL FIN SERV LTD,67,0.26
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1201128,6903.50
EMUDHRA,EMUDHRA LIMITED,197015,1366.83
EMULTIMQ,EDELAMC - EMULTIMQ,45035,19.19
ENDURANCE,ENDURANCE TECHNO. LTD.,131263,3693.20
ENERGY,MIRAEAMC - ENERGY,8228,2.91
ENGINERSIN,ENGINEERS INDIA LTD,11595237,24680.19
ENIL,ENTERTAIN NET. IND. LTD.,41116,64.54
ENRIN,SIEMENS ENERGY INDIA LTD,281851,9164.59
ENTERO,ENTERO HEALTHCARE SOLU L,417717,4806.39
EPACK,EPACK DURABLE LIMITED,1674768,5619.79
EPACKPEB,EPACK PREFAB TECHN LTD,341303,1074.99
EPIGRAL,EPIGRAL LIMITED,251153,4462.49
EPL,EPL LIMITED,1982951,4435.91
EQUAL200,MIRAEAMC - EQUAL200,22499,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,16050,54.13
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8848718,5775.73
ERIS,ERIS LIFESCIENCES LIMITED,51840,868.80
ESABINDIA,ESAB INDIA LTD,4513,246.61
ESAFSFB,ESAF SMALL FINANCE BANK L,1768866,599.68
ESCORTS,ESCORTS KUBOTA LIMITED,111469,4034.96
ESG,MIRAEAMC - MAESGETF,19527,8.50
ESILVER,EDELAMC - ESILVER,66588,102.49
ESSENTIA,INTEGRA ESSENTIA LIMITED,173625,3.65
ESTER,ESTER INDUSTRIES LTD,324574,415.41
ETERNAL,ETERNAL LIMITED,22861644,69268.15
ETHOSLTD,ETHOS LIMITED,22579,636.68
EUREKAFORB,EUREKA FORBES LIMITED,207678,1321.13
EUROBOND,EURO PANEL PRODUCTS LTD,1497,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,76035,273.76
EVEREADY,EVEREADY INDS. IND.  LTD.,867645,3331.68
EVERESTIND,EVEREST INDUSTRIES LTD,18626,111.32
EVIETF,ICICIPRAMC - EVIETF,43820,13.88
EVINDIA,MIRAEAMC - EVINDIA,184014,56.10
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,24124,291.17
EXICOM,EXICOM TELE SYSTEMS LTD,852403,1268.00
EXIDEIND,EXIDE INDUSTRIES LTD,5836601,24299.84
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,69334,796.44
EXXARO,EXXARO TILES LIMITED,143381,11.85
FABTECH,FABTECH TECHNOLOGIES LTD,254415,615.36
FACT,FACT LTD,677032,6554.48
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,42234,363.63
FAZE3Q,FAZE THREE LIMITED,56016,289.55
FCL,FINEOTEX CHEMICAL LIMITED,6804853,2170.09
FCSSOFT,FCS SOFTWARE SOLN. LTD.,683769,17.22
FDC,FDC LIMITED,463833,2235.00
FEDERALBNK,FEDERAL BANK LTD,2121526,4677.41
FEDFINA,FEDBANK FINANCIAL SER L,3470914,4962.66
FIBERWEB,FIBERWEB INDIA LIMITED,2397,1.09
FIEMIND,FIEM INDUSTRIES LIMITED,75904,1591.92
FILATEX,FILATEX INDIA LTD,3154595,1741.19
FILATFASH,FILATEX FASHIONS LIMITED,8494325,36.79
FINCABLES,FINOLEX CABLES LTD,1185016,10607.96
FINEORG,FINE ORGANIC IND. LTD.,28853,1380.65
FINIETF,ICICIPRAMC-ICICIFIN,736354,232.67
FINKURVE,FINKURVE FINANCIAL SERV L,1500,1.55
FINOPB,FINO PAYMENTS BANK LTD,1609839,4884.89
FINPIPE,FINOLEX INDUSTRIES LTD,3280554,6917.86
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2731568,9808.58
FISCHER,FISCHER MEDICAL VENTURE L,1054899,741.63
FIVESTAR,FIVE-STAR BUS FIN LTD,1289520,8066.38
FLAIR,FLAIR WRITING INDUST LTD,229060,742.09
FLEXIADD,DSPAMC - FLEXIADD,18388,2.00
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,473380,17423.22
FMCGIETF,ICICIPRAMC - ICICIFMCG,2393006,1424.78
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,157591,794.92
FOCUS,FOCUS LIGHTG & FIXTRS LTD,26285,18.43
FOODSIN,FOODS & INNS LIMITED,46014,39.51
FORCEMOT,FORCE MOTORS LIMITED,59725,9942.49
FORTIS,FORTIS HEALTHCARE LTD,1458962,13806.37
FOSECOIND,FOSECO INDIA LTD,3104,184.23
FSL,FIRSTSOURCE SOLU. LTD.,1709164,6095.64
FUSION,FUSION FINANCE LIMITED,1474843,3587.29
GABRIEL,GABRIEL INDIA LTD,219659,2143.84
GAEL,GUJARAT AMBUJA EXPORTS LT,1264611,1640.18
GAIL,GAIL (INDIA) LTD,15488730,28512.73
GALAPREC,GALA PRECISION ENG LTD,40593,379.70
GALAXYSURF,GALAXY SURFACTANTS LTD,43157,995.78
GALLANTT,GALLANTT ISPAT LIMITED,278863,1746.75
GANDHAR,GANDHAR OIL REFINE IND L,743829,1215.51
GANDHITUBE,GANDHI SPL. TUBES LTD,24916,213.33
GANECOS,GANESHA ECOSPHERE LIMITED,164275,1992.07
GANESHBE,GANESH BENZOPLAST LIMITED,381618,428.90
GANESHCP,GANESH CONSUMER PRODUCT L,35215,95.29
GANESHHOU,GANESH HOUSING LIMITED,457557,4274.92
GANGAFORGE,GANGA FORGING LIMITED,10750,0.31
GARFIBRES,GARWARE TECH FIBRES LTD,78318,630.57
GARUDA,GARUDA CONSTRUCT N ENG L,992595,2148.44
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,4749453,3200.81
GEECEE,GEECEE VENTURES LIMITED,2815,10.28
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.51
GEMAROMA,GEM AROMATICS LIMITED,289440,553.34
GENESYS,GENESYS INTL CORPN LTD,758641,4437.18
GENUSPAPER,GENUS P&B LIMITED,149932,30.31
GENUSPOWER,GENUS POWER INFRASTRU LTD,3530959,12638.56
GEOJITFSL,GEOJIT FINANCIAL SER L,1881141,1522.16
GESHIP,THE GE SHPG.LTD,689057,7568.15
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,368585,2309.73
GHCLTEXTIL,GHCL TEXTILES LIMITED,147433,119.79
GICHSGFIN,GIC HOUSING FINANCE LTD,1261620,2300.57
GICRE,GENERAL INS CORP OF INDIA,2067031,8283.35
GILLETTE,GILLETTE INDIA LTD,51810,4843.85
GILT5YBEES,RELCAPAMC - NETFGILT5Y,11597,7.37
GIPCL,GUJ IND POW CO. LTD,2593735,4963.11
GKENERGY,GK ENERGY LIMITED,214364,354.41
GLAND,GLAND PHARMA LIMITED,179897,3478.74
GLAXO,GLAXOSMITHKLINE PHARMA LT,108059,3115.12
GLENMARK,GLENMARK PHARMACEUTICALS,289448,5720.53
GLOBALVECT,GLOBAL VEC HELICORP LTD,2196,5.04
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,817591,573.76
GLOBUSSPR,GLOBUS SPIRITS LTD,189585,2096.70
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,184222,120.45
GMBREW,G M BREWERIES LTD,109565,1162.33
GMDCLTD,GUJARAT MINERAL DEV CORP,6626398,35053.24
GMMPFAUDLR,GMM PFAUDLER LIMITED,257099,3131.20
GMRAIRPORT,GMR AIRPORTS LIMITED,8335810,7922.41
GMRP&UI,GMR POW AND URBAN INFRA L,13559806,15879.01
GNA,GNA AXLES LIMITED,160435,547.60
GNFC,GUJ NAR VAL FER & CHEM L,1746215,9611.87
GOACARBON,GOA CARBON LIMITED,24936,124.52
GOCLCORP,GOCL CORPORATION LIMITED,343539,1316.57
GOCOLORS,GO FASHION INDIA LTD,210686,1381.45
GODAVARIB,GODAVARI BIOREFINERIES L,113861,292.23
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,592534,19770.87
GODIGIT,GO DIGIT GENERAL INS LTD,195685,700.79
GODREJAGRO,GODREJ AGROVET LIMITED,969099,6754.14
GODREJCP,GODREJ CONSUMER PRODUCTS,521348,6354.33
GODREJIND,GODREJ INDUSTRIES LTD,195366,2194.35
GODREJPROP,GODREJ PROPERTIES LTD,759737,17305.19
GOKEX,GOKALDAS EXPORTS LTD.,1449255,12473.33
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,485637,952.62
GOLD1,KOTAK GOLD ETF,1094983,1073.77
GOLD360,360ONEAMC - GOLD360,30181,37.78
GOLDBEES,NIP IND ETF GOLD BEES,21335203,21623.08
GOLDCASE,ZERODHAAMC - GOLDCASE,2491859,480.24
GOLDETF,MIRAEAMC - MAGOLDETF,630611,744.05
GOLDETFADD,DSPAMC - DSPGOLDETF,12090,14.25
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2013225,7631.55
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3147940,3284.31
GOLDSHARE,UTI GOLD ETF,1276960,1085.52
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,722587,7219.00
GOPAL,GOPAL SNACKS LIMITED,772710,2751.25
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9857761,23161.51
GPPL,GUJARAT PIPAVAV PORT LTD,7655397,15767.54
GPTHEALTH,GPT HEALTHCARE LIMITED,966462,1459.72
GPTINFRA,GPT INFRAPROJECTS LTD,355322,396.54
GRANULES,GRANULES INDIA LIMITED,3793277,20104.78
GRAPHITE,GRAPHITE INDIA LTD,1880094,10778.19
GRASIM,GRASIM INDUSTRIES LTD,281866,7833.51
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,482070,8817.54
GREAVESCOT,GREAVES COTTON LTD.,5467118,11825.41
GREENLAM,GREENLAM INDUSTRIES LTD.,90031,230.63
GREENPANEL,GREENPANEL INDUSTRIES LTD,283963,833.69
GREENPLY,GREENPLY INDUSTRIES LTD,446645,1368.38
GREENPOWER,ORIENT GREEN POWER CO LTD,5083146,707.16
GRINDWELL,GRINDWELL NORTON LIMITED,66685,1160.56
GRINFRA,G R INFRAPROJECTS LIMITED,76827,984.56
GRMOVER,GRM OVERSEAS LIMITED,2771716,10778.12
GROWW,BILLIONBRAINS GARAGE VN L,1307234,1990.93
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1028304,835.02
GROWWEV,GROWWAMC - GROWWEV,173909,53.28
GROWWGOLD,GROWWAMC - GROWWGOLD,214668,262.37
GROWWLIQID,GROWWAMC - GROWWLIQID,3381,3.60
GROWWLOVOL,GROWWAMC - GROWWLOVOL,2906,0.31
GROWWMOM50,GROWWAMC - GROWWMOM50,131006,14.16
GROWWN200,GROWWAMC - GROWWN200,51269,5.98
GROWWNET,GROWWAMC - GROWWNET,130893,14.10
GROWWNIFTY,GROWWAMC - GROWWNIFTY,49770,5.20
GROWWNXT50,GROWWAMC - GROWWNXT50,791,0.55
GROWWPOWER,GROWWAMC - GROWWPOWER,284908,28.40
GROWWRAIL,GROWWAMC - GROWWRAIL,3846929,1364.86
GROWWRLTY,GROWWAMC - GROWWRLTY,24767,2.53
GROWWSLVR,GROWWAMC - GROWWSLVR,333320,552.56
GRPLTD,GRP LIMITED,4032,91.11
GRSE,GARDEN REACH SHIP&ENG LTD,1697793,44944.31
GRWRHITECH,GARWARE HI-TECH FILMS LTD,109552,4255.32
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,278,0.18
GSFC,GUJ STATE FERT & CHEM LTD,7476833,15326.07
GSLSU,GLOBAL SURFACES LIMITED,109881,162.89
GSPL,GUJARAT STATE PETRO LTD,1802905,5604.38
GSS,GSS INFOTECH LIMITED,22735,6.81
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,7927009,125.89
GTPL,GTPL HATHWAY LIMITED,43264,51.32
GUFICBIO,GUFIC BIOSCIENCES LTD.,145569,528.59
GUJALKALI,GUJARAT ALKALIES & CHEM,360381,2239.50
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,663669,3039.30
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1390178,5729.71
GULFOILLUB,GULF OIL LUB. IND. LTD.,158314,1952.35
GULFPETRO,GP PETROLEUMS LIMITED,64048,27.00
GULPOLY,GULSHAN POLYOLS LIMITED,267654,441.84
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,450537,1570.62
GVT&D,GE VERNOVA T&D INDIA LTD,219324,6398.12
HAL,HINDUSTAN AERONAUTICS LTD,3537711,166238.20
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2864826,18803.54
HAPPYFORGE,HAPPY FORGINGS LIMITED,101655,1019.90
HARDWYN,HARDWYN INDIA LIMITED,613769,107.43
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,573637,2818.53
HARRMALAYA,HARRISON MALAYALAM LTD,12972,26.49
HARSHA,HARSHA ENGINEERS INT LTD,1047575,4704.14
HATHWAY,HATHWAY CABLE & DATACOM,29094931,4496.31
HATSUN,HATSUN AGRO PRODUCT LTD.,34170,359.84
HAVELLS,HAVELLS INDIA LIMITED,858630,13255.20
HBLENGINE,HBL ENGINEERING LTD,4596641,40020.14
HCC,HINDUSTAN CONSTRUCTION CO,24280541,6289.39
HCG,HEALTHCARE GLOB. ENT. LTD,259697,1658.40
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,806667,13218.60
HDBFS,HDB FINANCIAL SERVICES L,496612,3752.47
HDFCAMC,HDFC AMC LIMITED,432586,12131.70
HDFCBANK,HDFC BANK LTD,3010847,28701.72
HDFCBSE500,HDFCAMC - HDFCBSE500,9362,3.51
HDFCGOLD,HDFC GOLD ETF,2431295,2494.93
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4245,5.27
HDFCLIFE,HDFC LIFE INS CO LTD,674945,5116.48
HDFCLIQUID,HDFCAMC - HDFCLIQUID,1453,15.10
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,24406,5.10
HDFCMID150,HDFCAMC - HDFCMID150,684211,147.34
HDFCMOMENT,HDFCAMC - HDFCMOMENT,380676,125.76
HDFCNEXT50,HDFCAMC - HDFCNEXT50,61977,43.62
HDFCNIF100,HDFCAMC - HDFCNIF100,25049,6.69
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,90046,52.25
HDFCNIFIT,HDFCAMC - HDFCNIFIT,140363,52.87
HDFCNIFTY,HDFCAMC - HDFCNIFTY,42183,118.49
HDFCPSUBK,HDFCAMC HDFCPSUBK,40629,33.78
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,110125,31.51
HDFCQUAL,HDFCAMC - HDFCQUAL,19456,11.41
HDFCSENSEX,HDFCAMC - HDFCSENSEX,26904,24.91
HDFCSILVER,HDFCAMC - HDFCSILVER,3515967,5737.94
HDFCSML250,HDFCAMC - HDFCSML250,3269088,5561.38
HDFCVALUE,HDFCAMC - HDFCVALUE,1336,1.84
HEALTHIETF,ICICIPRAMC - ICICIPHARM,224054,338.17
HEALTHY,BIRLASLAMC - HEALTHY,200519,30.04
HEG,HEG LTD,1564951,8397.99
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,821967,1722.79
HEMIPROP,HEMISPHERE PROP IND LTD,3026531,4618.31
HERANBA,HERANBA INDUSTRIES LTD,127106,413.53
HERCULES,HERCULES INVESTMENTS LTD,30593,58.47
HERITGFOOD,HERITAGE FOODS LTD,966094,4798.86
HEROMOTOCO,HERO MOTOCORP LIMITED,129237,7067.99
HESTERBIO,HESTER BIOSCIENCES LTD,8189,159.90
HEUBACHIND,HEUBACH COLORANTS IND LTD,35371,189.50
HEXT,HEXAWARE TECHNOLOGIES LTD,193403,1499.40
HFCL,HFCL LIMITED,40909022,35609.65
HGINFRA,H.G.INFRA ENGINEERING LTD,478684,4986.18
HGS,HINDUJA GLOBAL SOLS. LTD.,130296,757.69
HIKAL,HIKAL LIMITED,1343449,4049.97
HILINFRA,HIGHWAY INFRASTRUCTURE L,176844,128.02
HILTON,HILTON METAL FORGING LTD,3330,2.25
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3102337,4326.55
HINDALCO,HINDALCO  INDUSTRIES  LTD,1738653,13228.64
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,13405004,40857.03
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4322721,8143.29
HINDPETRO,HINDUSTAN PETROLEUM CORP,1510732,6523.10
HINDUNILVR,HINDUSTAN UNILEVER LTD.,670029,16623.15
HINDWAREAP,HINDWARE HME INOVATON LTD,1713622,5358.63
HINDZINC,HINDUSTAN ZINC LIMITED,7752416,37855.46
HIRECT,HIND RECTIFIER LIMITED,37387,626.54
HISARMETAL,HISAR METAL IND. LIMITED,1249,2.70
HITECH,HI-TECH PIPES LIMITED,7771900,8808.18
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,232418,1203.30
HLVLTD,HLV LIMITED,505328,69.58
HMAAGRO,HMA AGRO INDUSTRIES LTD,628812,205.19
HMVL,HINDUSTAN MEDIA VENT LTD,36701,30.19
HNDFDS,HINDUSTAN FOODS LIMITED,70210,383.10
HNGSNGBEES,NIP IND ETF HANGSENG BEES,409289,2019.42
HOMEFIRST,HOME FIRST FIN CO IND LTD,320616,3949.35
HONASA,HONASA CONSUMER LIMITED,708813,2036.93
HONAUT,HONEYWELL AUTOMATION IND,10730,4158.33
HONDAPOWER,HONDA I POWER PRODUCT LTD,19188,543.10
HPAL,HP ADHESIVES LIMITED,96171,63.93
HPL,HPL ELECTRIC & POWER LTD,709524,3711.14
HSCL,HIMADRI SPECIALITY CHEM L,4135543,20053.02
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3699708,10940.62
HUDCO,HSG & URBAN DEV CORPN LTD,11556640,27866.17
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1262923,4242.82
HYUNDAI,HYUNDAI MOTOR INDIA LTD,635865,15553.72
ICEMAKE,ICE MAKE REFRIGERAT LTD,25452,205.63
ICICIB22,ICICIPRAMC - BHARATIWIN,296819,333.26
ICICIBANK,ICICI BANK LTD.,3241157,44916.35
ICICIGI,ICICI LOMBARD GIC LIMITED,172265,3472.37
ICICIPRULI,ICICI PRU LIFE INS CO LTD,552566,3532.34
ICIL,INDO COUNT INDUSTRIES LTD,837778,2543.62
ICRA,ICRA LIMITED,7392,472.54
IDBI,IDBI BANK LIMITED,40983785,39272.88
IDEA,VODAFONE IDEA LIMITED,583282107,51959.24
IDEAFORGE,IDEAFORGE TECHNO LTD,1209634,6380.76
IDFCFIRSTB,IDFC FIRST BANK LIMITED,42592785,30991.41
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,1952,5.39
IEX,INDIAN ENERGY EXC LTD,8514390,13689.51
IFBAGRO,IFB AGRO INDUSTRIES LTD,18112,253.23
IFBIND,IFB INDUSTRIES LTD,284317,4738.22
IFCI,IFCI LTD,20610412,12006.93
IFGLEXPOR,IFGL REFRACTORIES LIMITED,34415,90.05
IGARASHI,IGARASHI MOTORS INDIA LTD,177978,929.08
IGCL,INDOGULF CROPSCIENCES LTD,373032,401.74
IGIL,INTERNATIO GEMM INS (I) L,1030023,3892.98
IGL,INDRAPRASTHA GAS LTD,2720837,5691.40
IGPL,I G PETROCHEMICALS LTD,78268,401.95
IIFL,IIFL FINANCE LIMITED,1265658,5993.29
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2420644,7846.02
IKIO,IKIO TECHNOLOGIES LIMITED,322127,754.78
IKS,INVENTURUS KNOWLEDGE SO L,381854,6165.31
IMAGICAA,IMAGICAAWORLD ENT LTD,2760075,1744.37
IMFA,INDIAN METALS & FERRO,231853,2536.62
IMPAL,IND MOTOR PART & ACC LTD,469,5.35
INDBANK,INDBANK MERCH BANK,2245,0.90
INDGN,INDEGENE LIMITED,977370,5589.38
INDHOTEL,THE INDIAN HOTELS CO. LTD,3607353,27302.43
INDIACEM,THE INDIA CEMENTS LIMITED,441914,1564.27
INDIAGLYCO,INDIA GLYCOLS LTD,1079264,9215.79
INDIAMART,INDIAMART INTERMESH LTD,90147,2233.57
INDIANB,INDIAN BANK,1008948,8152.15
INDIANHUME,INDIAN HUME PIPE CO. LTD.,53773,227.31
INDIASHLTR,INDIA SHELTER FIN CORP L,383363,3145.21
INDIGO,INTERGLOBE AVIATION LTD,772126,41229.31
INDIGOPNTS,INDIGO PAINTS LIMITED,112851,1381.27
INDIQUBE,INDIQUBE SPACES LIMITED,95498,220.87
INDNIPPON,INDIA NIPPON ELECT  LTD,69827,626.06
INDOAMIN,INDO AMINES LIMITED,196627,293.65
INDOBORAX,INDO BORAX & CHEMICAL LTD,35556,86.21
INDOCO,INDOCO REMEDIES LTD.,119271,348.83
INDOFARM,INDO FARM EQUIPMENT LTD,295269,700.36
INDORAMA,INDO RAMA SYNTHETICS LTD,590651,350.96
