sebi_report_as_on_reporting_date_04dec2025,unnamed_1,unnamed_2,unnamed_3
Sr.No.,Particulars,Rs. In Lakhs,
DBREALTY,VALOR ESTATE LIMITED,5179368,8807.39
DCAL,DISHMAN CARBO AMCIS LTD,648787,1738.35
DCBBANK,DCB BANK LIMITED,3533016,5128.38
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,7647,9.20
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,139768,1853.51
DCMSRIND,DCM SHRIRAM IND LTD,658801,1121.68
DCW,DCW LTD,3849431,2793.73
DCXINDIA,DCX SYSTEMS LIMITED,2823591,7346.61
DDEVPLSTIK,DDEV PLASTIKS IND LTD,359818,1083.66
DECCANCE,DECCAN CEMENTS LIMITED,162171,1545.81
DEEDEV,DEE DEVELOPMENT ENG LTD,332422,862.39
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,774177,10288.97
DEEPAKNTR,DEEPAK NITRITE LTD,752194,14178.42
DEEPINDS,DEEP INDUSTRIES LIMITED,621321,3060.62
DELHIVERY,DELHIVERY LIMITED,1980298,8759.39
DELTACORP,DELTA CORP LIMITED,9666438,8839.37
DEN,DEN NETWORKS LTD,3216451,1243.75
DENORA,DE NORA INDIA LIMITED,7725,70.34
DENTA,DENTA WATER N INFRA SOL L,438481,1808.10
DEVIT,DEV INFO TECHNOLOGY LTD,14123,8.00
DEVX,DEV ACCELERATOR LIMITED,6162,2.66
DEVYANI,DEVYANI INTERNATIONAL LTD,10712444,17849.21
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,881457,1321.63
DHANBANK,DHANLAXMI BANK LIMITED,410842,114.34
DHANI,DHANI SERVICES LIMITED,184051,130.96
DHANUKA,DHANUKA AGRITECH LTD,95772,1420.33
DHARMAJ,DHARMAJ CROP GUARD LTD,14519,40.19
DHUNINV,DHUNSERI INVESTMENTS LTD,582,8.94
DIACABS,DIAMOND POWER INFRA LTD,3970352,5996.60
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.45
DIAMONDYD,PRATAAP SNACKS LIMITED,1051793,11032.65
DICIND,DIC INDIA LIMITED,363,1.88
DIFFNKG,DIFFUSION ENGINEERS LTD,178422,623.01
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,472196,915.61
DISHTV,DISH TV INDIA LTD.,4464963,221.34
DIVGIITTS,DIVGI TORQTRANSFER SYST L,10722,70.78
DIVISLAB,DIVI S LABORATORIES LTD,210733,13679.61
DIVOPPBEES,NIP IND ETF DIV OPP,102332,85.79
DIXON,DIXON TECHNO (INDIA) LTD,447979,69776.89
DLF,DLF LIMITED,4601767,35906.46
DLINKINDIA,D-LINK INDIA LTD,376984,1831.56
DMART,AVENUE SUPERMARTS LIMITED,525864,22316.27
DMCC,DMCC SPECIALITY CHEMICALS,19870,59.39
DODLA,DODLA DAIRY LIMITED,58152,788.36
DOLATALGO,DOLAT ALGOTECH LIMITED,655800,557.62
DOLLAR,DOLLAR INDUSTRIES LIMITED,164901,648.15
DOMS,DOMS INDUSTRIES LIMITED,87941,2338.70
DONEAR,DONEAR IND. LIMITED,25822,27.50
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12625,193.95
DPSCLTD,DPSC LIMITED,45492,8.27
DPWIRES,D P WIRES LIMITED,19347,49.14
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,70112,113.59
DREDGECORP,DREDGING CORP OF INDIA,119288,953.23
DRREDDY,DR. REDDY S LABORATORIES,551017,7059.13
DSSL,DYNACONS SYS & SOLN LTD,74289,793.43
DTIL,DHUNSERI TEA & IND. LTD.,4850,9.71
DUCON,DUCON INFRATECHNOLOGIES L,156660,9.29
DVL,DHUNSERI VENTURES LIMITED,32517,110.16
DWARKESH,DWARIKESH SUGAR IND LTD,2585825,1349.49
DYCL,DYNAMIC CABLES LIMITED,299505,1216.07
DYNAMATECH,DYNAMATIC TECHNOLOGIES,80123,6092.52
DYNPRO,DYNEMIC PRODUCTS LIMITED,8517,26.39
E2E,E2E NETWORKS LIMITED,2511,55.58
EASEMYTRIP,EASY TRIP PLANNERS LTD,55016961,6819.48
EBBETF0430,EDELAMC - EBBETF0430,533,8.15
EBBETF0431,EDELAMC - EBBETF0431,244,3.34
EBBETF0433,EDELAMC - EBBETF0433,226,2.88
EBGNG,GNG ELECTRONICS LIMITED,193160,684.57
ECAPINSURE,EDELAMC - ECAPINSURE,87158,20.46
ECLERX,ECLERX SERVICES LTD,31589,1307.07
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,226821,634.05
EDELWEISS,EDELWEISS FIN SERV LTD,15083338,16836.21
EFCIL,EFC (I) LIMITED,303558,902.83
EGOLD,EDELAMC - EGOLD,108490,123.63
EICHERMOT,EICHER MOTORS LTD,129044,8811.60
EIDPARRY,EID PARRY INDIA LTD,300688,3148.64
EIEL,ENVIRO INFRA ENGINEERS L,3771537,9482.24
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39503,153.30
EIHOTEL,EIH LIMITED,648147,2565.96
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48972,995.60
EKC,EVEREST KANTO CYLINDERLTD,1164389,1676.21
ELDEHSG,ELDECO HSG & IND LTD.,782,6.55
ELECON,ELECON ENG. CO. LTD,1363924,8100.07
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8070562,8510.24
ELECTHERM,ELECTROTHERM (I) LTD.,12755,124.91
ELGIEQUIP,ELGI EQUIPMENTS LTD,1403980,7240.12
ELIN,ELIN ELECTRONICS LIMITED,159334,322.88
ELLEN,ELLENBARRIE INDUS GASES L,370628,1876.46
ELM250,EDELAMC - ELM250,1318,0.22
EMAMILTD,EMAMI LIMITED,714290,4106.46
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183704,192.96
EMBDL,EMBASSY DEVELOPMENTS LTD,41855627,46302.07
EMCURE,EMCURE PHARMACEUTICALS L,101257,1395.45
EMIL,ELECTRONICS MART IND LTD,2256560,3303.86
EMKAY,EMKAY GLOBAL FIN SERV LTD,67,0.26
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1267333,7344.97
EMUDHRA,EMUDHRA LIMITED,193648,1349.84
EMULTIMQ,EDELAMC - EMULTIMQ,42526,18.16
ENDURANCE,ENDURANCE TECHNO. LTD.,143261,4033.73
ENERGY,MIRAEAMC - ENERGY,5252,1.87
ENGINERSIN,ENGINEERS INDIA LTD,12028191,25651.40
ENIL,ENTERTAIN NET. IND. LTD.,40982,64.47
ENRIN,SIEMENS ENERGY INDIA LTD,276648,9077.53
ENTERO,ENTERO HEALTHCARE SOLU L,419333,4835.14
EPACK,EPACK DURABLE LIMITED,1717093,5785.37
EPACKPEB,EPACK PREFAB TECHN LTD,318143,1014.46
EPIGRAL,EPIGRAL LIMITED,251447,4470.50
EPL,EPL LIMITED,2014540,4513.58
EQUAL200,MIRAEAMC - EQUAL200,22519,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,10714,36.04
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8373391,5503.19
ERIS,ERIS LIFESCIENCES LIMITED,61387,1020.02
ESABINDIA,ESAB INDIA LTD,4581,250.30
ESAFSFB,ESAF SMALL FINANCE BANK L,1781004,605.62
ESCORTS,ESCORTS KUBOTA LIMITED,109074,3952.14
ESG,MIRAEAMC - MAESGETF,19142,8.33
ESILVER,EDELAMC - ESILVER,69689,107.58
ESSENTIA,INTEGRA ESSENTIA LIMITED,174219,3.66
ESTER,ESTER INDUSTRIES LTD,340695,441.28
ETERNAL,ETERNAL LIMITED,23052495,70109.12
ETHOSLTD,ETHOS LIMITED,22793,644.38
EUREKAFORB,EUREKA FORBES LIMITED,211112,1334.02
EUROBOND,EURO PANEL PRODUCTS LTD,1810,4.06
EUROPRATIK,EURO PRATIK SALES LIMITED,76086,277.25
EVEREADY,EVEREADY INDS. IND.  LTD.,867990,3341.45
EVERESTIND,EVEREST INDUSTRIES LTD,18878,112.89
EVIETF,ICICIPRAMC - EVIETF,35797,11.39
EVINDIA,MIRAEAMC - EVINDIA,184050,56.04
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,24659,297.17
EXICOM,EXICOM TELE SYSTEMS LTD,831505,1263.43
EXIDEIND,EXIDE INDUSTRIES LTD,5942026,24754.87
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,72236,829.11
EXXARO,EXXARO TILES LIMITED,144545,11.96
FABTECH,FABTECH TECHNOLOGIES LTD,262911,636.49
FACT,FACT LTD,701850,6814.24
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,44195,381.19
FAZE3Q,FAZE THREE LIMITED,54016,281.98
FCL,FINEOTEX CHEMICAL LIMITED,6789832,2176.08
FCSSOFT,FCS SOFTWARE SOLN. LTD.,687549,17.36
FDC,FDC LIMITED,475177,2288.21
FEDERALBNK,FEDERAL BANK LTD,2220976,4880.69
FEDFINA,FEDBANK FINANCIAL SER L,3499514,5006.34
FIBERWEB,FIBERWEB INDIA LIMITED,2771,1.24
FIEMIND,FIEM INDUSTRIES LIMITED,84633,1782.26
FILATEX,FILATEX INDIA LTD,3200700,1777.97
FILATFASH,FILATEX FASHIONS LIMITED,5754325,25.31
FINCABLES,FINOLEX CABLES LTD,1210493,10884.45
FINEORG,FINE ORGANIC IND. LTD.,28862,1381.84
FINIETF,ICICIPRAMC-ICICIFIN,685639,215.47
FINOPB,FINO PAYMENTS BANK LTD,1456140,4453.58
FINPIPE,FINOLEX INDUSTRIES LTD,3397616,7176.14
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2752786,9985.23
FISCHER,FISCHER MEDICAL VENTURE L,982926,725.65
FIVESTAR,FIVE-STAR BUS FIN LTD,1299121,8161.40
FLAIR,FLAIR WRITING INDUST LTD,242744,790.55
FLEXIADD,DSPAMC - FLEXIADD,11017,1.19
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,510982,18811.51
FMCGIETF,ICICIPRAMC - ICICIFMCG,1885258,1126.84
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,163981,830.26
FOCUS,FOCUS LIGHTG & FIXTRS LTD,10090,7.56
FOODSIN,FOODS & INNS LIMITED,45964,39.48
FORCEMOT,FORCE MOTORS LIMITED,56324,9367.28
FORTIS,FORTIS HEALTHCARE LTD,1500093,14232.08
FOSECOIND,FOSECO INDIA LTD,3221,191.99
FSL,FIRSTSOURCE SOLU. LTD.,1729401,6185.03
FUSION,FUSION FINANCE LIMITED,1499740,3655.18
GABRIEL,GABRIEL INDIA LTD,233409,2313.85
GAEL,GUJARAT AMBUJA EXPORTS LT,1441691,1837.22
GAIL,GAIL (INDIA) LTD,15987815,29538.49
GALAPREC,GALA PRECISION ENG LTD,40637,382.10
GALAXYSURF,GALAXY SURFACTANTS LTD,40209,938.97
GALLANTT,GALLANTT ISPAT LIMITED,311811,1949.54
GANDHAR,GANDHAR OIL REFINE IND L,732823,1208.77
GANDHITUBE,GANDHI SPL. TUBES LTD,24375,212.27
GANECOS,GANESHA ECOSPHERE LIMITED,169960,2052.87
GANESHBE,GANESH BENZOPLAST LIMITED,383812,433.37
GANESHCP,GANESH CONSUMER PRODUCT L,38973,106.12
GANESHHOU,GANESH HOUSING LIMITED,466619,4360.37
GANGAFORGE,GANGA FORGING LIMITED,10250,0.29
GARFIBRES,GARWARE TECH FIBRES LTD,98652,799.10
GARUDA,GARUDA CONSTRUCT N ENG L,856436,1883.47
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,4879560,3289.67
GEECEE,GEECEE VENTURES LIMITED,2815,10.28
GEEKAYWIRE,GEEKAY WIRES LIMITED,472,0.35
GEMAROMA,GEM AROMATICS LIMITED,302484,600.73
GENESYS,GENESYS INTL CORPN LTD,744257,4427.78
GENUSPAPER,GENUS P&B LIMITED,154931,31.58
GENUSPOWER,GENUS POWER INFRASTRU LTD,3616267,12988.25
GEOJITFSL,GEOJIT FINANCIAL SER L,1939293,1569.43
GESHIP,THE GE SHPG.LTD,717795,7855.62
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,386308,2418.01
GHCLTEXTIL,GHCL TEXTILES LIMITED,140602,114.91
GICHSGFIN,GIC HOUSING FINANCE LTD,1263907,2306.85
GICRE,GENERAL INS CORP OF INDIA,2157880,8641.13
GILLETTE,GILLETTE INDIA LTD,52652,4939.47
GILT5YBEES,RELCAPAMC - NETFGILT5Y,1930,1.22
GIPCL,GUJ IND POW CO. LTD,2872352,5507.55
GKENERGY,GK ENERGY LIMITED,205179,355.16
GLAND,GLAND PHARMA LIMITED,183097,3540.83
GLAXO,GLAXOSMITHKLINE PHARMA LT,112368,3228.01
GLENMARK,GLENMARK PHARMACEUTICALS,341397,6708.81
GLOBAL,GLOBAL EDUCATION LIMITED,300,0.21
GLOBALVECT,GLOBAL VEC HELICORP LTD,2296,5.25
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,840382,590.79
GLOBUSSPR,GLOBUS SPIRITS LTD,215687,2413.14
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,171834,115.08
GMBREW,G M BREWERIES LTD,110449,1181.18
GMDCLTD,GUJARAT MINERAL DEV CORP,6608213,35163.10
GMMPFAUDLR,GMM PFAUDLER LIMITED,260828,3182.62
GMRAIRPORT,GMR AIRPORTS LIMITED,8431406,7997.83
GMRP&UI,GMR POW AND URBAN INFRA L,13614207,15997.70
GNA,GNA AXLES LIMITED,158639,543.08
GNFC,GUJ NAR VAL FER & CHEM L,1800800,9899.24
GOACARBON,GOA CARBON LIMITED,25280,126.38
GOCLCORP,GOCL CORPORATION LIMITED,348638,1335.31
GOCOLORS,GO FASHION INDIA LTD,206989,1390.29
GODAVARIB,GODAVARI BIOREFINERIES L,50242,132.21
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,627451,20938.33
GODIGIT,GO DIGIT GENERAL INS LTD,196766,705.00
GODREJAGRO,GODREJ AGROVET LIMITED,994489,6938.76
GODREJCP,GODREJ CONSUMER PRODUCTS,533502,6508.78
GODREJIND,GODREJ INDUSTRIES LTD,190578,2154.68
GODREJPROP,GODREJ PROPERTIES LTD,740381,16977.07
GOKEX,GOKALDAS EXPORTS LTD.,1480359,12781.20
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,514914,1010.31
GOLD1,KOTAK GOLD ETF,1115612,1093.13
GOLD360,360ONEAMC - GOLD360,33861,42.43
GOLDBEES,NIP IND ETF GOLD BEES,20056788,20203.12
GOLDCASE,ZERODHAAMC - GOLDCASE,2395468,459.07
GOLDETF,MIRAEAMC - MAGOLDETF,678705,800.34
GOLDETFADD,DSPAMC - DSPGOLDETF,24771,29.85
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1987575,7543.44
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3244202,3384.73
GOLDSHARE,UTI GOLD ETF,1291317,1100.78
GOLDTECH,AION-TECH SOLUTIONS LTD,3400,2.06
GOODLUCK,GOODLUCK INDIA LIMITED,721405,7212.49
GOPAL,GOPAL SNACKS LIMITED,776531,2769.81
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9732073,22961.30
GPPL,GUJARAT PIPAVAV PORT LTD,7448328,15327.62
GPTHEALTH,GPT HEALTHCARE LIMITED,968038,1462.81
GPTINFRA,GPT INFRAPROJECTS LTD,357822,399.30
GRANULES,GRANULES INDIA LIMITED,4743338,25380.22
GRAPHITE,GRAPHITE INDIA LTD,1863789,10718.88
GRASIM,GRASIM INDUSTRIES LTD,329969,9158.74
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,521860,9533.32
GREAVESCOT,GREAVES COTTON LTD.,5719386,12440.42
GREENLAM,GREENLAM INDUSTRIES LTD.,93656,240.88
GREENPANEL,GREENPANEL INDUSTRIES LTD,293234,867.17
GREENPLY,GREENPLY INDUSTRIES LTD,417054,1287.12
GREENPOWER,ORIENT GREEN POWER CO LTD,5707061,796.93
GRINDWELL,GRINDWELL NORTON LIMITED,68683,1195.97
GRINFRA,G R INFRAPROJECTS LIMITED,77472,995.81
GRMOVER,GRM OVERSEAS LIMITED,2651225,10214.76
GROWW,BILLIONBRAINS GARAGE VN L,1085598,1647.76
GROWWDEFNC,GROWWAMC - GROWWDEFNC,967540,791.49
GROWWEV,GROWWAMC - GROWWEV,180617,55.42
GROWWGOLD,GROWWAMC - GROWWGOLD,238318,291.55
GROWWLIQID,GROWWAMC - GROWWLIQID,4007,4.27
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3753,0.39
GROWWMOM50,GROWWAMC - GROWWMOM50,113105,12.25
GROWWN200,GROWWAMC - GROWWN200,45696,5.33
GROWWNET,GROWWAMC - GROWWNET,131416,14.15
GROWWNIFTY,GROWWAMC - GROWWNIFTY,39770,4.16
GROWWNXT50,GROWWAMC - GROWWNXT50,614,0.43
GROWWPOWER,GROWWAMC - GROWWPOWER,216096,21.90
GROWWRAIL,GROWWAMC - GROWWRAIL,3776067,1343.96
GROWWRLTY,GROWWAMC - GROWWRLTY,19083,1.97
GROWWSLVR,GROWWAMC - GROWWSLVR,361826,598.73
GRPLTD,GRP LIMITED,4026,91.02
GRSE,GARDEN REACH SHIP&ENG LTD,1692497,45286.94
GRWRHITECH,GARWARE HI-TECH FILMS LTD,111308,4321.68
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,854,0.54
GSFC,GUJ STATE FERT & CHEM LTD,7622534,15660.24
GSLSU,GLOBAL SURFACES LIMITED,130580,187.69
GSPL,GUJARAT STATE PETRO LTD,1833872,5710.95
GSS,GSS INFOTECH LIMITED,24337,7.17
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,8247261,131.80
GTPL,GTPL HATHWAY LIMITED,45948,54.18
GUFICBIO,GUFIC BIOSCIENCES LTD.,147326,534.92
GUJALKALI,GUJARAT ALKALIES & CHEM,366937,2294.13
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,675532,3100.56
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1354734,5613.14
GULFOILLUB,GULF OIL LUB. IND. LTD.,159080,1963.96
GULFPETRO,GP PETROLEUMS LIMITED,64046,27.00
GULPOLY,GULSHAN POLYOLS LIMITED,273093,451.19
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,455532,1590.95
GVT&D,GE VERNOVA T&D INDIA LTD,209368,6182.00
HAL,HINDUSTAN AERONAUTICS LTD,3507488,165561.72
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2845608,18750.00
HAPPYFORGE,HAPPY FORGINGS LIMITED,99136,995.76
HARDWYN,HARDWYN INDIA LIMITED,618625,107.97
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,581848,2863.92
HARRMALAYA,HARRISON MALAYALAM LTD,12422,25.85
HARSHA,HARSHA ENGINEERS INT LTD,1056981,4743.93
HATHWAY,HATHWAY CABLE & DATACOM,29441224,4548.46
HATSUN,HATSUN AGRO PRODUCT LTD.,37091,391.71
HAVELLS,HAVELLS INDIA LIMITED,868699,13432.72
HBLENGINE,HBL ENGINEERING LTD,4577722,40058.91
HCC,HINDUSTAN CONSTRUCTION CO,23135035,6346.45
HCG,HEALTHCARE GLOB. ENT. LTD,284715,1836.58
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,917706,14938.69
HDBFS,HDB FINANCIAL SERVICES L,541053,4088.82
HDFCAMC,HDFC AMC LIMITED,447463,12574.32
HDFCBANK,HDFC BANK LTD,3224914,30786.27
HDFCBSE500,HDFCAMC - HDFCBSE500,9419,3.53
HDFCGOLD,HDFC GOLD ETF,2485341,2547.57
HDFCGROWTH,HDFCAMC - HDFCGROWTH,2861,3.45
HDFCLIFE,HDFC LIFE INS CO LTD,723104,5482.09
HDFCLIQUID,HDFCAMC - HDFCLIQUID,2,0.02
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,24782,5.18
HDFCMID150,HDFCAMC - HDFCMID150,688369,148.43
HDFCMOMENT,HDFCAMC - HDFCMOMENT,411155,135.35
HDFCNEXT50,HDFCAMC - HDFCNEXT50,59584,41.93
HDFCNIF100,HDFCAMC - HDFCNIF100,23997,6.40
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,88607,51.32
HDFCNIFIT,HDFCAMC - HDFCNIFIT,145497,54.60
HDFCNIFTY,HDFCAMC - HDFCNIFTY,38121,106.54
HDFCPSUBK,HDFCAMC HDFCPSUBK,46580,38.92
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,110134,31.51
HDFCQUAL,HDFCAMC - HDFCQUAL,19986,11.72
HDFCSENSEX,HDFCAMC - HDFCSENSEX,30845,28.68
HDFCSILVER,HDFCAMC - HDFCSILVER,4010602,6513.27
HDFCSML250,HDFCAMC - HDFCSML250,2857342,4897.51
HDFCVALUE,HDFCAMC - HDFCVALUE,696,0.94
HEALTHIETF,ICICIPRAMC - ICICIPHARM,210804,318.32
HEALTHY,BIRLASLAMC - HEALTHY,196085,29.40
HEG,HEG LTD,1728033,9276.53
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,840240,1761.01
HEMIPROP,HEMISPHERE PROP IND LTD,3022562,4633.45
HERANBA,HERANBA INDUSTRIES LTD,130507,426.59
HERCULES,HERCULES INVESTMENTS LTD,26932,52.65
HERITGFOOD,HERITAGE FOODS LTD,1013374,5027.08
HEROMOTOCO,HERO MOTOCORP LIMITED,134215,7329.67
HESTERBIO,HESTER BIOSCIENCES LTD,8240,161.56
HEUBACHIND,HEUBACH COLORANTS IND LTD,39242,210.22
HEXT,HEXAWARE TECHNOLOGIES LTD,162974,1261.07
HFCL,HFCL LIMITED,38903963,34574.82
HGINFRA,H.G.INFRA ENGINEERING LTD,484115,5090.12
HGS,HINDUJA GLOBAL SOLS. LTD.,129806,762.28
HIKAL,HIKAL LIMITED,1325465,4024.73
HILINFRA,HIGHWAY INFRASTRUCTURE L,175067,127.70
HILTON,HILTON METAL FORGING LTD,3330,2.25
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2988916,4247.56
HINDALCO,HINDALCO  INDUSTRIES  LTD,1853406,14105.38
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,13138699,39087.87
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4142895,7873.25
HINDPETRO,HINDUSTAN PETROLEUM CORP,1567825,6791.44
HINDUNILVR,HINDUSTAN UNILEVER LTD.,673269,16838.16
HINDWAREAP,HINDWARE HME INOVATON LTD,1723510,5397.82
HINDZINC,HINDUSTAN ZINC LIMITED,7860179,38366.86
HIRECT,HIND RECTIFIER LIMITED,40213,678.58
HISARMETAL,HISAR METAL IND. LIMITED,1249,2.70
HITECH,HI-TECH PIPES LIMITED,7607304,8708.09
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,250020,1297.69
HLVLTD,HLV LIMITED,686802,92.26
HMAAGRO,HMA AGRO INDUSTRIES LTD,611574,200.31
HMVL,HINDUSTAN MEDIA VENT LTD,37186,30.63
HNDFDS,HINDUSTAN FOODS LIMITED,69275,378.66
HNGSNGBEES,NIP IND ETF HANGSENG BEES,380409,1868.56
HOMEFIRST,HOME FIRST FIN CO IND LTD,338305,4151.47
HONASA,HONASA CONSUMER LIMITED,687792,1988.30
HONAUT,HONEYWELL AUTOMATION IND,10713,4158.62
HONDAPOWER,HONDA I POWER PRODUCT LTD,21054,597.19
HPAL,HP ADHESIVES LIMITED,88306,60.56
HPL,HPL ELECTRIC & POWER LTD,721091,3786.61
HSCL,HIMADRI SPECIALITY CHEM L,4756219,22952.57
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3627419,10745.04
HUDCO,HSG & URBAN DEV CORPN LTD,11603089,28126.19
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1283929,4293.81
HYUNDAI,HYUNDAI MOTOR INDIA LTD,581627,14369.25
ICEMAKE,ICE MAKE REFRIGERAT LTD,25991,210.29
ICICIB22,ICICIPRAMC - BHARATIWIN,288975,324.05
ICICIBANK,ICICI BANK LTD.,3456742,47894.12
ICICIGI,ICICI LOMBARD GIC LIMITED,182893,3688.36
ICICIPRULI,ICICI PRU LIFE INS CO LTD,592134,3774.90
ICIL,INDO COUNT INDUSTRIES LTD,807148,2486.05
ICRA,ICRA LIMITED,7449,476.42
IDBI,IDBI BANK LIMITED,41683420,40007.07
IDEA,VODAFONE IDEA LIMITED,606614186,53889.11
IDEAFORGE,IDEAFORGE TECHNO LTD,1235096,6529.98
IDFCFIRSTB,IDFC FIRST BANK LIMITED,45255031,32965.87
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,2047,5.63
IEX,INDIAN ENERGY EXC LTD,8592535,13825.05
IFBAGRO,IFB AGRO INDUSTRIES LTD,18710,261.54
IFBIND,IFB INDUSTRIES LTD,287566,4800.11
IFCI,IFCI LTD,20815689,12190.94
IFGLEXPOR,IFGL REFRACTORIES LIMITED,36482,97.10
IGARASHI,IGARASHI MOTORS INDIA LTD,178989,936.79
IGCL,INDOGULF CROPSCIENCES LTD,390000,420.48
IGIL,INTERNATIO GEMM INS (I) L,1033673,3934.34
IGL,INDRAPRASTHA GAS LTD,2706857,5704.54
IGPL,I G PETROCHEMICALS LTD,81534,416.77
IIFL,IIFL FINANCE LIMITED,1312970,6216.67
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2492689,8077.11
IKIO,IKIO TECHNOLOGIES LIMITED,326236,768.55
IKS,INVENTURUS KNOWLEDGE SO L,378686,6118.41
IMAGICAA,IMAGICAAWORLD ENT LTD,2826486,1786.62
IMFA,INDIAN METALS & FERRO,244891,2579.91
IMPAL,IND MOTOR PART & ACC LTD,569,6.45
INDBANK,INDBANK MERCH BANK,9262,3.79
INDGN,INDEGENE LIMITED,1018898,5819.96
INDHOTEL,THE INDIAN HOTELS CO. LTD,3680787,27876.65
INDIACEM,THE INDIA CEMENTS LIMITED,461896,1638.74
INDIAGLYCO,INDIA GLYCOLS LTD,1119512,9596.21
INDIAMART,INDIAMART INTERMESH LTD,100273,2489.27
INDIANB,INDIAN BANK,944712,7666.57
INDIANHUME,INDIAN HUME PIPE CO. LTD.,59755,252.18
INDIASHLTR,INDIA SHELTER FIN CORP L,380766,3124.10
INDIGO,INTERGLOBE AVIATION LTD,423046,23984.39
INDIGOPNTS,INDIGO PAINTS LIMITED,120046,1472.52
INDIQUBE,INDIQUBE SPACES LIMITED,99677,230.95
INDNIPPON,INDIA NIPPON ELECT  LTD,72202,649.57
INDOAMIN,INDO AMINES LIMITED,209807,311.31
INDOBORAX,INDO BORAX & CHEMICAL LTD,26336,62.73
INDOCO,INDOCO REMEDIES LTD.,119894,354.47
