sebi_report_as_on_reporting_date_10dec2025,unnamed_1,unnamed_2,unnamed_3
ANANTRAJ,ANANT RAJ LIMITED,11064554,68784.55
ANDHRAPAP,ANDHRA PAPER LIMITED,530772,445.75
ANDHRSUGAR,ANDHRA SUGARS LTD,473333,496.69
ANDREWYU,ANDREW YULE & CO LTD,3900,1.04
ANGELONE,ANGEL ONE LIMITED,636977,17626.26
ANTELOPUS,ANTELOPUS SELAN ENRGY LTD,90184,519.56
ANTHEM,ANTHEM BIOSCIENCES LTD,370940,2711.59
ANUHPHR,ANUH PHARMA LIMITED,19366,16.97
ANUP,THE ANUP ENGINEERING LTD,66798,1723.90
ANURAS,ANUPAM RASAYAN INDIA LTD,4227486,42429.23
AONEGOLD,AONEAMC - AONEGOLD,655590,78.27
AONELIQUID,AONEAMC - AONELIQUID,3,0.03
AONENIFTY,AONEAMC - AONENIFTY,51100,5.31
AONETOTAL,AONEAMC - AONETOTAL,140443,16.65
APARINDS,APAR INDUSTRIES LTD.,66227,5599.27
APCOTEXIND,APCOTEX INDUSTRIES LIMITE,28832,120.34
APEX,APEX FROZEN FOODS LIMITED,300274,849.17
APLAPOLLO,APL APOLLO TUBES LTD,275261,4794.00
APLLTD,ALEMBIC PHARMA LTD,217916,2157.12
APOLLO,APOLLO MICRO SYSTEMS LTD,3251005,8316.25
APOLLOHOSP,APOLLO HOSPITALS ENTER. L,265153,19731.44
APOLLOPIPE,APOLLO PIPES LIMITED,362652,1389.78
APOLLOTYRE,APOLLO TYRES LTD,542965,2701.61
APOLSINHOT,APOLLO SINDOORI HOTEL LTD,228,3.80
APTECHT,APTECH LIMITED,337626,391.63
APTUS,APTUS VALUE HSG FIN I LTD,2494371,7788.11
ARCHIDPLY,ARCHIDPLY IND. LTD,600,0.61
ARE&M,AMARA RAJA ENERGY MOB LTD,1488257,15638.78
ARIES,ARIES AGRO LTD.,106685,417.85
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,904552,937.29
ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,177919,713.44
ARISINFRA,ARISINFRA SOLUTIONS LTD,448362,701.41
ARKADE,ARKADE DEVELOPERS LIMITED,2899683,5116.34
ARMANFIN,ARMAN FIN SERV LTD,104431,1698.79
ARROWGREEN,ARROW GREENTECH LIMITED,10398,65.13
ARSSBL,ANAND RATHI SH N STK BR L,724153,4955.18
ARTEMISMED,ARTEMIS MED SERVICE LTD,212455,575.53
ARVIND,ARVIND LIMITED,989267,3372.78
ARVINDFASN,ARVIND FASHIONS LIMITED,537606,2806.41
ARVSMART,ARVIND SMARTSPACES LTD,144228,938.89
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,94353,871.12
ASAHISONG,ASAHI SONGWON COLOR LTD,259,0.77
ASAL,AUTOMOTIVE STAMPINGS & AS,31350,183.87
ASALCBR,ASSO ALCOHOLS & BREW LTD,159077,1601.59
ASHAPURMIN,ASHAPURA MINECHEM LTD,1400908,6973.42
ASHIANA,ASHIANA HOUSING LTD,74887,238.01
ASHIMASYN,ASHIMA LTD,35376,7.09
ASHOKA,ASHOKA BUILDCON LTD,4543056,9312.66
ASHOKAMET,ASHOKA METCAST LIMITED,18186,3.09
ASHOKLEY,ASHOK LEYLAND LTD,3917382,5675.79
ASIANENE,ASIAN ENERGY SERVICES LTD,566106,1921.10
ASIANPAINT,ASIAN PAINTS LIMITED,371922,9898.27
ASIANTILES,ASIAN GRANITO IND. LTD.,2494500,1668.87
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,373324,1862.07
ASMS,BARTRONICS INDIA LIMITED,8367,1.07
ASPINWALL,ASPINWALL & CO LTD,126,0.36
ASTEC,ASTEC LIFESCIENCES LTD,349888,3442.34
ASTERDM,ASTER DM HEALTHCARE LTD.,557850,3595.42
ASTRAL,ASTRAL LIMITED,682045,10463.87
ASTRAMICRO,ASTRA MICROWAVE LTD,2111036,19136.89
ASTRAZEN,ASTRAZENECA PHARMA IND LT,26151,2117.00
ATALREAL,ATAL REALTECH LIMITED,1219000,260.78
ATAM,ATAM VALVES LIMITED,1849,2.04
ATGL,ADANI TOTAL GAS LIMITED,1647891,10975.55
ATHERENERG,ATHER ENERGY LIMITED,604784,3810.49
ATL,ALLCARGO TERMINALS LTD,822431,350.50
ATLANTAELE,ATLANTA ELECTRICALS LTD,33246,313.70
ATUL,ATUL LTD,244739,15061.98
ATULAUTO,ATUL AUTO LIMITED,291976,1441.73
AUBANK,AU SMALL FINANCE BANK LTD,483352,3931.38
AURIONPRO,AURIONPRO SOLN LTD,485389,5858.92
AUROPHARMA,AUROBINDO PHARMA LTD,516518,6165.73
AURUM,AURUM PROPTECH LIMITED,202236,365.86
AUTOAXLES,AUTOMOTIVE AXLES LIMITED,19026,345.10
AUTOBEES,NIPPONAMC - NETFAUTO,447947,1256.70
AUTOIETF,ICICIPRAMC - ICICIAUTO,815718,225.30
AUTOIND,AUTOLINE INDUSTRIES LTD,67352,53.51
AVADHSUGAR,AVADH SUG & ENERGY LTD,115705,582.30
AVALON,AVALON TECHNOLOGIES LTD,368338,3638.73
AVANTEL,AVANTEL LIMITED,6989365,12169.45
AVANTIFEED,AVANTI FEEDS LIMITED,773273,5978.49
AVG,AVG LOGISTICS LIMITED,1582,4.42
AVL,ADITYA VISION LIMITED,120608,626.53
AVONMORE,AVONMORE CAP&MGT SERV LTD,27730,5.22
AVROIND,AVRO INDIA LIMITED,1258,1.79
AVTNPL,AVT NATURAL PRODUCTS LTD,44654,41.05
AWFIS,AWFIS SPACE SOLUTIONS LTD,795347,4731.90
AWHCL,ANTONY WASTE HDG CELL LTD,267393,1518.86
AWL,AWL AGRI BUSINESS LIMITED,3627023,10058.39
AXISBANK,AXIS BANK LIMITED,733655,8784.64
AXISBNKETF,AXISAMC - AXISBNKETF,229,1.37
AXISBPSETF,AXISAMC - AXISBPSETF,19520,2.56
AXISCADES,AXISCADES TECH LTD,420,7.06
AXISCETF,AXISAMC - AXISCETF,11456,14.52
AXISGOLD,AXIS MF - AXIS GOLD ETF,2972335,2999.31
AXISHCETF,AXISAMC - AXISHCETF,6296,9.11
AXISILVER,AXISAMC - AXISILVER,734333,1208.11
AXISNIFTY,AXISAMC - AXISNIFTY,24410,70.02
AXISTECETF,AXISAMC - AXISTECETF,2646,10.98
AXISVALUE,AXISAMC - AXISVALUE,2798,0.85
AXITA,AXITA COTTON LIMITED,44210,5.51
AXSENSEX,AXISAMC - AXSENSEX,2018,1.75
AYMSYNTEX,AYM SYNTEX LIMITED,23698,44.94
AZAD,AZAD ENGINEERING LIMITED,491303,8239.03
BAIDFIN,BAID FINSERV LIMITED,32313,4.00
BAJAJ-AUTO,BAJAJ AUTO LIMITED,400029,35946.82
BAJAJCON,BAJAJ CONSUMER CARE LTD,2389845,6287.00
BAJAJELEC,BAJAJ ELECT.LTD,459504,2602.85
BAJAJFINSV,BAJAJ FINSERV LTD.,756377,15369.52
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,905617,4450.82
BAJAJHFL,BAJAJ HOUSING FINANCE LTD,31318120,34727.08
BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,24232272,5896.57
BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,116709,14360.62
BAJAJINDEF,INDEF MANUFACTURING LTD,11437,42.47
BAJEL,BAJEL PROJECTS LIMITED,220840,447.63
BAJFINANCE,BAJAJ FINANCE LIMITED,3313004,32529.09
BALAJEE,SHREE TIRUPATI BALAJEE L,121256,61.51
BALAJITELE,BALAJI TELEFILMS LIMITED.,170306,209.41
BALAMINES,BALAJI AMINES LIMITED,356543,5330.57
BALAXI,BALAXI PHARMA LTD,64362,38.12
BALKRISIND,BALKRISHNA IND. LTD,141190,3568.41
BALMLAWRIE,BALMER LAWRIE & CO LTD,1589762,3506.29
BALPHARMA,BAL PHARMA LTD.,2611,2.16
BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,1031073,5141.72
BALUFORGE,BALU FORGE INDUSTRIES LTD,424658,2682.55
BANARBEADS,BANARAS BEADS LTD,500,0.68
BANARISUG,BANNARI AMMAN SUGARS LTD,438,15.95
BANCOINDIA,BANCO PRODUCTS (I) LTD,642947,4789.28
BANDHANBNK,BANDHAN BANK LIMITED,18614142,30561.32
BANKBARODA,BANK OF BARODA,5374408,14251.01
BANKBEES,NIP IND ETF BANK BEES,519455,3094.50
BANKBETF,BFAM - BANKBETF,26543,15.65
BANKETF,MIRAEAMC - BANKETF,668,3.96
BANKETFADD,DSPAMC - DSPBANKETF,3404,2.02
BANKIETF,ICICIPRAMC - IPRU5008,185417,109.05
BANKINDIA,BANK OF INDIA,15064617,19251.76
BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,8920,51.46
BANKPSU,MIRAEAMC - BANKPSU,19449,15.08
BANSALWIRE,BANSAL WIRE INDUSTRIES L,429040,1444.44
BANSWRAS,BANSWARA SYNTEX LIMITED,3127,5.05
BASF,BASF INDIA LTD,167923,8465.12
BASML,BANNARI AM SPIN MILL LTD.,55280,17.72
BATAINDIA,BATA INDIA LTD,510562,5887.88
BAYERCROP,BAYER CROPSCIENCE LTD,94792,4670.11
BBETF0432,EDELAMC - BBETF0432,24,0.31
BBL,BHARAT BIJLEE LTD,111434,3238.21
BBNPPGOLD,BARODABNP - BBNPPGOLD,24143,29.08
BBOX,BLACK BOX LIMITED,959407,5287.49
BBTC,BOMBAY BURMAH TRADING COR,274758,5284.59
BCLIND,BCL INDUSTRIES LIMITED,1620614,676.75
BCONCEPTS,BRAND CONCEPTS LIMITED,22,0.09
BDL,BHARAT DYNAMICS LIMITED,4069568,67186.26
BEARDSELL,BEARDSELL LIMITED,5851,1.97
BECTORFOOD,MRS BECTORS FOOD SPE LTD,129092,1835.24
BEDMUTHA,BEDMUTHA INDUST LTD,10661,13.35
BEL,BHARAT ELECTRONICS LTD,27525292,108520.48
BELLACASA,BELLA CASA FASH AND RET L,6433,25.41
BELRISE,BELRISE INDUSTRIES LTD,12731491,19273.20
BEML,BEML LIMITED,1403699,29312.32
BEPL,BHANSALI ENG. POLYMERS LT,2753984,3152.36
BERGEPAINT,BERGER PAINTS (I) LTD,199287,1124.21
BESTAGRO,BEST AGROLIFE LIMITED,140561,603.17
BFINVEST,BF INVESTMENT LIMITED,90595,472.70
BFSI,MIRAEAMC - MAFSETF,877423,242.51
BFUTILITIE,BF UTILITIES LIMITED,7295,59.14
BGRENERGY,BGR ENERGY SYSTEMS LTD,1,0.00
BHAGCHEM,BHAGIRADHA CHEM & INDS L,755499,2134.38
BHAGERIA,BHAGERIA INDUSTRIES LTD,181942,372.94
BHAGYANGR,BHAGYANAGAR INDIA LIMITED,500,0.49
BHANDARI,BHANDARI HOSIERY EXP LTD,908045,46.90
BHARATFORG,BHARAT FORGE LTD,546382,7463.06
BHARATRAS,BHARAT RASAYAN LTD,15956,1719.07
BHARATSE,BHARAT SEATS LIMITED,39903,76.62
BHARATWIRE,BHARAT WIRE ROPES LTD.,929897,2001.73
BHARTIARTL,BHARTI AIRTEL LIMITED,1049120,21659.60
BHARTIHEXA,BHARTI HEXACOM LIMITED,154714,2800.59
BHEL,BHEL,8200406,21216.89
BIGBLOC,BIGBLOC CONSTRUCTION LTD,54174,58.64
BIKAJI,BIKAJI FOODS INTERN LTD,465367,3564.20
BIOCON,BIOCON LIMITED.,3511683,13640.69
BIRLACABLE,BIRLA CABLE LIMITED,16799,28.97
BIRLACORPN,BIRLA CORPORATION LTD,319125,4051.32
BIRLAMONEY,ADITYA BIRLA MONEY LTD,44316,76.07
BIRLANU,BIRLANU LIMITED,40682,842.90
BLACKBUCK,BLACKBUCK LIMITED,1107835,7372.79
BLAL,BEML LAND ASSETS LIMITED,87295,198.68
BLISSGVS,BLISS GVS PHARMA LTD,730107,1177.20
BLKASHYAP,B.L.KASHYAP & SON LTD,753693,498.95
BLS,BLS INTL SERVS LTD,6905721,25257.01
BLSE,BLS E-SERVICES LIMITED,713170,1494.05
BLUEDART,BLUE DART EXPRESS LTD,86534,5479.11
BLUEJET,BLUE JET HEALTHCARE LTD,2318438,16434.17
BLUESTARCO,BLUE STAR LIMITED,229198,4257.72
BLUESTONE,BLUESTONE JEWEL LFSTL LTD,222403,1428.87
BLUSPRING,BLUSPRING ENTERPRISES LTD,203711,167.25
BMWVENTLTD,BMW VENTURES LIMITED,78699,50.30
BODALCHEM,BODAL CHEMICALS LTD,651859,457.22
BOMDYEING,BOMBAY DYEING & MFG. CO L,6460936,10733.13
BORANA,BORANA WEAVES LIMITED,2450,6.33
BOROLTD,BOROSIL LIMITED,397045,1439.11
BORORENEW,BOROSIL RENEWABLES LTD,2057714,12544.44
BOROSCI,BOROSIL SCIENTIFIC LTD,204131,280.31
BOSCHLTD,BOSCH LIMITED,17047,6532.72
BPCL,BHARAT PETROLEUM CORP  LT,2953496,10337.84
BPL,BPL LTD,24355,18.06
BRIGADE,BRIGADE ENTER. LTD,597241,6067.52
BRIGHOTEL,BRIGADE HOTEL VENTURE LTD,183536,154.85
BRITANNIA,BRITANNIA INDUSTRIES LTD,61139,3586.12
BRNL,BHARAT ROAD NETWORK LTD,1900,0.48
BSE,BSE LIMITED,2847090,74681.86
BSE500IETF,ICICIPRAMC - ICICI500,575602,227.32
BSHSL,BOMBAY SUPER HYBRID SEEDS,2878,4.83
BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,342889,373.64
BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,157848,46.94
BSLSENETFG,BIRLASLAMC - BSLSENETFG,582,0.49
BSOFT,BIRLASOFT LIMITED,3271802,14766.87
BTML,BODHI TREE MULTIMEDIA LTD,80,0.01
BUTTERFLY,BTRFLY GANDHI APPL LTD,16536,125.87
BYKE,THE BYKE HOSPITALITY LTD,6536,4.19
CAMLINFINE,CAMLIN FINE SCIENCES LTD,2132462,4246.38
CAMPUS,CAMPUS ACTIVEWEAR LIMITED,849331,2445.17
CAMS,COMPUTER AGE MNGT SER LTD,4064077,33889.97
CANBK,CANARA BANK,23008527,29029.83
CANFINHOME,CAN FIN HOMES LTD,298438,2472.34
CANHLIFE,CANARA HSBC LIFE INS CO L,46627,57.12
CANTABIL,CANTABIL RETAIL LTD,937176,2449.83
CAPACITE,CAPACITE INFRAPROJECT LTD,1649385,5397.62
CAPITALSFB,CAPITAL SMALL FIN BANK L,130287,368.81
CAPLIPOINT,CAPLIN POINT LAB LTD.,124914,2582.93
CARBORUNIV,CARBORUNDUM UNIVERSAL LTD,348311,3395.08
CARERATING,CARE RATINGS LIMITED,123239,2176.67
CARRARO,CARRARO INDIA LIMITED,128002,659.55
CARTRADE,CARTRADE TECH LIMITED,1076660,26863.57
CARYSIL,CARYSIL LIMITED,155322,1487.23
CASHIETF,ICICIPRAMC - CASHIETF,7,0.07
CASTROLIND,CASTROL INDIA LIMITED,8119538,17234.63
CCCL,CONS. CONST. CONSORT LTD,3356,0.79
CCL,CCL PRODUCTS (I) LTD,241457,2260.69
CDSL,CENTRAL DEPO SER (I) LTD,5814984,93063.22
CEATLTD,CEAT LIMITED,166505,6531.78
CEIGALL,CEIGALL INDIA LIMITED,716649,1885.90
CELLO,CELLO WORLD LIMITED,725080,4573.14
CEMPRO,CEMINDIA PROJECTS LIMITED,673430,4790.13
CENTENKA,CENTURY ENKA LTD,48184,266.06
CENTRALBK,CENTRAL BANK OF INDIA,36251591,14925.27
CENTRUM,CENTRUM CAPITAL LIMITED,108034,35.26
CENTUM,CENTUM ELECTRONICS LTD,70699,1790.43
CENTURYPLY,CENTURY PLYBOARDS (I) LTD,112968,927.53
CERA,CERA SANITARYWARE LTD,57129,3623.63
CESC,CESC LTD,3872421,6650.78
CEWATER,CONCORD ENVIRO SYSTEMS L,100478,476.71
CGCL,CAPRI GLOBAL CAPITAL LTD,5153490,9557.56
CGPOWER,CG POWER AND IND SOL LTD,4390252,30662.42
CHALET,CHALET HOTELS LIMITED,262529,2460.95
CHAMBLFERT,CHAMBAL FERTILIZERS LTD,4977566,25846.26
CHEMBOND,CHEMBOND MATERIALTECH LTD,473,2.99
CHEMCON,CHEMCON SPECIAL CHEM LTD,211099,535.86
CHEMFAB,CHEMFAB ALKALIS LIMITED,6349,42.93
CHEMPLASTS,CHEMPLAST SANMAR LIMITED,253748,977.04
CHENNPETRO,CHENNAI PETROLEUM CORP LT,850310,7555.74
CHEVIOT,CHEVIOT COMPANY LIMITED,1190,15.62
CHOICEGOLD,CHOICEAMC - CHOICEGOLD,16,0.02
CHOICEIN,CHOICE INTERNATIONAL LTD,2416442,18321.68
CHOLAFIN,CHOLAMANDALAM IN & FIN CO,269924,4519.04
CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,70200,1378.43
CIEINDIA,CIE AUTOMOTIVE INDIA LTD,420663,1873.28
CIFL,CAPITAL INDIA FINANCE LTD,28647,10.72
CIGNITITEC,CIGNITI TECHNOLOGIES LTD,60360,952.52
CIPLA,CIPLA LTD,729508,11348.66
CLEAN,CLEAN SCIENCE & TECH LTD,1246638,15021.67
CLEDUCATE,CL EDUCATE LIMITED,1,0.00
CLSEL,CHAMAN LAL SETIA EXP LTD,241775,723.73
CMSINFO,CMS INFO SYSTEMS LIMITED,880247,3505.64
CNL,CREATIVE NEWTECH LIMITED,261868,1747.59
COALINDIA,COAL INDIA LTD,10837271,42950.46
COASTCORP,COASTAL CORPORATION LTD,200,0.09
COCHINSHIP,COCHIN SHIPYARD LIMITED,3143856,60856.83
COFFEEDAY,COFFEE DAY ENTERPRISE LTD,43117,21.08
COFORGE,COFORGE LIMITED,612879,11097.52
COHANCE,COHANCE LIFESCIENCES LTD,1210029,9471.27
COLPAL,COLGATE PALMOLIVE LTD.,687077,16086.53
COMMOIETF,ICICIPRAMC - ICICICOMMO,65779,60.86
COMPUSOFT,COMPUCOM SOFTWARE LTD,34611,7.47
COMSYN,COMMERCIAL SYN BAGS LTD,200,0.32
CONCOR,CONTAINER CORP OF IND LTD,4070380,23354.28
CONCORDBIO,CONCORD BIOTECH LIMITED,225947,3743.77
CONFIPET,CONFIDENCE PETRO IND LTD.,3416639,2021.38
CONS,KOTAKMAMC - KOTAKCONS,1203,1.52
CONSOFINVT,CONSO. FIN. & HOLD. LTD.,1343,3.03
CONSUMBEES,NIP IND ETF CONSUMPTION,183321,249.49
CONSUMER,MIRAEAMC - CONSUMER,113937,13.83
CONSUMIETF,ICICIPRAMC - ICICICONSU,60648,76.12
CONTROLPR,CONTROL PRINT LIMITED,48547,382.62
CORALFINAC,CORAL INDIA FIN & HOUS LT,3168,1.35
CORDSCABLE,CORDS CABLE INDUS LTD.,7278,13.64
COROMANDEL,COROMANDEL INTERNTL. LTD,118618,2765.81
COSMOFIRST,COSMO FIRST LIMITED,429558,4165.32
CPPLUS,ADITYA INFOTECH LIMITED,48771,759.60
CPSEETF,CPSE ETF,3147466,2926.70
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,25437,1694.63
CRAMC,CANARA ROBECO AMC LIMITED,220110,621.77
CREDITACC,CREDITACCESS GRAMEEN LTD,455790,5879.00
CREST,CREST VENTURES LIMITED,28450,119.77
CRISIL,CRISIL LTD,87032,4395.25
CRIZAC,CRIZAC LIMITED,804015,2474.70
CROMPTON,CROMPT GREA CON ELEC LTD,6997518,21439.03
CROWN,CROWN LIFTERS LIMITED,50,0.07
CSBBANK,CSB BANK LIMITED,689431,2673.64
CSLFINANCE,CSL FINANCE LIMITED,7135,22.59
CUB,CITY UNION BANK LTD,1280681,3254.41
CUMMINSIND,CUMMINS INDIA LTD,114139,4705.16
CUPID,CUPID LIMITED,17946052,28263.32
CYBERTECH,CYBERTECH SYSTEMS & SOFTW,135,0.31
CYIENT,CYIENT LIMITED,801578,10231.42
CYIENTDLM,CYIENT DLM LIMITED,824612,4076.29
DABUR,DABUR INDIA LTD,1284249,6806.20
DALBHARAT,DALMIA BHARAT LIMITED,150762,3212.55
DALMIASUG,DALMIA BHARAT SUG IN LTD,23465,79.82
DAMCAPITAL,DAM CAPITAL ADVISORS LTD,1877872,4617.97
DATAMATICS,DATAMATICS GLOBAL SER LTD,375074,3253.94
DATAPATTNS,DATA PATTERNS INDIA LTD,518835,14620.52
DAVANGERE,DAVANGERE SUGAR COMPANY L,6025091,244.05
DBCORP,D.B.CORP LTD,148893,394.02
DBEIL,DEEPAK BUILDERS & ENG I L,187491,304.14
DBL,DILIP BUILDCON LIMITED,876122,4246.69
DBOL,DHAMPUR BIO ORGANICS LTD,35739,31.65
DBREALTY,VALOR ESTATE LIMITED,5473187,9054.07
DCAL,DISHMAN CARBO AMCIS LTD,652585,1736.54
