sebi_report_as_on_reporting_date_11dec2025,unnamed_1,unnamed_2,unnamed_3
DCAL,DISHMAN CARBO AMCIS LTD,649613,1727.28
DCBBANK,DCB BANK LIMITED,3484368,5050.51
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,8487,9.98
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,145793,1933.85
DCMSRIND,DCM SHRIRAM IND LTD,662077,1133.63
DCW,DCW LTD,3796344,2730.45
DCXINDIA,DCX SYSTEMS LIMITED,2779161,7072.85
DDEVPLSTIK,DDEV PLASTIKS IND LTD,355211,1067.94
DECCANCE,DECCAN CEMENTS LIMITED,168121,1573.88
DEEDEV,DEE DEVELOPMENT ENG LTD,294755,766.91
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,700780,9110.62
DEEPAKNTR,DEEPAK NITRITE LTD,728186,13662.81
DEEPINDS,DEEP INDUSTRIES LIMITED,636598,3106.51
DELHIVERY,DELHIVERY LIMITED,1959392,8641.28
DELTACORP,DELTA CORP LIMITED,9599026,8667.06
DEN,DEN NETWORKS LTD,3113552,1194.11
DENORA,DE NORA INDIA LIMITED,7544,68.87
DENTA,DENTA WATER N INFRA SOL L,425144,1716.39
DEVIT,DEV INFO TECHNOLOGY LTD,13873,7.89
DEVX,DEV ACCELERATOR LIMITED,6591,2.88
DEVYANI,DEVYANI INTERNATIONAL LTD,10641489,17713.86
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,883241,1316.79
DHANBANK,DHANLAXMI BANK LIMITED,396809,109.09
DHANI,DHANI SERVICES LIMITED,140274,103.32
DHANUKA,DHANUKA AGRITECH LTD,89365,1326.42
DHARMAJ,DHARMAJ CROP GUARD LTD,15928,43.60
DHUNINV,DHUNSERI INVESTMENTS LTD,623,9.42
DIACABS,DIAMOND POWER INFRA LTD,3928200,5920.18
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.45
DIAMONDYD,PRATAAP SNACKS LIMITED,1112954,11684.94
DIFFNKG,DIFFUSION ENGINEERS LTD,172656,601.48
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,451004,868.09
DISHTV,DISH TV INDIA LTD.,4787194,228.24
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11731,76.79
DIVISLAB,DIVI S LABORATORIES LTD,212557,13779.48
DIVOPPBEES,NIP IND ETF DIV OPP,103658,86.89
DIXON,DIXON TECHNO (INDIA) LTD,465392,70414.00
DJML,DJ MEDIAPRINT & LOG LTD,29969,16.97
DLF,DLF LIMITED,4560830,35374.68
DLINKINDIA,D-LINK INDIA LTD,361056,1741.79
DMART,AVENUE SUPERMARTS LIMITED,529089,22324.67
DMCC,DMCC SPECIALITY CHEMICALS,18682,55.94
DODLA,DODLA DAIRY LIMITED,58979,796.97
DOLATALGO,DOLAT ALGOTECH LIMITED,369880,332.15
DOLLAR,DOLLAR INDUSTRIES LIMITED,161215,634.13
DOMS,DOMS INDUSTRIES LIMITED,92913,2455.72
DONEAR,DONEAR IND. LIMITED,25918,27.55
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12666,194.32
DPSCLTD,DPSC LIMITED,45210,8.24
DPWIRES,D P WIRES LIMITED,15344,40.13
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,73176,116.50
DREDGECORP,DREDGING CORP OF INDIA,137044,1208.87
DRREDDY,DR. REDDY S LABORATORIES,477500,6123.34
DSSL,DYNACONS SYS & SOLN LTD,67443,714.74
DTIL,DHUNSERI TEA & IND. LTD.,4950,9.81
DUCON,DUCON INFRATECHNOLOGIES L,153771,9.13
DVL,DHUNSERI VENTURES LIMITED,35961,118.86
DWARKESH,DWARIKESH SUGAR IND LTD,2503004,1310.10
DYCL,DYNAMIC CABLES LIMITED,298088,1198.76
DYNAMATECH,DYNAMATIC TECHNOLOGIES,80709,6180.75
DYNPRO,DYNEMIC PRODUCTS LIMITED,8346,25.81
E2E,E2E NETWORKS LIMITED,8961,193.74
EASEMYTRIP,EASY TRIP PLANNERS LTD,56102101,6813.47
EBBETF0430,EDELAMC - EBBETF0430,544,8.33
EBBETF0431,EDELAMC - EBBETF0431,67,0.93
EBBETF0433,EDELAMC - EBBETF0433,228,2.90
EBGNG,GNG ELECTRONICS LIMITED,202837,702.55
ECAPINSURE,EDELAMC - ECAPINSURE,71822,16.86
ECLERX,ECLERX SERVICES LTD,35946,1494.32
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,218974,612.74
EDELWEISS,EDELWEISS FIN SERV LTD,14482133,16003.57
EFCIL,EFC (I) LIMITED,563245,1581.03
EGOLD,EDELAMC - EGOLD,109699,125.24
EICHERMOT,EICHER MOTORS LTD,106176,7248.57
EIDPARRY,EID PARRY INDIA LTD,277489,2896.69
EIEL,ENVIRO INFRA ENGINEERS L,3573801,8912.94
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,40503,156.70
EIHOTEL,EIH LIMITED,604448,2388.29
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48796,984.93
EKC,EVEREST KANTO CYLINDERLTD,1129688,1620.72
ELDEHSG,ELDECO HSG & IND LTD.,707,5.89
ELECON,ELECON ENG. CO. LTD,1332894,7848.26
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7836468,8042.61
ELECTHERM,ELECTROTHERM (I) LTD.,12752,124.87
ELGIEQUIP,ELGI EQUIPMENTS LTD,1459349,7492.17
ELIN,ELIN ELECTRONICS LIMITED,149676,302.88
ELLEN,ELLENBARRIE INDUS GASES L,359099,1794.24
ELM250,EDELAMC - ELM250,2265,0.38
EMAMILTD,EMAMI LIMITED,678656,3910.77
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184683,183.58
EMBDL,EMBASSY DEVELOPMENTS LTD,42339886,46181.26
EMCURE,EMCURE PHARMACEUTICALS L,84523,1164.54
EMIL,ELECTRONICS MART IND LTD,2192696,3157.39
EMKAY,EMKAY GLOBAL FIN SERV LTD,67,0.26
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1201155,6895.68
EMUDHRA,EMUDHRA LIMITED,189719,1319.17
EMULTIMQ,EDELAMC - EMULTIMQ,48215,20.51
ENDURANCE,ENDURANCE TECHNO. LTD.,131624,3698.82
ENERGY,MIRAEAMC - ENERGY,6052,2.15
ENGINERSIN,ENGINEERS INDIA LTD,11669069,24792.05
ENIL,ENTERTAIN NET. IND. LTD.,46336,70.65
ENRIN,SIEMENS ENERGY INDIA LTD,325240,10422.27
ENTERO,ENTERO HEALTHCARE SOLU L,421208,4839.61
EPACK,EPACK DURABLE LIMITED,1672475,5599.45
EPACKPEB,EPACK PREFAB TECHN LTD,361509,1125.55
EPIGRAL,EPIGRAL LIMITED,250973,4458.27
EPL,EPL LIMITED,1892702,4245.26
EQUAL200,MIRAEAMC - EQUAL200,22499,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,12929,43.63
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9106260,5925.86
ERIS,ERIS LIFESCIENCES LIMITED,60898,1012.95
ESABINDIA,ESAB INDIA LTD,5166,291.72
ESAFSFB,ESAF SMALL FINANCE BANK L,1756233,595.93
ESCORTS,ESCORTS KUBOTA LIMITED,111369,4031.96
ESG,MIRAEAMC - MAESGETF,19533,8.50
ESILVER,EDELAMC - ESILVER,85992,139.07
ESSENTIA,INTEGRA ESSENTIA LIMITED,173114,3.64
ESTER,ESTER INDUSTRIES LTD,335331,426.94
ETERNAL,ETERNAL LIMITED,22926755,69378.01
ETHOSLTD,ETHOS LIMITED,22140,624.39
EUREKAFORB,EUREKA FORBES LIMITED,208395,1325.97
EUROBOND,EURO PANEL PRODUCTS LTD,1502,3.44
EUROPRATIK,EURO PRATIK SALES LIMITED,76808,275.39
EVEREADY,EVEREADY INDS. IND.  LTD.,861285,3310.72
EVERESTIND,EVEREST INDUSTRIES LTD,19653,116.55
EVIETF,ICICIPRAMC - EVIETF,43499,13.78
EVINDIA,MIRAEAMC - EVINDIA,184510,56.26
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,24191,291.49
EXICOM,EXICOM TELE SYSTEMS LTD,855204,1267.47
EXIDEIND,EXIDE INDUSTRIES LTD,5775709,24055.00
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,52476,605.65
EXXARO,EXXARO TILES LIMITED,138759,11.40
FABTECH,FABTECH TECHNOLOGIES LTD,324805,797.75
FACT,FACT LTD,679582,6562.21
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,41779,360.33
FAZE3Q,FAZE THREE LIMITED,56090,289.84
FCL,FINEOTEX CHEMICAL LIMITED,6931338,2192.67
FCSSOFT,FCS SOFTWARE SOLN. LTD.,684398,17.24
FDC,FDC LIMITED,530933,2516.03
FEDERALBNK,FEDERAL BANK LTD,2146672,4749.14
FEDFINA,FEDBANK FINANCIAL SER L,3443930,4916.27
FIBERWEB,FIBERWEB INDIA LIMITED,2397,1.09
FIEMIND,FIEM INDUSTRIES LIMITED,74785,1568.09
FILATEX,FILATEX INDIA LTD,3161063,1741.98
FILATFASH,FILATEX FASHIONS LIMITED,8504325,36.83
FINCABLES,FINOLEX CABLES LTD,1188365,10617.16
FINEORG,FINE ORGANIC IND. LTD.,28720,1374.64
FINIETF,ICICIPRAMC-ICICIFIN,797642,252.43
FINKURVE,FINKURVE FINANCIAL SERV L,1500,1.55
FINOPB,FINO PAYMENTS BANK LTD,1592283,4820.94
FINPIPE,FINOLEX INDUSTRIES LTD,3303353,6938.27
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2717937,9740.10
FISCHER,FISCHER MEDICAL VENTURE L,1013762,679.99
FIVESTAR,FIVE-STAR BUS FIN LTD,1335489,8314.80
FLAIR,FLAIR WRITING INDUST LTD,219764,713.26
FLEXIADD,DSPAMC - FLEXIADD,18388,2.00
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,487833,17911.32
FMCGIETF,ICICIPRAMC - ICICIFMCG,2323115,1384.32
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,156304,787.96
FOCUS,FOCUS LIGHTG & FIXTRS LTD,46210,35.31
FOODSIN,FOODS & INNS LIMITED,45314,38.98
FORCEMOT,FORCE MOTORS LIMITED,59274,9852.21
FORTIS,FORTIS HEALTHCARE LTD,1460206,13809.44
FOSECOIND,FOSECO INDIA LTD,3067,182.29
FSL,FIRSTSOURCE SOLU. LTD.,1712411,6103.54
FUSION,FUSION FINANCE LIMITED,1469012,3571.64
GABRIEL,GABRIEL INDIA LTD,227837,2219.76
GAEL,GUJARAT AMBUJA EXPORTS LT,1244734,1619.23
GAIL,GAIL (INDIA) LTD,15714616,28863.72
GALAPREC,GALA PRECISION ENG LTD,40980,382.16
GALAXYSURF,GALAXY SURFACTANTS LTD,43650,1005.30
GALLANTT,GALLANTT ISPAT LIMITED,325193,2021.76
GANDHAR,GANDHAR OIL REFINE IND L,754404,1220.57
GANDHITUBE,GANDHI SPL. TUBES LTD,24418,209.68
GANECOS,GANESHA ECOSPHERE LIMITED,166788,1998.09
GANESHBE,GANESH BENZOPLAST LIMITED,382818,429.86
GANESHCP,GANESH CONSUMER PRODUCT L,36808,98.97
GANESHHOU,GANESH HOUSING LIMITED,461516,4305.71
GANGAFORGE,GANGA FORGING LIMITED,10750,0.31
GARFIBRES,GARWARE TECH FIBRES LTD,77844,626.78
GARUDA,GARUDA CONSTRUCT N ENG L,1069920,2301.70
GATECH,GACM TECHNOLOGIES LIMITED,0,0.00
GATEWAY,GATEWAY DISTRIPARKS LTD,4795170,3226.79
GEECEE,GEECEE VENTURES LIMITED,2815,10.28
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.51
GEMAROMA,GEM AROMATICS LIMITED,288328,540.18
GENESYS,GENESYS INTL CORPN LTD,765100,4457.66
GENUSPAPER,GENUS P&B LIMITED,149246,30.22
GENUSPOWER,GENUS POWER INFRASTRU LTD,3483013,12437.31
GEOJITFSL,GEOJIT FINANCIAL SER L,1900979,1535.52
GESHIP,THE GE SHPG.LTD,685829,7535.05
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,388674,2426.54
GHCLTEXTIL,GHCL TEXTILES LIMITED,146633,119.21
GICHSGFIN,GIC HOUSING FINANCE LTD,1263237,2302.82
GICRE,GENERAL INS CORP OF INDIA,2077685,8319.38
GILLETTE,GILLETTE INDIA LTD,51812,4837.93
GILT5YBEES,RELCAPAMC - NETFGILT5Y,16169,10.27
GIPCL,GUJ IND POW CO. LTD,2582386,4941.52
GKENERGY,GK ENERGY LIMITED,430927,674.07
GLAND,GLAND PHARMA LIMITED,179472,3469.55
GLAXO,GLAXOSMITHKLINE PHARMA LT,103648,3000.54
GLENMARK,GLENMARK PHARMACEUTICALS,285336,5643.65
GLOBALVECT,GLOBAL VEC HELICORP LTD,2196,5.04
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,814520,571.42
GLOBUSSPR,GLOBUS SPIRITS LTD,170115,1882.52
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,165976,108.86
GMBREW,G M BREWERIES LTD,116913,1233.91
GMDCLTD,GUJARAT MINERAL DEV CORP,6756948,35667.22
GMMPFAUDLR,GMM PFAUDLER LIMITED,214429,2633.01
GMRAIRPORT,GMR AIRPORTS LIMITED,8373765,7955.28
GMRP&UI,GMR POW AND URBAN INFRA L,13656863,15960.71
GNA,GNA AXLES LIMITED,162022,552.11
GNFC,GUJ NAR VAL FER & CHEM L,1769136,9721.83
GOACARBON,GOA CARBON LIMITED,24831,124.07
GOCLCORP,GOCL CORPORATION LIMITED,344626,1319.41
GOCOLORS,GO FASHION INDIA LTD,216647,1402.51
GODAVARIB,GODAVARI BIOREFINERIES L,115178,295.32
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,585377,19542.81
GODIGIT,GO DIGIT GENERAL INS LTD,193634,693.40
GODREJAGRO,GODREJ AGROVET LIMITED,977737,6797.11
GODREJCP,GODREJ CONSUMER PRODUCTS,498836,6093.88
GODREJIND,GODREJ INDUSTRIES LTD,198476,2226.38
GODREJPROP,GODREJ PROPERTIES LTD,757439,17237.46
GOKEX,GOKALDAS EXPORTS LTD.,1464926,12597.85
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,510595,1000.34
GOLD1,KOTAK GOLD ETF,1097371,1076.99
GOLD360,360ONEAMC - GOLD360,50445,63.67
GOLDBEES,NIP IND ETF GOLD BEES,22566884,22967.69
GOLDCASE,ZERODHAAMC - GOLDCASE,2718645,526.59
GOLDETF,MIRAEAMC - MAGOLDETF,719579,855.74
GOLDETFADD,DSPAMC - DSPGOLDETF,29429,36.03
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1890296,7165.60
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3224519,3371.26
GOLDSHARE,UTI GOLD ETF,1270312,1078.52
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,720416,7187.58
GOPAL,GOPAL SNACKS LIMITED,768690,2735.80
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9763510,22910.82
GPPL,GUJARAT PIPAVAV PORT LTD,7673560,15803.57
GPTHEALTH,GPT HEALTHCARE LIMITED,954541,1440.81
GPTINFRA,GPT INFRAPROJECTS LTD,359271,400.07
GRANULES,GRANULES INDIA LIMITED,3216068,16906.52
GRAPHITE,GRAPHITE INDIA LTD,1874948,10746.42
GRASIM,GRASIM INDUSTRIES LTD,268238,7459.12
GRAUWEIL,GRAUER & WEIL IND LTD,1900,1.74
GRAVITA,GRAVITA INDIA LIMITED,479300,8763.33
GREAVESCOT,GREAVES COTTON LTD.,5429436,11729.69
GREENLAM,GREENLAM INDUSTRIES LTD.,90029,230.64
GREENPANEL,GREENPANEL INDUSTRIES LTD,294325,853.95
GREENPLY,GREENPLY INDUSTRIES LTD,440507,1346.97
GREENPOWER,ORIENT GREEN POWER CO LTD,5044706,700.79
GRINDWELL,GRINDWELL NORTON LIMITED,68515,1186.66
GRINFRA,G R INFRAPROJECTS LIMITED,77006,985.04
GRMOVER,GRM OVERSEAS LIMITED,2792162,10870.90
GROWW,BILLIONBRAINS GARAGE VN L,2340118,3485.47
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1036474,840.83
GROWWEV,GROWWAMC - GROWWEV,178112,54.56
GROWWGOLD,GROWWAMC - GROWWGOLD,200995,246.33
GROWWLIQID,GROWWAMC - GROWWLIQID,2778,2.96
GROWWLOVOL,GROWWAMC - GROWWLOVOL,2888,0.30
GROWWMOM50,GROWWAMC - GROWWMOM50,144280,15.57
GROWWN200,GROWWAMC - GROWWN200,52437,6.11
GROWWNET,GROWWAMC - GROWWNET,119709,12.88
GROWWNIFTY,GROWWAMC - GROWWNIFTY,92071,9.59
GROWWNXT50,GROWWAMC - GROWWNXT50,2346,1.60
GROWWPOWER,GROWWAMC - GROWWPOWER,253477,25.35
GROWWRAIL,GROWWAMC - GROWWRAIL,4059964,1435.34
GROWWRLTY,GROWWAMC - GROWWRLTY,23277,2.37
GROWWSLVR,GROWWAMC - GROWWSLVR,286783,476.81
GRPLTD,GRP LIMITED,4033,91.13
GRSE,GARDEN REACH SHIP&ENG LTD,1708873,45122.76
GRWRHITECH,GARWARE HI-TECH FILMS LTD,113230,4381.10
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,278,0.18
GSFC,GUJ STATE FERT & CHEM LTD,7363361,15062.31
GSLSU,GLOBAL SURFACES LIMITED,107899,160.42
GSPL,GUJARAT STATE PETRO LTD,1799685,5591.52
GSS,GSS INFOTECH LIMITED,20634,5.77
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,7856247,124.28
GTPL,GTPL HATHWAY LIMITED,45215,53.24
GUFICBIO,GUFIC BIOSCIENCES LTD.,145114,527.05
GUJALKALI,GUJARAT ALKALIES & CHEM,359354,2232.82
GUJAPOLLO,GUJ. APOLLO IND. LTD.,227,1.01
GUJGASLTD,GUJARAT GAS LIMITED,663372,3024.89
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1413843,5819.22
GULFOILLUB,GULF OIL LUB. IND. LTD.,157015,1936.06
GULFPETRO,GP PETROLEUMS LIMITED,64015,26.95
GULPOLY,GULSHAN POLYOLS LIMITED,266828,440.58
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,449404,1564.51
GVT&D,GE VERNOVA T&D INDIA LTD,201481,5924.01
HAL,HINDUSTAN AERONAUTICS LTD,3545804,166454.08
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2851343,18716.35
HAPPYFORGE,HAPPY FORGINGS LIMITED,101138,1015.63
HARDWYN,HARDWYN INDIA LIMITED,652877,113.90
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,575230,2816.89
HARRMALAYA,HARRISON MALAYALAM LTD,12972,26.49
HARSHA,HARSHA ENGINEERS INT LTD,1050242,4712.98
HATHWAY,HATHWAY CABLE & DATACOM,29020635,4484.76
HATSUN,HATSUN AGRO PRODUCT LTD.,33331,351.03
HAVELLS,HAVELLS INDIA LIMITED,868090,13371.68
HBLENGINE,HBL ENGINEERING LTD,4595011,39930.50
HCC,HINDUSTAN CONSTRUCTION CO,27940352,6932.91
HCG,HEALTHCARE GLOB. ENT. LTD,256791,1637.19
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,790582,12956.51
HDBFS,HDB FINANCIAL SERVICES L,455460,3445.18
HDFCAMC,HDFC AMC LIMITED,415599,11656.73
HDFCBANK,HDFC BANK LTD,3135728,29944.51
HDFCBSE500,HDFCAMC - HDFCBSE500,9492,3.56
HDFCGOLD,HDFC GOLD ETF,2558474,2636.31
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4322,5.36
HDFCLIFE,HDFC LIFE INS CO LTD,657536,4988.75
HDFCLIQUID,HDFCAMC - HDFCLIQUID,3,0.03
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,24406,5.10
HDFCMID150,HDFCAMC - HDFCMID150,693507,149.39
HDFCMOMENT,HDFCAMC - HDFCMOMENT,387072,127.77
HDFCNEXT50,HDFCAMC - HDFCNEXT50,63007,44.33
HDFCNIF100,HDFCAMC - HDFCNIF100,25545,6.82
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,97492,56.77
HDFCNIFIT,HDFCAMC - HDFCNIFIT,141163,53.25
HDFCNIFTY,HDFCAMC - HDFCNIFTY,54896,155.32
HDFCPSUBK,HDFCAMC HDFCPSUBK,39999,33.28
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,75356,21.35
HDFCQUAL,HDFCAMC - HDFCQUAL,20001,11.74
HDFCSENSEX,HDFCAMC - HDFCSENSEX,27052,25.06
HDFCSILVER,HDFCAMC - HDFCSILVER,3571534,5903.99
HDFCSML250,HDFCAMC - HDFCSML250,3369986,5721.47
HDFCVALUE,HDFCAMC - HDFCVALUE,1336,1.84
HEALTHADD,DSPAMC - HEALTHADD,100,0.15
HEALTHIETF,ICICIPRAMC - ICICIPHARM,211106,318.65
HEALTHY,BIRLASLAMC - HEALTHY,207471,31.08
HEG,HEG LTD,1450319,7806.69
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,823561,1723.52
HEMIPROP,HEMISPHERE PROP IND LTD,3009674,4586.91
HERANBA,HERANBA INDUSTRIES LTD,125209,408.07
HERCULES,HERCULES INVESTMENTS LTD,30606,58.17
HERITGFOOD,HERITAGE FOODS LTD,955645,4746.17
HEROMOTOCO,HERO MOTOCORP LIMITED,134787,7399.87
HESTERBIO,HESTER BIOSCIENCES LTD,8290,161.52
HEUBACHIND,HEUBACH COLORANTS IND LTD,35136,188.20
HEXT,HEXAWARE TECHNOLOGIES LTD,197603,1531.27
HFCL,HFCL LIMITED,41344302,35785.49
HGINFRA,H.G.INFRA ENGINEERING LTD,480384,4966.83
HGS,HINDUJA GLOBAL SOLS. LTD.,130096,756.25
HIKAL,HIKAL LIMITED,1416566,4236.29
HILINFRA,HIGHWAY INFRASTRUCTURE L,203530,144.52
HILTON,HILTON METAL FORGING LTD,3330,2.25
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3108285,4328.47
HINDALCO,HINDALCO  INDUSTRIES  LTD,1724453,13129.02
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,14066953,43302.18
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4306618,8117.03
HINDPETRO,HINDUSTAN PETROLEUM CORP,1513568,6535.58
HINDUNILVR,HINDUSTAN UNILEVER LTD.,672616,16656.92
HINDWAREAP,HINDWARE HME INOVATON LTD,1710105,5346.04
HINDZINC,HINDUSTAN ZINC LIMITED,6486929,31711.73
HIRECT,HIND RECTIFIER LIMITED,37617,629.75
HISARMETAL,HISAR METAL IND. LIMITED,1064,2.25
HITECH,HI-TECH PIPES LIMITED,7507617,8463.28
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,228399,1183.59
HLVLTD,HLV LIMITED,497519,68.42
HMAAGRO,HMA AGRO INDUSTRIES LTD,618717,201.92
HMVL,HINDUSTAN MEDIA VENT LTD,36836,30.21
HNDFDS,HINDUSTAN FOODS LIMITED,69384,378.60
HNGSNGBEES,NIP IND ETF HANGSENG BEES,423657,2090.77
HOMEFIRST,HOME FIRST FIN CO IND LTD,306737,3790.11
HONASA,HONASA CONSUMER LIMITED,751637,2145.43
HONAUT,HONEYWELL AUTOMATION IND,10606,4110.57
HONDAPOWER,HONDA I POWER PRODUCT LTD,17984,502.91
HPAL,HP ADHESIVES LIMITED,93106,62.57
HPL,HPL ELECTRIC & POWER LTD,707577,3694.31
HSCL,HIMADRI SPECIALITY CHEM L,4147141,20106.83
HTMEDIA,HT MEDIA LIMITED,14000,3.75
HUBTOWN,HUBTOWN LIMITED,3890908,11287.78
HUDCO,HSG & URBAN DEV CORPN LTD,11607560,27924.21
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1261002,4237.83
HYUNDAI,HYUNDAI MOTOR INDIA LTD,587594,14436.17
ICEMAKE,ICE MAKE REFRIGERAT LTD,23346,190.10
ICICIB22,ICICIPRAMC - BHARATIWIN,301550,338.78
ICICIBANK,ICICI BANK LTD.,3383794,46847.31
ICICIGI,ICICI LOMBARD GIC LIMITED,169691,3417.12
ICICIPRULI,ICICI PRU LIFE INS CO LTD,512919,3294.83
ICIL,INDO COUNT INDUSTRIES LTD,881649,2665.44
ICRA,ICRA LIMITED,7156,458.39
IDBI,IDBI BANK LIMITED,40776205,39061.60
IDEA,VODAFONE IDEA LIMITED,567413405,50591.48
IDEAFORGE,IDEAFORGE TECHNO LTD,1209681,6366.26
IDFCFIRSTB,IDFC FIRST BANK LIMITED,42573738,30993.33
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,1813,5.03
IEX,INDIAN ENERGY EXC LTD,8977391,14317.03
IFBAGRO,IFB AGRO INDUSTRIES LTD,17986,251.56
IFBIND,IFB INDUSTRIES LTD,284690,4737.84
IFCI,IFCI LTD,20470444,11898.68
IFGLEXPOR,IFGL REFRACTORIES LIMITED,40199,101.71
IGARASHI,IGARASHI MOTORS INDIA LTD,175026,915.00
IGCL,INDOGULF CROPSCIENCES LTD,361494,390.04
IGIL,INTERNATIO GEMM INS (I) L,1028589,3883.40
IGL,INDRAPRASTHA GAS LTD,2838983,5904.97
IGPL,I G PETROCHEMICALS LTD,76859,396.42
IIFL,IIFL FINANCE LIMITED,1310288,6268.90
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2369101,7682.05
IKIO,IKIO TECHNOLOGIES LIMITED,316587,741.86
IKS,INVENTURUS KNOWLEDGE SO L,385021,6213.24
IMAGICAA,IMAGICAAWORLD ENT LTD,2716815,1714.86
IMFA,INDIAN METALS & FERRO,226114,2477.60
IMPAL,IND MOTOR PART & ACC LTD,469,5.35
INDBANK,INDBANK MERCH BANK,2245,0.90
INDGN,INDEGENE LIMITED,968009,5536.88
INDHOTEL,THE INDIAN HOTELS CO. LTD,3542109,26823.76
INDIACEM,THE INDIA CEMENTS LIMITED,422854,1488.74
INDIAGLYCO,INDIA GLYCOLS LTD,1045800,9001.55
INDIAMART,INDIAMART INTERMESH LTD,90172,2231.72
INDIANB,INDIAN BANK,1011402,8150.97
INDIANHUME,INDIAN HUME PIPE CO. LTD.,53933,228.05
INDIASHLTR,INDIA SHELTER FIN CORP L,385385,3163.31
INDIGO,INTERGLOBE AVIATION LTD,872753,45925.76
INDIGOPNTS,INDIGO PAINTS LIMITED,115677,1415.69
INDIQUBE,INDIQUBE SPACES LIMITED,94760,219.23
INDNIPPON,INDIA NIPPON ELECT  LTD,68769,615.98
INDOAMIN,INDO AMINES LIMITED,195076,291.24
INDOBORAX,INDO BORAX & CHEMICAL LTD,31738,76.26
INDOCO,INDOCO REMEDIES LTD.,116067,338.93
INDOFARM,INDO FARM EQUIPMENT LTD,289047,686.46
