sebi_report_as_on_reporting_date_21nov2025,unnamed_1,unnamed_2,unnamed_3
DBREALTY,VALOR ESTATE LIMITED,5291112,9128.95
DCAL,DISHMAN CARBO AMCIS LTD,657522,1771.96
DCBBANK,DCB BANK LIMITED,3502145,4976.95
DCI,DC INFOTECH AND COMUN LTD,92105,233.38
DCM,DCM LTD,7745,9.32
DCMNVL,DCM NOUVELLE LIMITED,3903,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,176550,2332.49
DCMSRIND,DCM SHRIRAM IND LTD,633152,1086.98
DCW,DCW LTD,3900013,2991.03
DCXINDIA,DCX SYSTEMS LIMITED,3020188,7950.09
DDEVPLSTIK,DDEV PLASTIKS IND LTD,336709,1021.09
DECCANCE,DECCAN CEMENTS LIMITED,179771,1731.20
DEEDEV,DEE DEVELOPMENT ENG LTD,314308,838.80
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,714050,9522.32
DEEPAKNTR,DEEPAK NITRITE LTD,688489,13367.52
DEEPINDS,DEEP INDUSTRIES LIMITED,599440,2973.61
DELHIVERY,DELHIVERY LIMITED,2053456,9149.93
DELTACORP,DELTA CORP LIMITED,9469625,8783.26
DEN,DEN NETWORKS LTD,3296718,1282.55
DENORA,DE NORA INDIA LIMITED,7888,71.77
DENTA,DENTA WATER N INFRA SOL L,453123,1879.49
DEVIT,DEV INFO TECHNOLOGY LTD,14373,8.12
DEVX,DEV ACCELERATOR LIMITED,673,0.31
DEVYANI,DEVYANI INTERNATIONAL LTD,10482722,17692.19
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,927523,1397.99
DHANBANK,DHANLAXMI BANK LIMITED,458373,127.71
DHANI,DHANI SERVICES LIMITED,1293924,787.87
DHANUKA,DHANUKA AGRITECH LTD,107200,1581.67
DHARMAJ,DHARMAJ CROP GUARD LTD,15269,42.08
DHUNINV,DHUNSERI INVESTMENTS LTD,696,10.65
DIACABS,DIAMOND POWER INFRA LTD,4009006,6052.83
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1049952,11003.40
DICIND,DIC INDIA LIMITED,363,1.88
DIFFNKG,DIFFUSION ENGINEERS LTD,168533,615.02
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,485708,954.91
DISHTV,DISH TV INDIA LTD.,3910058,203.47
DIVGIITTS,DIVGI TORQTRANSFER SYST L,12270,80.57
DIVISLAB,DIVI S LABORATORIES LTD,190495,12374.85
DIVOPPBEES,NIP IND ETF DIV OPP,106860,89.41
DIXON,DIXON TECHNO (INDIA) LTD,386606,61788.20
DLF,DLF LIMITED,4224294,33328.08
DLINKINDIA,D-LINK INDIA LTD,382136,1868.28
DMART,AVENUE SUPERMARTS LIMITED,486079,20872.53
DMCC,DMCC SPECIALITY CHEMICALS,17826,54.04
DODLA,DODLA DAIRY LIMITED,63727,861.26
DOLATALGO,DOLAT ALGOTECH LIMITED,621343,543.11
DOLLAR,DOLLAR INDUSTRIES LIMITED,158185,627.46
DOMS,DOMS INDUSTRIES LIMITED,105567,2792.24
DONEAR,DONEAR IND. LIMITED,31143,32.95
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12758,196.22
DPSCLTD,DPSC LIMITED,45183,8.24
DPWIRES,D P WIRES LIMITED,24080,65.36
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,46363,64.56
DREDGECORP,DREDGING CORP OF INDIA,122469,975.20
DRREDDY,DR. REDDY S LABORATORIES,629057,7991.80
DSSL,DYNACONS SYS & SOLN LTD,72169,780.35
DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74
DUCON,DUCON INFRATECHNOLOGIES L,156661,9.29
DVL,DHUNSERI VENTURES LIMITED,34526,116.74
DWARKESH,DWARIKESH SUGAR IND LTD,2610026,1368.32
DYCL,DYNAMIC CABLES LIMITED,268068,1130.60
DYNAMATECH,DYNAMATIC TECHNOLOGIES,77409,5822.14
DYNPRO,DYNEMIC PRODUCTS LIMITED,7034,22.66
EASEMYTRIP,EASY TRIP PLANNERS LTD,63062164,7656.30
EBBETF0430,EDELAMC - EBBETF0430,533,8.15
EBBETF0431,EDELAMC - EBBETF0431,337,4.64
EBBETF0433,EDELAMC - EBBETF0433,275,3.50
EBGNG,GNG ELECTRONICS LIMITED,210001,744.69
ECAPINSURE,EDELAMC - ECAPINSURE,154389,36.36
ECLERX,ECLERX SERVICES LTD,49506,2086.06
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,267989,727.15
EDELWEISS,EDELWEISS FIN SERV LTD,15142922,16912.82
EFCIL,EFC (I) LIMITED,302165,908.77
EGOLD,EDELAMC - EGOLD,117005,134.09
EICHERMOT,EICHER MOTORS LTD,101865,6838.78
EIDPARRY,EID PARRY INDIA LTD,336808,3534.75
EIEL,ENVIRO INFRA ENGINEERS L,3982512,10118.22
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39120,152.03
EIHOTEL,EIH LIMITED,687967,2727.43
EIMCOELECO,EIMCO ELECON (INDIA) LTD,50327,1026.23
EKC,EVEREST KANTO CYLINDERLTD,1190120,1764.45
ELDEHSG,ELDECO HSG & IND LTD.,550,4.44
ELECON,ELECON ENG. CO. LTD,1365769,8224.17
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8017564,8609.26
ELECTHERM,ELECTROTHERM (I) LTD.,12934,126.57
ELGIEQUIP,ELGI EQUIPMENTS LTD,1361874,7050.12
ELIN,ELIN ELECTRONICS LIMITED,166346,340.56
ELLEN,ELLENBARRIE INDUS GASES L,384548,1971.65
ELM250,EDELAMC - ELM250,1000,0.17
EMAMILTD,EMAMI LIMITED,670080,3913.60
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183634,202.79
EMBDL,EMBASSY DEVELOPMENTS LTD,42137028,47200.07
EMCURE,EMCURE PHARMACEUTICALS L,143901,1978.23
EMIL,ELECTRONICS MART IND LTD,2106321,3166.62
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1281726,7606.04
EMUDHRA,EMUDHRA LIMITED,194753,1364.19
EMULTIMQ,EDELAMC - EMULTIMQ,39388,16.83
ENDURANCE,ENDURANCE TECHNO. LTD.,142984,4039.79
ENGINERSIN,ENGINEERS INDIA LTD,12559011,26805.47
ENIL,ENTERTAIN NET. IND. LTD.,41004,65.01
ENRIN,SIEMENS ENERGY INDIA LTD,250418,8292.88
ENTERO,ENTERO HEALTHCARE SOLU L,409717,4765.70
EPACK,EPACK DURABLE LIMITED,1598287,5552.86
EPACKPEB,EPACK PREFAB TECHN LTD,252760,808.50
EPIGRAL,EPIGRAL LIMITED,258070,4590.99
EPL,EPL LIMITED,2220065,4937.74
EQUAL200,MIRAEAMC - EQUAL200,13025,1.75
EQUAL50ADD,DSPAMC - DSPNEWETF,5952,19.43
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8249674,5385.84
ERIS,ERIS LIFESCIENCES LIMITED,58199,981.35
ESABINDIA,ESAB INDIA LTD,4799,257.93
ESAFSFB,ESAF SMALL FINANCE BANK L,1855689,632.59
ESCORTS,ESCORTS KUBOTA LIMITED,161645,5855.65
ESG,MIRAEAMC - MAESGETF,17725,7.69
ESILVER,EDELAMC - ESILVER,82009,125.97
ESSENTIA,INTEGRA ESSENTIA LIMITED,154576,3.34
ESTER,ESTER INDUSTRIES LTD,329819,433.81
ETERNAL,ETERNAL LIMITED,21981943,67133.83
ETHOSLTD,ETHOS LIMITED,20082,543.74
EUREKAFORB,EUREKA FORBES LIMITED,146271,850.27
EUROBOND,EURO PANEL PRODUCTS LTD,2827,6.10
EUROPRATIK,EURO PRATIK SALES LIMITED,60142,221.15
EVEREADY,EVEREADY INDS. IND.  LTD.,893268,3509.52
EVERESTIND,EVEREST INDUSTRIES LTD,15650,97.67
EVIETF,ICICIPRAMC - EVIETF,148905,47.37
EVINDIA,MIRAEAMC - EVINDIA,198041,60.35
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,28292,342.30
EXICOM,EXICOM TELE SYSTEMS LTD,850866,1335.89
EXIDEIND,EXIDE INDUSTRIES LTD,6206257,25927.13
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,95502,1092.02
EXXARO,EXXARO TILES LIMITED,150176,12.52
FABTECH,FABTECH TECHNOLOGIES LTD,255751,624.17
FACT,FACT LTD,712749,6958.13
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,49629,421.19
FAZE3Q,FAZE THREE LIMITED,53775,282.23
FCL,FINEOTEX CHEMICAL LIMITED,6712658,2174.27
FCSSOFT,FCS SOFTWARE SOLN. LTD.,653582,16.71
FDC,FDC LIMITED,508399,2446.40
FEDERALBNK,FEDERAL BANK LTD,2453815,5311.22
FEDFINA,FEDBANK FINANCIAL SER L,3471612,4952.63
FIBERWEB,FIBERWEB INDIA LIMITED,3198,1.46
FIEMIND,FIEM INDUSTRIES LIMITED,80447,1679.29
FILATEX,FILATEX INDIA LTD,3232398,1822.44
FILATFASH,FILATEX FASHIONS LIMITED,2435225,12.73
FINCABLES,FINOLEX CABLES LTD,1219956,11050.58
FINEORG,FINE ORGANIC IND. LTD.,29555,1414.08
FINIETF,ICICIPRAMC-ICICIFIN,540542,167.53
FINOPB,FINO PAYMENTS BANK LTD,1383931,4212.91
FINPIPE,FINOLEX INDUSTRIES LTD,3343307,7157.94
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2757000,10147.76
FISCHER,FISCHER MEDICAL VENTURE L,1237910,856.04
FIVESTAR,FIVE-STAR BUS FIN LTD,1034221,6601.81
FLAIR,FLAIR WRITING INDUST LTD,251458,822.87
FLEXIADD,DSPAMC - FLEXIADD,170,0.02
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,492450,18225.61
FMCGIETF,ICICIPRAMC - ICICIFMCG,2016050,1206.27
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,150411,769.05
FOCUS,FOCUS LIGHTG & FIXTRS LTD,7500,5.68
FOODSIN,FOODS & INNS LIMITED,26501,24.85
FORCEMOT,FORCE MOTORS LIMITED,61334,10217.35
FORTIS,FORTIS HEALTHCARE LTD,1357442,12977.80
FOSECOIND,FOSECO INDIA LTD,3353,200.33
FSL,FIRSTSOURCE SOLU. LTD.,1707964,6126.30
FUSION,FUSION FINANCE LIMITED,1666971,3953.44
GABRIEL,GABRIEL INDIA LTD,236641,2381.92
GAEL,GUJARAT AMBUJA EXPORTS LT,1701728,2133.88
GAIL,GAIL (INDIA) LTD,14430714,27095.35
GALAPREC,GALA PRECISION ENG LTD,41931,394.52
GALAXYSURF,GALAXY SURFACTANTS LTD,36758,882.47
GALLANTT,GALLANTT ISPAT LIMITED,349147,2205.50
GANDHAR,GANDHAR OIL REFINE IND L,706603,1188.11
GANDHITUBE,GANDHI SPL. TUBES LTD,25166,219.17
GANECOS,GANESHA ECOSPHERE LIMITED,162731,2045.23
GANESHBE,GANESH BENZOPLAST LIMITED,409222,457.29
GANESHCP,GANESH CONSUMER PRODUCT L,31454,87.65
GANESHHOU,GANESH HOUSING LIMITED,442137,4159.94
GARFIBRES,GARWARE TECH FIBRES LTD,92093,755.36
GARUDA,GARUDA CONSTRUCT N ENG L,694041,1551.74
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,5214436,3513.44
GEECEE,GEECEE VENTURES LIMITED,3893,14.21
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.52
GEMAROMA,GEM AROMATICS LIMITED,272812,570.24
GENESYS,GENESYS INTL CORPN LTD,816311,4875.37
GENUSPAPER,GENUS P&B LIMITED,155621,31.68
GENUSPOWER,GENUS POWER INFRASTRU LTD,3804761,13741.95
GEOJITFSL,GEOJIT FINANCIAL SER L,1859483,1520.17
GESHIP,THE GE SHPG.LTD,740757,8098.11
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,422838,2650.67
GHCLTEXTIL,GHCL TEXTILES LIMITED,136816,112.37
GICHSGFIN,GIC HOUSING FINANCE LTD,1307799,2566.11
GICRE,GENERAL INS CORP OF INDIA,2241667,8976.17
GILLETTE,GILLETTE INDIA LTD,57688,5419.98
GILT5YBEES,RELCAPAMC - NETFGILT5Y,2311,1.45
GIPCL,GUJ IND POW CO. LTD,2802328,5529.86
GKENERGY,GK ENERGY LIMITED,233439,454.82
GLAND,GLAND PHARMA LIMITED,180384,3504.28
GLAXO,GLAXOSMITHKLINE PHARMA LT,117967,3415.29
GLENMARK,GLENMARK PHARMACEUTICALS,591332,11393.99
GLOBAL,GLOBAL EDUCATION LIMITED,5000,3.55
GLOBALVECT,GLOBAL VEC HELICORP LTD,2184,5.03
GLOBE,GLOBE ENTERPRISE (I) LTD,150,0.00
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,831253,585.71
GLOBUSSPR,GLOBUS SPIRITS LTD,187917,2134.58
GLOSTERLTD,GLOSTER LIMITED,11563,75.36
GLOTTIS,GLOTTIS LIMITED,119052,84.47
GMBREW,G M BREWERIES LTD,99296,1085.81
GMDCLTD,GUJARAT MINERAL DEV CORP,6206352,32865.58
GMMPFAUDLR,GMM PFAUDLER LIMITED,265975,3260.28
GMRAIRPORT,GMR AIRPORTS LIMITED,9017884,8383.32
GMRP&UI,GMR POW AND URBAN INFRA L,12048324,14110.18
GNA,GNA AXLES LIMITED,164762,563.35
GNFC,GUJ NAR VAL FER & CHEM L,1989303,10876.89
GOACARBON,GOA CARBON LIMITED,27863,139.75
GOCLCORP,GOCL CORPORATION LIMITED,347073,1337.25
GOCOLORS,GO FASHION INDIA LTD,216519,1483.02
GODAVARIB,GODAVARI BIOREFINERIES L,50264,135.32
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,644233,21808.77
GODIGIT,GO DIGIT GENERAL INS LTD,207541,745.13
GODREJAGRO,GODREJ AGROVET LIMITED,1002398,7118.97
GODREJCP,GODREJ CONSUMER PRODUCTS,572274,6960.19
GODREJIND,GODREJ INDUSTRIES LTD,192302,2190.04
GODREJPROP,GODREJ PROPERTIES LTD,733159,16919.29
GOKEX,GOKALDAS EXPORTS LTD.,1377369,11845.78
GOKUL,GOKUL REFOILS & SOLV LTD,634,0.27
GOKULAGRO,GOKUL AGRO RESOURCES LTD,418916,802.80
GOLD1,KOTAK GOLD ETF,1162327,1132.79
GOLD360,360ONEAMC - GOLD360,40407,50.32
GOLDBEES,NIP IND ETF GOLD BEES,22906616,22912.86
GOLDCASE,ZERODHAAMC - GOLDCASE,2573499,488.95
GOLDETF,MIRAEAMC - MAGOLDETF,715497,832.74
GOLDETFADD,DSPAMC - DSPGOLDETF,33686,39.91
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1986720,7516.95
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3844901,3972.62
GOLDSHARE,UTI GOLD ETF,1378917,1189.16
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,757509,7650.11
GOPAL,GOPAL SNACKS LIMITED,783606,2814.85
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9407783,22275.29
GPPL,GUJARAT PIPAVAV PORT LTD,8447531,17038.80
GPTHEALTH,GPT HEALTHCARE LIMITED,579222,919.79
GPTINFRA,GPT INFRAPROJECTS LTD,191405,217.00
GRANULES,GRANULES INDIA LIMITED,4592453,24297.71
GRAPHITE,GRAPHITE INDIA LTD,1692857,9797.72
GRASIM,GRASIM INDUSTRIES LTD,312568,8693.97
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,648509,11694.56
GREAVESCOT,GREAVES COTTON LTD.,5282391,11658.76
GREENLAM,GREENLAM INDUSTRIES LTD.,93212,240.24
GREENPANEL,GREENPANEL INDUSTRIES LTD,299269,895.50
GREENPLY,GREENPLY INDUSTRIES LTD,430608,1333.59
GREENPOWER,ORIENT GREEN POWER CO LTD,5766538,809.89
GRINDWELL,GRINDWELL NORTON LIMITED,77233,1332.69
GRINFRA,G R INFRAPROJECTS LIMITED,79906,1034.19
GRMOVER,GRM OVERSEAS LIMITED,2489900,9438.53
GROWWDEFNC,GROWWAMC - GROWWDEFNC,799908,659.37
GROWWEV,GROWWAMC - GROWWEV,200472,61.35
GROWWGOLD,GROWWAMC - GROWWGOLD,251378,305.30
GROWWLIQID,GROWWAMC - GROWWLIQID,2562,2.72
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3216,0.33
GROWWMOM50,GROWWAMC - GROWWMOM50,139853,15.17
GROWWN200,GROWWAMC - GROWWN200,24022,2.74
GROWWNET,GROWWAMC - GROWWNET,136418,14.70
GROWWNIFTY,GROWWAMC - GROWWNIFTY,20882,2.18
GROWWNXT50,GROWWAMC - GROWWNXT50,582,0.41
GROWWPOWER,GROWWAMC - GROWWPOWER,145391,14.94
GROWWRAIL,GROWWAMC - GROWWRAIL,3727716,1330.14
GROWWRLTY,GROWWAMC - GROWWRLTY,13349,1.41
GROWWSLVR,GROWWAMC - GROWWSLVR,515177,834.67
GRPLTD,GRP LIMITED,4362,99.39
GRSE,GARDEN REACH SHIP&ENG LTD,1417237,38207.22
GRWRHITECH,GARWARE HI-TECH FILMS LTD,122673,4731.36
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2,0.00
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1000,0.64
GSFC,GUJ STATE FERT & CHEM LTD,7499084,15498.64
GSLSU,GLOBAL SURFACES LIMITED,170058,241.32
GSPL,GUJARAT STATE PETRO LTD,796339,2650.78
GSS,GSS INFOTECH LIMITED,286203,69.49
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,8691024,139.38
GTPL,GTPL HATHWAY LIMITED,45042,53.68
GUFICBIO,GUFIC BIOSCIENCES LTD.,146733,530.20
GUJALKALI,GUJARAT ALKALIES & CHEM,361579,2312.37
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,752676,3453.63
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1337327,5560.30
GULFOILLUB,GULF OIL LUB. IND. LTD.,161787,2003.15
GULFPETRO,GP PETROLEUMS LIMITED,70739,29.62
GULPOLY,GULSHAN POLYOLS LIMITED,276040,466.20
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,476778,1663.84
GVT&D,GE VERNOVA T&D INDIA LTD,183376,5501.44
HAL,HINDUSTAN AERONAUTICS LTD,3204557,152611.33
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2817092,18672.66
HAPPYFORGE,HAPPY FORGINGS LIMITED,103473,1037.52
HARDWYN,HARDWYN INDIA LIMITED,169135,27.05
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,596193,2958.16
HARRMALAYA,HARRISON MALAYALAM LTD,12422,25.85
HARSHA,HARSHA ENGINEERS INT LTD,1059727,4761.13
HATHWAY,HATHWAY CABLE & DATACOM,29374929,4557.71
HATSUN,HATSUN AGRO PRODUCT LTD.,30207,321.88
HAVELLS,HAVELLS INDIA LIMITED,930459,14387.19
HBLENGINE,HBL ENGINEERING LTD,4619884,40967.24
HCC,HINDUSTAN CONSTRUCTION CO,14477784,4095.26
HCG,HEALTHCARE GLOB. ENT. LTD,333942,2126.42
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,1032301,16758.25
HDBFS,HDB FINANCIAL SERVICES L,605231,4545.91
HDFCAMC,HDFC AMC LIMITED,238087,13112.81
HDFCBANK,HDFC BANK LTD,3143859,29893.59
HDFCBSE500,HDFCAMC - HDFCBSE500,9838,3.69
HDFCGOLD,HDFC GOLD ETF,2694175,2746.00
HDFCGROWTH,HDFCAMC - HDFCGROWTH,3834,4.65
HDFCLIFE,HDFC LIFE INS CO LTD,780615,5917.44
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,27289,5.69
HDFCMID150,HDFCAMC - HDFCMID150,718191,154.69
HDFCMOMENT,HDFCAMC - HDFCMOMENT,440169,144.52
HDFCNEXT50,HDFCAMC - HDFCNEXT50,66822,46.91
HDFCNIF100,HDFCAMC - HDFCNIF100,32013,8.56
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,73396,41.84
HDFCNIFIT,HDFCAMC - HDFCNIFIT,177270,66.65
HDFCNIFTY,HDFCAMC - HDFCNIFTY,36239,100.10
HDFCPSUBK,HDFCAMC HDFCPSUBK,20639,16.71
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,86499,24.28
HDFCQUAL,HDFCAMC - HDFCQUAL,21760,12.77
HDFCSENSEX,HDFCAMC - HDFCSENSEX,18534,16.85
HDFCSILVER,HDFCAMC - HDFCSILVER,6074362,9594.44
HDFCSML250,HDFCAMC - HDFCSML250,2422126,4166.99
HDFCVALUE,HDFCAMC - HDFCVALUE,1447,1.95
HEALTHIETF,ICICIPRAMC - ICICIPHARM,169811,255.30
HEALTHY,BIRLASLAMC - HEALTHY,207867,31.18
HEG,HEG LTD,2154168,11519.39
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,863552,1813.49
HEMIPROP,HEMISPHERE PROP IND LTD,2999717,4630.31
HERANBA,HERANBA INDUSTRIES LTD,132291,436.22
HERCULES,HERCULES HOI. LTD.,28085,55.51
HERITGFOOD,HERITAGE FOODS LTD,1119166,5544.67
HEROMOTOCO,HERO MOTOCORP LIMITED,136108,7130.19
HESTERBIO,HESTER BIOSCIENCES LTD,7882,156.56
HEUBACHIND,HEUBACH COLORANTS IND LTD,40463,221.22
HEXT,HEXAWARE TECHNOLOGIES LTD,398309,2973.37
HFCL,HFCL LIMITED,38558640,34682.22
HGINFRA,H.G.INFRA ENGINEERING LTD,497319,5270.01
HGS,HINDUJA GLOBAL SOLS. LTD.,131078,782.75
HIKAL,HIKAL LIMITED,1315307,4068.49
HILINFRA,HIGHWAY INFRASTRUCTURE L,168418,125.52
HILTON,HILTON METAL FORGING LTD,48779,23.06
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3013552,4350.73
HINDALCO,HINDALCO  INDUSTRIES  LTD,2127098,16208.41
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,17383163,52418.75
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4207531,7984.42
HINDPETRO,HINDUSTAN PETROLEUM CORP,1361090,5835.02
HINDUNILVR,HINDUSTAN UNILEVER LTD.,948800,23786.20
HINDWAREAP,HINDWARE HME INOVATON LTD,1718680,5370.31
HINDZINC,HINDUSTAN ZINC LIMITED,9134547,44428.30
HIRECT,HIND RECTIFIER LIMITED,49650,831.93
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7758314,8934.31
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,280242,1480.01
HLVLTD,HLV LIMITED,997653,131.44
HMAAGRO,HMA AGRO INDUSTRIES LTD,700914,229.12
HMVL,HINDUSTAN MEDIA VENT LTD,36856,30.56
HNDFDS,HINDUSTAN FOODS LIMITED,60029,329.12
HNGSNGBEES,NIP IND ETF HANGSENG BEES,433072,2139.57
HOMEFIRST,HOME FIRST FIN CO IND LTD,298115,3722.24
HONASA,HONASA CONSUMER LIMITED,852811,2485.54
HONAUT,HONEYWELL AUTOMATION IND,17181,6540.39
HONDAPOWER,HONDA I POWER PRODUCT LTD,21502,615.00
HPAL,HP ADHESIVES LIMITED,79822,57.09
HPL,HPL ELECTRIC & POWER LTD,698686,3739.69
HSCL,HIMADRI SPECIALITY CHEM L,4893856,23665.19
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3320890,9824.97
HUDCO,HSG & URBAN DEV CORPN LTD,11277295,27469.95
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1229335,4188.32
HYUNDAI,HYUNDAI MOTOR INDIA LTD,719013,17687.52
ICEMAKE,ICE MAKE REFRIGERAT LTD,30032,243.02
ICICIB22,ICICIPRAMC - BHARATIWIN,319967,357.15
ICICIBANK,ICICI BANK LTD.,3943855,54592.22
ICICIGI,ICICI LOMBARD GIC LIMITED,161718,3276.51
ICICIPRULI,ICICI PRU LIFE INS CO LTD,610759,3895.47
ICIL,INDO COUNT INDUSTRIES LTD,847193,2605.62
ICRA,ICRA LIMITED,6386,412.27
IDBI,IDBI BANK LIMITED,40549796,38785.38
IDEA,VODAFONE IDEA LIMITED,594046371,52186.31
IDEAFORGE,IDEAFORGE TECHNO LTD,1223158,6513.73
IDFCFIRSTB,IDFC FIRST BANK LIMITED,49500701,36175.53
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,2985,8.21
IEX,INDIAN ENERGY EXC LTD,9674997,15361.19
IFBAGRO,IFB AGRO INDUSTRIES LTD,21832,308.57
IFBIND,IFB INDUSTRIES LTD,297486,4964.69
IFCI,IFCI LTD,20996732,12420.80
IFGLEXPOR,IFGL REFRACTORIES LIMITED,38221,105.82
IGARASHI,IGARASHI MOTORS INDIA LTD,186831,1016.04
IGCL,INDOGULF CROPSCIENCES LTD,431264,468.50
IGIL,INTERNATIO GEMM INS (I) L,1146186,4325.23
IGL,INDRAPRASTHA GAS LTD,2388264,5122.43
IGPL,I G PETROCHEMICALS LTD,84599,431.75
IIFL,IIFL FINANCE LIMITED,1737611,8191.40
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2511970,8168.78
IKIO,IKIO TECHNOLOGIES LIMITED,335103,790.21
IKS,INVENTURUS KNOWLEDGE SO L,454015,7296.92
IMAGICAA,IMAGICAAWORLD ENT LTD,2935859,1861.54
IMFA,INDIAN METALS & FERRO,244566,2529.10
IMPAL,IND MOTOR PART & ACC LTD,596,6.76
INDBANK,INDBANK MERCH BANK,11688,4.86
INDGN,INDEGENE LIMITED,1173419,6698.49
INDHOTEL,THE INDIAN HOTELS CO. LTD,4026715,30431.35
INDIACEM,THE INDIA CEMENTS LIMITED,559335,2005.22
INDIAGLYCO,INDIA GLYCOLS LTD,1099844,9274.23
INDIAMART,INDIAMART INTERMESH LTD,107365,2679.84
INDIANB,INDIAN BANK,530646,4086.75
INDIANHUME,INDIAN HUME PIPE CO. LTD.,78233,325.59
INDIASHLTR,INDIA SHELTER FIN CORP L,412269,3403.76
INDIGO,INTERGLOBE AVIATION LTD,358700,20456.35
INDIGOPNTS,INDIGO PAINTS LIMITED,113915,1380.96
INDIQUBE,INDIQUBE SPACES LIMITED,104974,243.94
INDNIPPON,INDIA NIPPON ELECT  LTD,70043,632.98
INDOAMIN,INDO AMINES LIMITED,222718,335.91
INDOBORAX,INDO BORAX & CHEMICAL LTD,2188,4.01
INDOCO,INDOCO REMEDIES LTD.,127851,379.56
INDOFARM,INDO FARM EQUIPMENT LTD,322642,777.83
INDORAMA,INDO RAMA SYNTHETICS LTD,495913,305.38
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1062865,3172.89
INDOTECH,INDO TECH TRANSFORM LTD.,14540,262.79
INDOWIND,INDOWIND ENERGY LTD,15218,2.83
