sebi_report_as_on_reporting_date_01dec2025,unnamed_1,unnamed_2,unnamed_3
DBOL,DHAMPUR BIO ORGANICS LTD,41072,35.96
DBREALTY,VALOR ESTATE LIMITED,5209677,8908.54
DCAL,DISHMAN CARBO AMCIS LTD,634035,1704.88
DCBBANK,DCB BANK LIMITED,3663221,5331.01
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,7747,9.32
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,146530,1939.80
DCMSRIND,DCM SHRIRAM IND LTD,658301,1121.03
DCW,DCW LTD,3899187,2851.18
DCXINDIA,DCX SYSTEMS LIMITED,2840397,7424.55
DDEVPLSTIK,DDEV PLASTIKS IND LTD,357763,1077.94
DECCANCE,DECCAN CEMENTS LIMITED,164637,1580.36
DEEDEV,DEE DEVELOPMENT ENG LTD,314290,828.25
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,758250,10097.09
DEEPAKNTR,DEEPAK NITRITE LTD,754584,14266.01
DEEPINDS,DEEP INDUSTRIES LIMITED,614181,3031.59
DELHIVERY,DELHIVERY LIMITED,2076685,9204.24
DELTACORP,DELTA CORP LIMITED,9665669,8867.19
DEN,DEN NETWORKS LTD,3232511,1254.35
DENORA,DE NORA INDIA LIMITED,7725,70.33
DENTA,DENTA WATER N INFRA SOL L,444806,1836.15
DEVIT,DEV INFO TECHNOLOGY LTD,14123,8.00
DEVX,DEV ACCELERATOR LIMITED,455,0.21
DEVYANI,DEVYANI INTERNATIONAL LTD,10814284,18009.36
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,904060,1359.23
DHANBANK,DHANLAXMI BANK LIMITED,403584,112.78
DHANI,DHANI SERVICES LIMITED,196582,138.30
DHANUKA,DHANUKA AGRITECH LTD,98759,1459.96
DHARMAJ,DHARMAJ CROP GUARD LTD,15019,41.44
DHUNINV,DHUNSERI INVESTMENTS LTD,582,8.94
DIACABS,DIAMOND POWER INFRA LTD,4039040,6099.20
DIAMINESQ,DIAMINES & CHEMICALS LTD,1180,3.66
DIAMONDYD,PRATAAP SNACKS LIMITED,1071773,11239.21
DICIND,DIC INDIA LIMITED,363,1.88
DIFFNKG,DIFFUSION ENGINEERS LTD,183533,646.98
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,484714,939.50
DISHTV,DISH TV INDIA LTD.,4297722,214.91
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11789,77.48
DIVISLAB,DIVI S LABORATORIES LTD,210175,13646.70
DIVOPPBEES,NIP IND ETF DIV OPP,101969,85.49
DIXON,DIXON TECHNO (INDIA) LTD,406343,64276.44
DJML,DJ MEDIAPRINT & LOG LTD,5000,3.19
DLF,DLF LIMITED,4546162,35555.35
DLINKINDIA,D-LINK INDIA LTD,381405,1851.16
DMART,AVENUE SUPERMARTS LIMITED,518396,22097.13
DMCC,DMCC SPECIALITY CHEMICALS,18590,55.85
DODLA,DODLA DAIRY LIMITED,58365,791.38
DOLATALGO,DOLAT ALGOTECH LIMITED,663416,565.33
DOLLAR,DOLLAR INDUSTRIES LIMITED,165050,649.22
DOMS,DOMS INDUSTRIES LIMITED,101449,2680.45
DONEAR,DONEAR IND. LIMITED,27165,29.05
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12615,193.83
DPSCLTD,DPSC LIMITED,44995,8.22
DPWIRES,D P WIRES LIMITED,18426,47.38
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,72117,116.38
DREDGECORP,DREDGING CORP OF INDIA,135935,1100.59
DRREDDY,DR. REDDY S LABORATORIES,587954,7494.54
DSSL,DYNACONS SYS & SOLN LTD,71220,766.66
DTIL,DHUNSERI TEA & IND. LTD.,4850,9.71
DUCON,DUCON INFRATECHNOLOGIES L,156660,9.29
DVL,DHUNSERI VENTURES LIMITED,31741,107.89
DWARKESH,DWARIKESH SUGAR IND LTD,2627251,1369.36
DYCL,DYNAMIC CABLES LIMITED,299448,1218.46
DYNAMATECH,DYNAMATIC TECHNOLOGIES,79172,6008.76
DYNPRO,DYNEMIC PRODUCTS LIMITED,8528,26.44
E2E,E2E NETWORKS LIMITED,754,17.40
EASEMYTRIP,EASY TRIP PLANNERS LTD,62333258,7451.60
EBBETF0430,EDELAMC - EBBETF0430,533,8.15
EBBETF0431,EDELAMC - EBBETF0431,574,7.97
EBBETF0433,EDELAMC - EBBETF0433,126,1.60
EBGNG,GNG ELECTRONICS LIMITED,198758,705.88
ECAPINSURE,EDELAMC - ECAPINSURE,85253,20.00
ECLERX,ECLERX SERVICES LTD,40966,1718.15
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,263467,715.79
EDELWEISS,EDELWEISS FIN SERV LTD,14985596,16731.19
EFCIL,EFC (I) LIMITED,292318,874.10
EGOLD,EDELAMC - EGOLD,109215,124.50
EICHERMOT,EICHER MOTORS LTD,111973,7588.38
EIDPARRY,EID PARRY INDIA LTD,320408,3356.46
EIEL,ENVIRO INFRA ENGINEERS L,3805175,9599.58
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39554,153.48
EIHOTEL,EIH LIMITED,661872,2621.25
EIMCOELECO,EIMCO ELECON (INDIA) LTD,49143,1000.84
EKC,EVEREST KANTO CYLINDERLTD,1181727,1703.76
ELDEHSG,ELDECO HSG & IND LTD.,587,4.74
ELECON,ELECON ENG. CO. LTD,1373847,8181.20
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7914028,8430.07
ELECTHERM,ELECTROTHERM (I) LTD.,12955,126.62
ELGIEQUIP,ELGI EQUIPMENTS LTD,1384505,7142.86
ELIN,ELIN ELECTRONICS LIMITED,164414,333.00
ELLEN,ELLENBARRIE INDUS GASES L,384818,1958.36
ELM250,EDELAMC - ELM250,401,0.07
EMAMILTD,EMAMI LIMITED,701195,4054.83
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183704,202.86
EMBDL,EMBASSY DEVELOPMENTS LTD,42099016,46768.93
EMCURE,EMCURE PHARMACEUTICALS L,108212,1495.08
EMIL,ELECTRONICS MART IND LTD,2268216,3338.28
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1263187,7396.55
EMUDHRA,EMUDHRA LIMITED,191510,1338.28
EMULTIMQ,EDELAMC - EMULTIMQ,40346,17.24
ENDURANCE,ENDURANCE TECHNO. LTD.,143186,4036.06
ENERGY,MIRAEAMC - ENERGY,5000,1.78
ENGINERSIN,ENGINEERS INDIA LTD,12327735,26271.24
ENIL,ENTERTAIN NET. IND. LTD.,41529,65.41
ENRIN,SIEMENS ENERGY INDIA LTD,287015,9415.68
ENTERO,ENTERO HEALTHCARE SOLU L,417994,4824.47
EPACK,EPACK DURABLE LIMITED,1730040,5840.13
EPACKPEB,EPACK PREFAB TECHN LTD,314995,1001.99
EPIGRAL,EPIGRAL LIMITED,253974,4515.31
EPL,EPL LIMITED,2065608,4618.58
EQUAL200,MIRAEAMC - EQUAL200,22519,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,5557,18.37
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8403126,5523.37
ERIS,ERIS LIFESCIENCES LIMITED,63041,1048.93
ESABINDIA,ESAB INDIA LTD,4763,260.52
ESAFSFB,ESAF SMALL FINANCE BANK L,1817407,616.18
ESCORTS,ESCORTS KUBOTA LIMITED,103996,3759.69
ESG,MIRAEAMC - MAESGETF,18117,7.87
ESILVER,EDELAMC - ESILVER,66565,101.71
ESSENTIA,INTEGRA ESSENTIA LIMITED,177214,3.71
ESTER,ESTER INDUSTRIES LTD,339362,440.04
ETERNAL,ETERNAL LIMITED,22528189,68641.33
ETHOSLTD,ETHOS LIMITED,21717,611.20
EUREKAFORB,EUREKA FORBES LIMITED,157355,988.30
EUROBOND,EURO PANEL PRODUCTS LTD,1810,4.06
EUROPRATIK,EURO PRATIK SALES LIMITED,74270,271.01
EVEREADY,EVEREADY INDS. IND.  LTD.,855713,3302.69
EVERESTIND,EVEREST INDUSTRIES LTD,20136,119.93
EVIETF,ICICIPRAMC - EVIETF,81666,26.11
EVINDIA,MIRAEAMC - EVINDIA,186611,56.83
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,26646,320.33
EXICOM,EXICOM TELE SYSTEMS LTD,845813,1291.72
EXIDEIND,EXIDE INDUSTRIES LTD,6066730,25260.52
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,79512,913.01
EXXARO,EXXARO TILES LIMITED,145399,12.04
FABTECH,FABTECH TECHNOLOGIES LTD,316362,766.08
FACT,FACT LTD,701531,6835.73
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,46661,398.20
FAZE3Q,FAZE THREE LIMITED,55330,290.98
FCL,FINEOTEX CHEMICAL LIMITED,6815193,2185.90
FCSSOFT,FCS SOFTWARE SOLN. LTD.,677497,17.16
FDC,FDC LIMITED,496501,2387.28
FEDERALBNK,FEDERAL BANK LTD,2235752,4891.32
FEDFINA,FEDBANK FINANCIAL SER L,3476285,4974.93
FIBERWEB,FIBERWEB INDIA LIMITED,2698,1.22
FIEMIND,FIEM INDUSTRIES LIMITED,83025,1742.29
FILATEX,FILATEX INDIA LTD,3325562,1861.71
FILATFASH,FILATEX FASHIONS LIMITED,2456325,12.82
FINCABLES,FINOLEX CABLES LTD,1215728,10947.52
FINEORG,FINE ORGANIC IND. LTD.,29779,1421.62
FINIETF,ICICIPRAMC-ICICIFIN,483761,149.79
FINOPB,FINO PAYMENTS BANK LTD,1368706,4193.32
FINPIPE,FINOLEX INDUSTRIES LTD,3375021,7189.98
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2739740,9983.41
FISCHER,FISCHER MEDICAL VENTURE L,1026866,750.92
FIVESTAR,FIVE-STAR BUS FIN LTD,1345230,8459.49
FLAIR,FLAIR WRITING INDUST LTD,247793,807.83
FLEXIADD,DSPAMC - FLEXIADD,2090,0.23
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,508225,18734.12
FMCGIETF,ICICIPRAMC - ICICIFMCG,1898955,1135.67
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,168245,852.69
FOCUS,FOCUS LIGHTG & FIXTRS LTD,8640,6.52
FOODSIN,FOODS & INNS LIMITED,43449,37.67
FORCEMOT,FORCE MOTORS LIMITED,57919,9645.87
FORTIS,FORTIS HEALTHCARE LTD,1500459,14265.30
FOSECOIND,FOSECO INDIA LTD,3229,192.45
FSL,FIRSTSOURCE SOLU. LTD.,1747223,6251.03
FUSION,FUSION FINANCE LIMITED,1622452,3867.41
GABRIEL,GABRIEL INDIA LTD,209966,2081.38
GAEL,GUJARAT AMBUJA EXPORTS LT,1585993,1998.00
GAIL,GAIL (INDIA) LTD,15269733,28351.16
GALAPREC,GALA PRECISION ENG LTD,41002,385.14
GALAXYSURF,GALAXY SURFACTANTS LTD,42007,979.72
GALLANTT,GALLANTT ISPAT LIMITED,346858,2177.08
GANDHAR,GANDHAR OIL REFINE IND L,736759,1219.95
GANDHITUBE,GANDHI SPL. TUBES LTD,23951,209.05
GANECOS,GANESHA ECOSPHERE LIMITED,167985,2051.55
GANESHBE,GANESH BENZOPLAST LIMITED,373948,425.34
GANESHCP,GANESH CONSUMER PRODUCT L,31239,86.75
GANESHHOU,GANESH HOUSING LIMITED,468239,4384.07
GARFIBRES,GARWARE TECH FIBRES LTD,97226,790.64
GARUDA,GARUDA CONSTRUCT N ENG L,857903,1890.94
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,5191787,3489.47
GEECEE,GEECEE VENTURES LIMITED,2815,10.28
GEEKAYWIRE,GEEKAY WIRES LIMITED,472,0.35
GEMAROMA,GEM AROMATICS LIMITED,307788,624.53
GENESYS,GENESYS INTL CORPN LTD,780015,4640.87
GENUSPAPER,GENUS P&B LIMITED,154434,31.51
GENUSPOWER,GENUS POWER INFRASTRU LTD,3676433,13236.70
GEOJITFSL,GEOJIT FINANCIAL SER L,1931609,1567.12
GESHIP,THE GE SHPG.LTD,729478,7980.76
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,446137,2773.04
GHCLTEXTIL,GHCL TEXTILES LIMITED,137050,112.24
GICHSGFIN,GIC HOUSING FINANCE LTD,1295350,2361.47
GICRE,GENERAL INS CORP OF INDIA,2202958,8821.03
GILLETTE,GILLETTE INDIA LTD,52033,4901.84
GILT5YBEES,RELCAPAMC - NETFGILT5Y,3159,2.00
GIPCL,GUJ IND POW CO. LTD,2874062,5538.20
GKENERGY,GK ENERGY LIMITED,244486,444.27
GLAND,GLAND PHARMA LIMITED,186710,3605.11
GLAXO,GLAXOSMITHKLINE PHARMA LT,120150,3443.81
GLENMARK,GLENMARK PHARMACEUTICALS,426811,8327.04
GLOBAL,GLOBAL EDUCATION LIMITED,1998,1.49
GLOBALVECT,GLOBAL VEC HELICORP LTD,2346,5.35
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,837812,589.09
GLOBUSSPR,GLOBUS SPIRITS LTD,210069,2360.85
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,120733,83.91
GMBREW,G M BREWERIES LTD,111217,1199.03
GMDCLTD,GUJARAT MINERAL DEV CORP,6548195,34774.76
GMMPFAUDLR,GMM PFAUDLER LIMITED,261207,3193.48
GMRAIRPORT,GMR AIRPORTS LIMITED,7934207,7403.28
GMRP&UI,GMR POW AND URBAN INFRA L,13254147,15600.61
GNA,GNA AXLES LIMITED,158778,543.74
GNFC,GUJ NAR VAL FER & CHEM L,1870972,10258.74
GOACARBON,GOA CARBON LIMITED,26061,130.17
GOCLCORP,GOCL CORPORATION LIMITED,351912,1347.49
GOCOLORS,GO FASHION INDIA LTD,211051,1428.21
GODAVARIB,GODAVARI BIOREFINERIES L,49227,130.52
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,630694,21213.25
GODIGIT,GO DIGIT GENERAL INS LTD,197804,710.41
GODREJAGRO,GODREJ AGROVET LIMITED,997171,6970.42
GODREJCP,GODREJ CONSUMER PRODUCTS,552180,6726.19
GODREJIND,GODREJ INDUSTRIES LTD,187577,2127.00
GODREJPROP,GODREJ PROPERTIES LTD,745800,17125.22
GOKEX,GOKALDAS EXPORTS LTD.,1433710,12379.20
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,537483,1054.35
GOLD1,KOTAK GOLD ETF,1042280,1013.41
GOLD360,360ONEAMC - GOLD360,33659,42.11
GOLDBEES,NIP IND ETF GOLD BEES,19320947,19344.62
GOLDCASE,ZERODHAAMC - GOLDCASE,2344698,447.01
GOLDETF,MIRAEAMC - MAGOLDETF,664954,781.90
GOLDETFADD,DSPAMC - DSPGOLDETF,26719,32.24
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1983782,7527.18
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3368480,3510.13
GOLDSHARE,UTI GOLD ETF,1282761,1090.33
GOLDTECH,AION-TECH SOLUTIONS LTD,3400,2.06
GOODLUCK,GOODLUCK INDIA LIMITED,713480,7126.68
GOPAL,GOPAL SNACKS LIMITED,781382,2794.86
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9640926,22757.14
GPPL,GUJARAT PIPAVAV PORT LTD,8011429,16309.58
GPTHEALTH,GPT HEALTHCARE LIMITED,572003,906.76
GPTINFRA,GPT INFRAPROJECTS LTD,361057,403.26
GRANULES,GRANULES INDIA LIMITED,4743222,25358.63
GRAPHITE,GRAPHITE INDIA LTD,1856921,10693.65
GRASIM,GRASIM INDUSTRIES LTD,334793,9300.63
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,541957,9884.86
GREAVESCOT,GREAVES COTTON LTD.,5805486,12668.82
GREENLAM,GREENLAM INDUSTRIES LTD.,90463,232.90
GREENPANEL,GREENPANEL INDUSTRIES LTD,296340,878.38
GREENPLY,GREENPLY INDUSTRIES LTD,428921,1321.76
GREENPOWER,ORIENT GREEN POWER CO LTD,5849645,819.01
GRINDWELL,GRINDWELL NORTON LIMITED,70613,1226.87
GRINFRA,G R INFRAPROJECTS LIMITED,78718,1015.90
GRMOVER,GRM OVERSEAS LIMITED,2648823,10195.80
GROWW,BILLIONBRAINS GARAGE VN L,88656,140.49
GROWWDEFNC,GROWWAMC - GROWWDEFNC,870741,715.62
GROWWEV,GROWWAMC - GROWWEV,183661,56.36
GROWWGOLD,GROWWAMC - GROWWGOLD,217844,265.10
GROWWLIQID,GROWWAMC - GROWWLIQID,2721,2.89
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3580,0.37
GROWWMOM50,GROWWAMC - GROWWMOM50,115536,12.52
GROWWN200,GROWWAMC - GROWWN200,31709,3.68
GROWWNET,GROWWAMC - GROWWNET,141159,15.21
GROWWNIFTY,GROWWAMC - GROWWNIFTY,22047,2.31
GROWWNXT50,GROWWAMC - GROWWNXT50,675,0.47
GROWWPOWER,GROWWAMC - GROWWPOWER,172951,17.67
GROWWRAIL,GROWWAMC - GROWWRAIL,3757846,1338.99
GROWWRLTY,GROWWAMC - GROWWRLTY,21299,2.21
GROWWSLVR,GROWWAMC - GROWWSLVR,397171,653.87
GRPLTD,GRP LIMITED,3891,88.67
GRSE,GARDEN REACH SHIP&ENG LTD,1509674,40716.45
GRWRHITECH,GARWARE HI-TECH FILMS LTD,113039,4389.69
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,102,0.03
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,854,0.54
GSFC,GUJ STATE FERT & CHEM LTD,7605349,15655.16
GSLSU,GLOBAL SURFACES LIMITED,154792,218.60
GSPL,GUJARAT STATE PETRO LTD,772753,2555.87
GSS,GSS INFOTECH LIMITED,30203,8.58
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,8434791,134.58
GTPL,GTPL HATHWAY LIMITED,45855,54.16
GUFICBIO,GUFIC BIOSCIENCES LTD.,147737,536.44
GUJALKALI,GUJARAT ALKALIES & CHEM,362342,2311.71
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,723978,3310.66
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1352074,5614.95
GULFOILLUB,GULF OIL LUB. IND. LTD.,159310,1967.93
GULFPETRO,GP PETROLEUMS LIMITED,61991,26.27
GULPOLY,GULSHAN POLYOLS LIMITED,277488,459.35
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,464509,1622.40
GVT&D,GE VERNOVA T&D INDIA LTD,188491,5589.06
HAL,HINDUSTAN AERONAUTICS LTD,3433449,162363.51
HALEOSLABS,HALEOS LABS LIMITED,2,0.03
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2808373,18582.39
HAPPYFORGE,HAPPY FORGINGS LIMITED,106440,1069.35
HARDWYN,HARDWYN INDIA LIMITED,719282,124.90
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,621141,3027.94
HARRMALAYA,HARRISON MALAYALAM LTD,12472,25.94
HARSHA,HARSHA ENGINEERS INT LTD,1059685,4759.13
HATHWAY,HATHWAY CABLE & DATACOM,29348421,4540.59
HATSUN,HATSUN AGRO PRODUCT LTD.,32067,340.95
HAVELLS,HAVELLS INDIA LIMITED,867212,13430.40
HBLENGINE,HBL ENGINEERING LTD,4719242,41544.91
HCC,HINDUSTAN CONSTRUCTION CO,15604808,4322.63
HCG,HEALTHCARE GLOB. ENT. LTD,271895,1741.54
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,1001651,16296.21
HDBFS,HDB FINANCIAL SERVICES L,508672,3849.67
HDFCAMC,HDFC AMC LIMITED,445402,12565.97
HDFCBANK,HDFC BANK LTD,3062258,29151.10
HDFCBSE500,HDFCAMC - HDFCBSE500,9292,3.48
HDFCGOLD,HDFC GOLD ETF,2283072,2317.17
HDFCGROWTH,HDFCAMC - HDFCGROWTH,2744,3.29
HDFCLIFE,HDFC LIFE INS CO LTD,731801,5552.54
HDFCLIQUID,HDFCAMC - HDFCLIQUID,2,0.02
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,27291,5.69
HDFCMID150,HDFCAMC - HDFCMID150,734420,158.60
HDFCMOMENT,HDFCAMC - HDFCMOMENT,409086,134.65
HDFCNEXT50,HDFCAMC - HDFCNEXT50,66781,46.95
HDFCNIF100,HDFCAMC - HDFCNIF100,23976,6.39
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,98569,57.43
HDFCNIFIT,HDFCAMC - HDFCNIFIT,164394,61.74
HDFCNIFTY,HDFCAMC - HDFCNIFTY,34426,95.75
HDFCPSUBK,HDFCAMC HDFCPSUBK,37516,31.35
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,113108,32.35
HDFCQUAL,HDFCAMC - HDFCQUAL,20096,11.79
HDFCSENSEX,HDFCAMC - HDFCSENSEX,20167,18.45
HDFCSILVER,HDFCAMC - HDFCSILVER,4706685,7611.49
HDFCSML250,HDFCAMC - HDFCSML250,2888029,4951.91
HDFCVALUE,HDFCAMC - HDFCVALUE,697,0.94
HEALTHIETF,ICICIPRAMC - ICICIPHARM,200221,302.21
HEALTHY,BIRLASLAMC - HEALTHY,197898,29.67
HEG,HEG LTD,1692448,9098.21
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,845690,1773.35
HEMIPROP,HEMISPHERE PROP IND LTD,3042532,4679.09
HERANBA,HERANBA INDUSTRIES LTD,130248,425.82
HERCULES,HERCULES INVESTMENTS LTD,27363,53.73
HERITGFOOD,HERITAGE FOODS LTD,1040210,5158.11
HEROMOTOCO,HERO MOTOCORP LIMITED,131578,7122.82
HESTERBIO,HESTER BIOSCIENCES LTD,8194,161.40
HEUBACHIND,HEUBACH COLORANTS IND LTD,44040,237.40
HEXT,HEXAWARE TECHNOLOGIES LTD,307481,2314.93
HFCL,HFCL LIMITED,38834096,34670.35
HGINFRA,H.G.INFRA ENGINEERING LTD,486428,5122.69
HGS,HINDUJA GLOBAL SOLS. LTD.,134468,793.86
HIKAL,HIKAL LIMITED,1277285,3929.50
HILINFRA,HIGHWAY INFRASTRUCTURE L,172407,126.54
HILTON,HILTON METAL FORGING LTD,2780,2.02
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3026005,4327.29
HINDALCO,HINDALCO  INDUSTRIES  LTD,1949404,14854.27
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,16653878,50545.83
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4131372,7859.23
HINDPETRO,HINDUSTAN PETROLEUM CORP,1476827,6383.12
HINDUNILVR,HINDUSTAN UNILEVER LTD.,755851,18960.94
HINDWAREAP,HINDWARE HME INOVATON LTD,1717532,5380.09
HINDZINC,HINDUSTAN ZINC LIMITED,7945598,38699.46
HIRECT,HIND RECTIFIER LIMITED,43557,736.38
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7703193,8820.24
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,271156,1424.16
HLVLTD,HLV LIMITED,931513,121.97
HMAAGRO,HMA AGRO INDUSTRIES LTD,617324,202.24
HMVL,HINDUSTAN MEDIA VENT LTD,37040,30.53
HNDFDS,HINDUSTAN FOODS LIMITED,69453,379.85
HNGSNGBEES,NIP IND ETF HANGSENG BEES,411676,2030.56
HOMEFIRST,HOME FIRST FIN CO IND LTD,330972,4080.58
HONASA,HONASA CONSUMER LIMITED,724533,2096.81
HONAUT,HONEYWELL AUTOMATION IND,10460,4077.33
HONDAPOWER,HONDA I POWER PRODUCT LTD,21844,619.66
HPAL,HP ADHESIVES LIMITED,80011,56.85
HPL,HPL ELECTRIC & POWER LTD,714135,3771.82
HSCL,HIMADRI SPECIALITY CHEM L,4889754,23571.05
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3397787,10058.63
HUDCO,HSG & URBAN DEV CORPN LTD,10876441,26528.67
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1269375,4270.86
HYUNDAI,HYUNDAI MOTOR INDIA LTD,597379,14754.04
ICEMAKE,ICE MAKE REFRIGERAT LTD,26907,217.55
ICICIB22,ICICIPRAMC - BHARATIWIN,279266,312.77
ICICIBANK,ICICI BANK LTD.,3479233,48209.03
ICICIGI,ICICI LOMBARD GIC LIMITED,188054,3793.44
ICICIPRULI,ICICI PRU LIFE INS CO LTD,584975,3734.44
ICIL,INDO COUNT INDUSTRIES LTD,804485,2476.44
ICRA,ICRA LIMITED,7500,479.45
IDBI,IDBI BANK LIMITED,40269552,38644.86
IDEA,VODAFONE IDEA LIMITED,615513359,54618.58
IDEAFORGE,IDEAFORGE TECHNO LTD,1233981,6539.04
IDFCFIRSTB,IDFC FIRST BANK LIMITED,47454141,34694.84
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,2176,5.99
IEX,INDIAN ENERGY EXC LTD,8788372,14063.42
IFBAGRO,IFB AGRO INDUSTRIES LTD,19445,273.64
IFBIND,IFB INDUSTRIES LTD,287532,4804.67
IFCI,IFCI LTD,20743044,12199.97
IFGLEXPOR,IFGL REFRACTORIES LIMITED,38959,104.94
IGARASHI,IGARASHI MOTORS INDIA LTD,215812,1134.25
IGCL,INDOGULF CROPSCIENCES LTD,408017,441.18
IGIL,INTERNATIO GEMM INS (I) L,1019498,3892.13
IGL,INDRAPRASTHA GAS LTD,2606299,5522.63
IGPL,I G PETROCHEMICALS LTD,82918,422.37
IIFL,IIFL FINANCE LIMITED,1482593,6910.77
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2485542,8014.02
IKIO,IKIO TECHNOLOGIES LIMITED,329550,776.41
IKS,INVENTURUS KNOWLEDGE SO L,393093,6358.12
IMAGICAA,IMAGICAAWORLD ENT LTD,2826330,1788.50
IMFA,INDIAN METALS & FERRO,238950,2465.88
IMPAL,IND MOTOR PART & ACC LTD,569,6.45
INDBANK,INDBANK MERCH BANK,9322,3.82
INDGN,INDEGENE LIMITED,1139844,6502.41
INDHOTEL,THE INDIAN HOTELS CO. LTD,3661396,27740.96
INDIACEM,THE INDIA CEMENTS LIMITED,552321,1979.09
INDIAGLYCO,INDIA GLYCOLS LTD,1127822,9652.36
INDIAMART,INDIAMART INTERMESH LTD,104650,2603.49
INDIANB,INDIAN BANK,572373,4549.01
INDIANHUME,INDIAN HUME PIPE CO. LTD.,67471,282.97
INDIASHLTR,INDIA SHELTER FIN CORP L,390838,3210.17
INDIGO,INTERGLOBE AVIATION LTD,335573,19136.67
INDIGOPNTS,INDIGO PAINTS LIMITED,117187,1431.05
INDIQUBE,INDIQUBE SPACES LIMITED,95224,221.74
INDNIPPON,INDIA NIPPON ELECT  LTD,70536,636.47
INDOAMIN,INDO AMINES LIMITED,208667,311.30
INDOBORAX,INDO BORAX & CHEMICAL LTD,14950,35.06
