sebi_report_as_on_reporting_date_03dec2025,unnamed_1,unnamed_2,unnamed_3
DBREALTY,VALOR ESTATE LIMITED,5166758,8804.63
DCAL,DISHMAN CARBO AMCIS LTD,647035,1734.42
DCBBANK,DCB BANK LIMITED,3573532,5194.57
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,7747,9.32
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,141577,1877.52
DCMSRIND,DCM SHRIRAM IND LTD,660707,1125.05
DCW,DCW LTD,3927938,2857.47
DCXINDIA,DCX SYSTEMS LIMITED,2829842,7375.82
DDEVPLSTIK,DDEV PLASTIKS IND LTD,357053,1075.71
DECCANCE,DECCAN CEMENTS LIMITED,163594,1568.31
DEEDEV,DEE DEVELOPMENT ENG LTD,332901,863.94
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,777395,10338.17
DEEPAKNTR,DEEPAK NITRITE LTD,757209,14267.26
DEEPINDS,DEEP INDUSTRIES LIMITED,621670,3062.37
DELHIVERY,DELHIVERY LIMITED,1997415,8839.91
DELTACORP,DELTA CORP LIMITED,9755843,8919.02
DEN,DEN NETWORKS LTD,3208649,1241.62
DENORA,DE NORA INDIA LIMITED,7725,70.33
DENTA,DENTA WATER N INFRA SOL L,440770,1819.27
DEVIT,DEV INFO TECHNOLOGY LTD,14123,8.00
DEVX,DEV ACCELERATOR LIMITED,5388,2.33
DEVYANI,DEVYANI INTERNATIONAL LTD,10762738,17924.56
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,885980,1328.81
DHANBANK,DHANLAXMI BANK LIMITED,409406,114.00
DHANI,DHANI SERVICES LIMITED,184543,131.24
DHANUKA,DHANUKA AGRITECH LTD,95733,1420.31
DHARMAJ,DHARMAJ CROP GUARD LTD,14769,40.83
DHUNINV,DHUNSERI INVESTMENTS LTD,582,8.94
DIACABS,DIAMOND POWER INFRA LTD,4003641,6047.61
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.45
DIAMONDYD,PRATAAP SNACKS LIMITED,1068069,11201.36
DICIND,DIC INDIA LIMITED,363,1.88
DIFFNKG,DIFFUSION ENGINEERS LTD,178952,625.10
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,481954,934.18
DISHTV,DISH TV INDIA LTD.,4358044,216.99
DIVGIITTS,DIVGI TORQTRANSFER SYST L,10842,71.53
DIVISLAB,DIVI S LABORATORIES LTD,206181,13384.66
DIVOPPBEES,NIP IND ETF DIV OPP,102357,85.81
DIXON,DIXON TECHNO (INDIA) LTD,434784,68126.28
DLF,DLF LIMITED,4609119,35981.86
DLINKINDIA,D-LINK INDIA LTD,378251,1838.05
DMART,AVENUE SUPERMARTS LIMITED,523713,22242.31
DMCC,DMCC SPECIALITY CHEMICALS,19908,59.49
DODLA,DODLA DAIRY LIMITED,58862,797.12
DOLATALGO,DOLAT ALGOTECH LIMITED,648056,552.39
DOLLAR,DOLLAR INDUSTRIES LIMITED,165721,651.03
DOMS,DOMS INDUSTRIES LIMITED,94829,2517.74
DONEAR,DONEAR IND. LIMITED,26909,28.67
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12574,193.18
DPSCLTD,DPSC LIMITED,45443,8.27
DPWIRES,D P WIRES LIMITED,18775,48.10
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,70957,114.65
DREDGECORP,DREDGING CORP OF INDIA,120700,966.57
DRREDDY,DR. REDDY S LABORATORIES,557689,7143.12
DSSL,DYNACONS SYS & SOLN LTD,73395,786.11
DTIL,DHUNSERI TEA & IND. LTD.,4850,9.71
DUCON,DUCON INFRATECHNOLOGIES L,156660,9.29
DVL,DHUNSERI VENTURES LIMITED,32517,110.16
DWARKESH,DWARIKESH SUGAR IND LTD,2588831,1352.06
DYCL,DYNAMIC CABLES LIMITED,299108,1215.32
DYNAMATECH,DYNAMATIC TECHNOLOGIES,80138,6092.93
DYNPRO,DYNEMIC PRODUCTS LIMITED,8508,26.36
E2E,E2E NETWORKS LIMITED,2168,48.16
EASEMYTRIP,EASY TRIP PLANNERS LTD,55616207,6873.25
EBBETF0430,EDELAMC - EBBETF0430,563,8.63
EBBETF0431,EDELAMC - EBBETF0431,244,3.34
EBBETF0433,EDELAMC - EBBETF0433,226,2.88
EBGNG,GNG ELECTRONICS LIMITED,192455,682.65
ECAPINSURE,EDELAMC - ECAPINSURE,85129,19.97
ECLERX,ECLERX SERVICES LTD,32008,1318.54
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,227616,636.10
EDELWEISS,EDELWEISS FIN SERV LTD,14940994,16693.64
EFCIL,EFC (I) LIMITED,299664,892.78
EGOLD,EDELAMC - EGOLD,109499,124.86
EICHERMOT,EICHER MOTORS LTD,124095,8455.83
EIDPARRY,EID PARRY INDIA LTD,306376,3211.45
EIEL,ENVIRO INFRA ENGINEERS L,3769695,9491.93
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39737,154.14
EIHOTEL,EIH LIMITED,652167,2582.77
EIMCOELECO,EIMCO ELECON (INDIA) LTD,49045,997.01
EKC,EVEREST KANTO CYLINDERLTD,1171190,1686.11
ELDEHSG,ELDECO HSG & IND LTD.,632,5.12
ELECON,ELECON ENG. CO. LTD,1370726,8142.60
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7875251,8372.76
ELECTHERM,ELECTROTHERM (I) LTD.,12827,125.52
ELGIEQUIP,ELGI EQUIPMENTS LTD,1339332,6918.46
ELIN,ELIN ELECTRONICS LIMITED,162453,328.97
ELLEN,ELLENBARRIE INDUS GASES L,384378,1951.64
ELM250,EDELAMC - ELM250,1020,0.17
EMAMILTD,EMAMI LIMITED,703171,4052.56
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183704,202.86
EMBDL,EMBASSY DEVELOPMENTS LTD,41794507,46325.70
EMCURE,EMCURE PHARMACEUTICALS L,103093,1421.62
EMIL,ELECTRONICS MART IND LTD,2245036,3291.43
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1237192,7220.93
EMUDHRA,EMUDHRA LIMITED,193558,1349.75
EMULTIMQ,EDELAMC - EMULTIMQ,42526,18.16
ENDURANCE,ENDURANCE TECHNO. LTD.,143445,4040.44
ENERGY,MIRAEAMC - ENERGY,5252,1.87
ENGINERSIN,ENGINEERS INDIA LTD,12099374,25801.59
ENIL,ENTERTAIN NET. IND. LTD.,41047,64.64
ENRIN,SIEMENS ENERGY INDIA LTD,271989,8941.63
ENTERO,ENTERO HEALTHCARE SOLU L,417053,4811.14
EPACK,EPACK DURABLE LIMITED,1697480,5737.47
EPACKPEB,EPACK PREFAB TECHN LTD,351175,1121.12
EPIGRAL,EPIGRAL LIMITED,252144,4482.58
EPL,EPL LIMITED,2028385,4540.94
EQUAL200,MIRAEAMC - EQUAL200,22519,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,10996,36.98
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8327007,5474.48
ERIS,ERIS LIFESCIENCES LIMITED,63132,1048.52
ESABINDIA,ESAB INDIA LTD,4609,251.95
ESAFSFB,ESAF SMALL FINANCE BANK L,1780729,605.43
ESCORTS,ESCORTS KUBOTA LIMITED,106135,3842.92
ESG,MIRAEAMC - MAESGETF,18573,8.07
ESILVER,EDELAMC - ESILVER,62983,95.86
ESSENTIA,INTEGRA ESSENTIA LIMITED,174959,3.67
ESTER,ESTER INDUSTRIES LTD,337924,438.44
ETERNAL,ETERNAL LIMITED,22989686,69976.56
ETHOSLTD,ETHOS LIMITED,23433,663.51
EUREKAFORB,EUREKA FORBES LIMITED,186459,1177.45
EUROBOND,EURO PANEL PRODUCTS LTD,1820,4.08
EUROPRATIK,EURO PRATIK SALES LIMITED,74619,272.16
EVEREADY,EVEREADY INDS. IND.  LTD.,861634,3321.26
EVERESTIND,EVEREST INDUSTRIES LTD,19878,118.51
EVIETF,ICICIPRAMC - EVIETF,80797,25.83
EVINDIA,MIRAEAMC - EVINDIA,191559,58.39
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,24783,298.68
EXICOM,EXICOM TELE SYSTEMS LTD,845922,1283.17
EXIDEIND,EXIDE INDUSTRIES LTD,6083054,25296.06
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,74965,860.48
EXXARO,EXXARO TILES LIMITED,144545,11.96
FABTECH,FABTECH TECHNOLOGIES LTD,280464,676.78
FACT,FACT LTD,705510,6852.97
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,44994,386.37
FAZE3Q,FAZE THREE LIMITED,52971,276.95
FCL,FINEOTEX CHEMICAL LIMITED,6772554,2172.31
FCSSOFT,FCS SOFTWARE SOLN. LTD.,687497,17.36
FDC,FDC LIMITED,479779,2309.83
FEDERALBNK,FEDERAL BANK LTD,2218623,4869.99
FEDFINA,FEDBANK FINANCIAL SER L,3481429,4980.90
FIBERWEB,FIBERWEB INDIA LIMITED,2698,1.22
FIEMIND,FIEM INDUSTRIES LIMITED,81790,1717.33
FILATEX,FILATEX INDIA LTD,3308595,1842.63
FILATFASH,FILATEX FASHIONS LIMITED,2454325,12.81
FINCABLES,FINOLEX CABLES LTD,1211948,10899.66
FINEORG,FINE ORGANIC IND. LTD.,29329,1401.35
FINIETF,ICICIPRAMC-ICICIFIN,668513,209.93
FINOPB,FINO PAYMENTS BANK LTD,1436916,4396.75
FINPIPE,FINOLEX INDUSTRIES LTD,3366060,7134.56
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2751954,9990.82
FISCHER,FISCHER MEDICAL VENTURE L,985347,727.55
FIVESTAR,FIVE-STAR BUS FIN LTD,1361512,8545.21
FLAIR,FLAIR WRITING INDUST LTD,247154,804.16
FLEXIADD,DSPAMC - FLEXIADD,10558,1.14
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,511550,18840.41
FMCGIETF,ICICIPRAMC - ICICIFMCG,1903533,1137.85
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,165573,838.31
FOCUS,FOCUS LIGHTG & FIXTRS LTD,10090,7.56
FOODSIN,FOODS & INNS LIMITED,45964,39.48
FORCEMOT,FORCE MOTORS LIMITED,55720,9259.99
FORTIS,FORTIS HEALTHCARE LTD,1500329,14247.67
FOSECOIND,FOSECO INDIA LTD,3215,191.69
FSL,FIRSTSOURCE SOLU. LTD.,1738444,6217.40
FUSION,FUSION FINANCE LIMITED,1508650,3671.36
GABRIEL,GABRIEL INDIA LTD,219809,2181.17
GAEL,GUJARAT AMBUJA EXPORTS LT,1544928,1954.11
GAIL,GAIL (INDIA) LTD,16010441,29595.97
GALAPREC,GALA PRECISION ENG LTD,41010,385.11
GALAXYSURF,GALAXY SURFACTANTS LTD,40613,949.96
GALLANTT,GALLANTT ISPAT LIMITED,338203,2119.19
GANDHAR,GANDHAR OIL REFINE IND L,729511,1207.64
GANDHITUBE,GANDHI SPL. TUBES LTD,24398,212.41
GANECOS,GANESHA ECOSPHERE LIMITED,169139,2050.13
GANESHBE,GANESH BENZOPLAST LIMITED,383873,433.44
GANESHCP,GANESH CONSUMER PRODUCT L,36933,101.20
GANESHHOU,GANESH HOUSING LIMITED,466839,4363.13
GANGAFORGE,GANGA FORGING LIMITED,10250,0.29
GARFIBRES,GARWARE TECH FIBRES LTD,98408,797.51
GARUDA,GARUDA CONSTRUCT N ENG L,879218,1934.29
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,5107674,3433.76
GEECEE,GEECEE VENTURES LIMITED,2815,10.28
GEEKAYWIRE,GEEKAY WIRES LIMITED,472,0.35
GEMAROMA,GEM AROMATICS LIMITED,300706,598.50
GENESYS,GENESYS INTL CORPN LTD,777181,4603.10
GENUSPAPER,GENUS P&B LIMITED,154428,31.51
GENUSPOWER,GENUS POWER INFRASTRU LTD,3643488,13089.97
GEOJITFSL,GEOJIT FINANCIAL SER L,1951915,1579.46
GESHIP,THE GE SHPG.LTD,721633,7894.89
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,383987,2402.75
GHCLTEXTIL,GHCL TEXTILES LIMITED,140401,114.76
GICHSGFIN,GIC HOUSING FINANCE LTD,1283667,2340.39
GICRE,GENERAL INS CORP OF INDIA,2161495,8657.42
GILLETTE,GILLETTE INDIA LTD,54248,5076.67
GILT5YBEES,RELCAPAMC - NETFGILT5Y,2290,1.45
GIPCL,GUJ IND POW CO. LTD,2875423,5535.11
GKENERGY,GK ENERGY LIMITED,199732,349.42
GLAND,GLAND PHARMA LIMITED,180636,3498.24
GLAXO,GLAXOSMITHKLINE PHARMA LT,119115,3400.64
GLENMARK,GLENMARK PHARMACEUTICALS,353059,6932.89
GLOBAL,GLOBAL EDUCATION LIMITED,798,0.61
GLOBALVECT,GLOBAL VEC HELICORP LTD,2296,5.25
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,840383,590.79
GLOBUSSPR,GLOBUS SPIRITS LTD,210319,2362.31
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,166868,112.47
GMBREW,G M BREWERIES LTD,112770,1209.28
GMDCLTD,GUJARAT MINERAL DEV CORP,6623782,35261.99
GMMPFAUDLR,GMM PFAUDLER LIMITED,262134,3203.16
GMRAIRPORT,GMR AIRPORTS LIMITED,8395871,7947.72
GMRP&UI,GMR POW AND URBAN INFRA L,13496551,15867.13
GNA,GNA AXLES LIMITED,159309,545.18
GNFC,GUJ NAR VAL FER & CHEM L,1828287,10043.41
GOACARBON,GOA CARBON LIMITED,25946,129.58
GOCLCORP,GOCL CORPORATION LIMITED,348285,1334.30
GOCOLORS,GO FASHION INDIA LTD,207508,1394.70
GODAVARIB,GODAVARI BIOREFINERIES L,50348,132.48
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,631626,21081.34
GODIGIT,GO DIGIT GENERAL INS LTD,198688,712.04
GODREJAGRO,GODREJ AGROVET LIMITED,984931,6883.83
GODREJCP,GODREJ CONSUMER PRODUCTS,539433,6579.03
GODREJIND,GODREJ INDUSTRIES LTD,188713,2138.87
GODREJPROP,GODREJ PROPERTIES LTD,750172,17197.83
GOKEX,GOKALDAS EXPORTS LTD.,1483419,12807.81
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,516480,1013.14
GOLD1,KOTAK GOLD ETF,1118343,1095.49
GOLD360,360ONEAMC - GOLD360,32642,40.90
GOLDBEES,NIP IND ETF GOLD BEES,19429358,19521.81
GOLDCASE,ZERODHAAMC - GOLDCASE,2217427,422.72
GOLDETF,MIRAEAMC - MAGOLDETF,662753,780.23
GOLDETFADD,DSPAMC - DSPGOLDETF,19651,23.50
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1983201,7525.36
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3195347,3329.10
GOLDSHARE,UTI GOLD ETF,1293429,1102.98
GOLDTECH,AION-TECH SOLUTIONS LTD,3400,2.06
GOODLUCK,GOODLUCK INDIA LIMITED,715894,7153.43
GOPAL,GOPAL SNACKS LIMITED,778203,2776.39
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9625443,22712.21
GPPL,GUJARAT PIPAVAV PORT LTD,7735668,15836.86
GPTHEALTH,GPT HEALTHCARE LIMITED,569200,900.96
GPTINFRA,GPT INFRAPROJECTS LTD,357922,399.40
GRANULES,GRANULES INDIA LIMITED,4775880,25551.38
GRAPHITE,GRAPHITE INDIA LTD,1855022,10677.11
GRASIM,GRASIM INDUSTRIES LTD,330750,9181.74
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,534459,9755.19
GREAVESCOT,GREAVES COTTON LTD.,5838617,12706.36
GREENLAM,GREENLAM INDUSTRIES LTD.,92670,238.49
GREENPANEL,GREENPANEL INDUSTRIES LTD,296396,877.84
GREENPLY,GREENPLY INDUSTRIES LTD,413049,1275.78
GREENPOWER,ORIENT GREEN POWER CO LTD,5844712,817.31
GRINDWELL,GRINDWELL NORTON LIMITED,69016,1201.37
GRINFRA,G R INFRAPROJECTS LIMITED,78154,1006.83
GRMOVER,GRM OVERSEAS LIMITED,2734401,10613.07
GROWW,BILLIONBRAINS GARAGE VN L,472971,743.84
GROWWDEFNC,GROWWAMC - GROWWDEFNC,930483,762.62
GROWWEV,GROWWAMC - GROWWEV,181861,55.80
GROWWGOLD,GROWWAMC - GROWWGOLD,235242,287.46
GROWWLIQID,GROWWAMC - GROWWLIQID,2905,3.09
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3689,0.38
GROWWMOM50,GROWWAMC - GROWWMOM50,112572,12.19
GROWWN200,GROWWAMC - GROWWN200,46007,5.36
GROWWNET,GROWWAMC - GROWWNET,142998,15.41
GROWWNIFTY,GROWWAMC - GROWWNIFTY,39009,4.08
GROWWNXT50,GROWWAMC - GROWWNXT50,602,0.42
GROWWPOWER,GROWWAMC - GROWWPOWER,215477,21.85
GROWWRAIL,GROWWAMC - GROWWRAIL,3770438,1342.29
GROWWRLTY,GROWWAMC - GROWWRLTY,18097,1.88
GROWWSLVR,GROWWAMC - GROWWSLVR,364160,600.33
GRPLTD,GRP LIMITED,4045,91.38
GRSE,GARDEN REACH SHIP&ENG LTD,1665140,44643.09
GRWRHITECH,GARWARE HI-TECH FILMS LTD,112985,4390.09
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1343,0.86
GSFC,GUJ STATE FERT & CHEM LTD,7617016,15658.84
GSLSU,GLOBAL SURFACES LIMITED,142174,201.36
GSPL,GUJARAT STATE PETRO LTD,928846,3035.89
GSS,GSS INFOTECH LIMITED,30220,8.58
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,8346553,133.25
GTPL,GTPL HATHWAY LIMITED,45663,53.92
GUFICBIO,GUFIC BIOSCIENCES LTD.,147838,536.82
GUJALKALI,GUJARAT ALKALIES & CHEM,367189,2296.40
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,672394,3088.50
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1367018,5669.83
GULFOILLUB,GULF OIL LUB. IND. LTD.,160114,1977.08
GULFPETRO,GP PETROLEUMS LIMITED,61194,25.97
GULPOLY,GULSHAN POLYOLS LIMITED,271186,448.84
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,454677,1587.83
GVT&D,GE VERNOVA T&D INDIA LTD,197761,5855.20
HAL,HINDUSTAN AERONAUTICS LTD,3530028,166598.61
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2802278,18524.37
HAPPYFORGE,HAPPY FORGINGS LIMITED,100166,1006.48
HARDWYN,HARDWYN INDIA LIMITED,614125,107.18
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,582120,2867.73
HARRMALAYA,HARRISON MALAYALAM LTD,12492,25.97
HARSHA,HARSHA ENGINEERS INT LTD,1056716,4742.92
HATHWAY,HATHWAY CABLE & DATACOM,29437904,4550.88
HATSUN,HATSUN AGRO PRODUCT LTD.,35758,377.08
HAVELLS,HAVELLS INDIA LIMITED,875199,13531.10
HBLENGINE,HBL ENGINEERING LTD,4724801,41473.41
HCC,HINDUSTAN CONSTRUCTION CO,20488769,5624.05
HCG,HEALTHCARE GLOB. ENT. LTD,278054,1786.00
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,991232,16135.35
HDBFS,HDB FINANCIAL SERVICES L,532176,4022.35
HDFCAMC,HDFC AMC LIMITED,453720,12765.14
HDFCBANK,HDFC BANK LTD,3180612,30329.99
HDFCBSE500,HDFCAMC - HDFCBSE500,9717,3.65
HDFCGOLD,HDFC GOLD ETF,2338717,2386.36
HDFCGROWTH,HDFCAMC - HDFCGROWTH,2705,3.24
HDFCLIFE,HDFC LIFE INS CO LTD,753123,5712.32
HDFCLIQUID,HDFCAMC - HDFCLIQUID,102,1.06
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,27282,5.69
HDFCMID150,HDFCAMC - HDFCMID150,689747,148.72
HDFCMOMENT,HDFCAMC - HDFCMOMENT,411071,135.32
HDFCNEXT50,HDFCAMC - HDFCNEXT50,59584,41.93
HDFCNIF100,HDFCAMC - HDFCNIF100,23977,6.39
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,88289,51.13
HDFCNIFIT,HDFCAMC - HDFCNIFIT,147527,55.39
HDFCNIFTY,HDFCAMC - HDFCNIFTY,37727,105.39
HDFCPSUBK,HDFCAMC HDFCPSUBK,45283,37.84
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,119068,34.09
HDFCQUAL,HDFCAMC - HDFCQUAL,19986,11.72
HDFCSENSEX,HDFCAMC - HDFCSENSEX,30435,28.29
HDFCSILVER,HDFCAMC - HDFCSILVER,3835664,6207.11
HDFCSML250,HDFCAMC - HDFCSML250,2866100,4913.05
HDFCVALUE,HDFCAMC - HDFCVALUE,696,0.94
HEALTHIETF,ICICIPRAMC - ICICIPHARM,210223,317.44
HEALTHY,BIRLASLAMC - HEALTHY,195855,29.36
HEG,HEG LTD,1681478,9032.48
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,844248,1769.41
HEMIPROP,HEMISPHERE PROP IND LTD,3022201,4634.12
HERANBA,HERANBA INDUSTRIES LTD,130303,426.01
HERCULES,HERCULES INVESTMENTS LTD,27034,52.87
HERITGFOOD,HERITAGE FOODS LTD,1016915,5044.17
HEROMOTOCO,HERO MOTOCORP LIMITED,152495,8462.04
HESTERBIO,HESTER BIOSCIENCES LTD,8259,161.87
HEUBACHIND,HEUBACH COLORANTS IND LTD,39349,210.82
HEXT,HEXAWARE TECHNOLOGIES LTD,254146,1925.44
HFCL,HFCL LIMITED,39560288,35118.05
HGINFRA,H.G.INFRA ENGINEERING LTD,486361,5115.72
HGS,HINDUJA GLOBAL SOLS. LTD.,130304,772.74
HIKAL,HIKAL LIMITED,1324198,4029.90
HILINFRA,HIGHWAY INFRASTRUCTURE L,173799,127.16
HILTON,HILTON METAL FORGING LTD,3280,2.23
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3058521,4358.79
HINDALCO,HINDALCO  INDUSTRIES  LTD,1883129,14333.64
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,16532916,50309.12
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4163037,7907.23
HINDPETRO,HINDUSTAN PETROLEUM CORP,1539864,6666.68
HINDUNILVR,HINDUSTAN UNILEVER LTD.,720074,18018.06
HINDWAREAP,HINDWARE HME INOVATON LTD,1721710,5392.73
HINDZINC,HINDUSTAN ZINC LIMITED,7859253,38332.30
HIRECT,HIND RECTIFIER LIMITED,40518,683.80
HISARMETAL,HISAR METAL IND. LIMITED,1249,2.70
HITECH,HI-TECH PIPES LIMITED,7673670,8782.60
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,264416,1386.85
HLVLTD,HLV LIMITED,688016,92.43
HMAAGRO,HMA AGRO INDUSTRIES LTD,640308,208.99
HMVL,HINDUSTAN MEDIA VENT LTD,37086,30.56
HNDFDS,HINDUSTAN FOODS LIMITED,69432,379.53
HNGSNGBEES,NIP IND ETF HANGSENG BEES,392780,1933.00
HOMEFIRST,HOME FIRST FIN CO IND LTD,338343,4156.50
HONASA,HONASA CONSUMER LIMITED,701318,2028.18
HONAUT,HONEYWELL AUTOMATION IND,10626,4128.59
HONDAPOWER,HONDA I POWER PRODUCT LTD,21493,609.64
HPAL,HP ADHESIVES LIMITED,81305,57.43
HPL,HPL ELECTRIC & POWER LTD,722659,3797.74
HSCL,HIMADRI SPECIALITY CHEM L,4885650,23539.91
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3538240,10474.65
HUDCO,HSG & URBAN DEV CORPN LTD,11364711,27621.60
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1277863,4284.04
HYUNDAI,HYUNDAI MOTOR INDIA LTD,590564,14587.13
ICEMAKE,ICE MAKE REFRIGERAT LTD,26357,213.55
ICICIB22,ICICIPRAMC - BHARATIWIN,289337,324.44
ICICIBANK,ICICI BANK LTD.,3439294,47651.15
ICICIGI,ICICI LOMBARD GIC LIMITED,185049,3731.50
ICICIPRULI,ICICI PRU LIFE INS CO LTD,591923,3775.41
ICIL,INDO COUNT INDUSTRIES LTD,818801,2521.46
ICRA,ICRA LIMITED,7448,476.37
IDBI,IDBI BANK LIMITED,41774106,40112.34
IDEA,VODAFONE IDEA LIMITED,602953824,53424.18
IDEAFORGE,IDEAFORGE TECHNO LTD,1234635,6533.63
IDFCFIRSTB,IDFC FIRST BANK LIMITED,45056629,32803.63
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,2177,5.99
IEX,INDIAN ENERGY EXC LTD,8504203,13690.42
IFBAGRO,IFB AGRO INDUSTRIES LTD,18598,260.16
IFBIND,IFB INDUSTRIES LTD,288473,4819.01
IFCI,IFCI LTD,20811953,12214.41
IFGLEXPOR,IFGL REFRACTORIES LIMITED,38759,103.97
IGARASHI,IGARASHI MOTORS INDIA LTD,173290,914.30
IGCL,INDOGULF CROPSCIENCES LTD,391987,423.21
IGIL,INTERNATIO GEMM INS (I) L,1030868,3925.53
IGL,INDRAPRASTHA GAS LTD,2729546,5751.90
IGPL,I G PETROCHEMICALS LTD,82079,419.04
IIFL,IIFL FINANCE LIMITED,1315755,6228.26
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2498700,8097.13
IKIO,IKIO TECHNOLOGIES LIMITED,327294,771.21
IKS,INVENTURUS KNOWLEDGE SO L,379998,6140.90
IMAGICAA,IMAGICAAWORLD ENT LTD,2812625,1780.93
IMFA,INDIAN METALS & FERRO,244762,2562.46
IMPAL,IND MOTOR PART & ACC LTD,569,6.45
INDBANK,INDBANK MERCH BANK,9322,3.82
INDGN,INDEGENE LIMITED,1040332,5936.33
INDHOTEL,THE INDIAN HOTELS CO. LTD,3681496,27888.07
INDIACEM,THE INDIA CEMENTS LIMITED,570027,2047.42
INDIAGLYCO,INDIA GLYCOLS LTD,1113595,9515.02
INDIAMART,INDIAMART INTERMESH LTD,100715,2503.41
INDIANB,INDIAN BANK,932890,7584.75
INDIANHUME,INDIAN HUME PIPE CO. LTD.,64797,272.55
INDIASHLTR,INDIA SHELTER FIN CORP L,378911,3109.78
INDIGO,INTERGLOBE AVIATION LTD,402794,22934.70
INDIGOPNTS,INDIGO PAINTS LIMITED,119276,1458.73
INDIQUBE,INDIQUBE SPACES LIMITED,96559,224.44
INDNIPPON,INDIA NIPPON ELECT  LTD,71793,646.46
INDOAMIN,INDO AMINES LIMITED,210221,312.15
INDOBORAX,INDO BORAX & CHEMICAL LTD,26336,62.73
INDOCO,INDOCO REMEDIES LTD.,119729,354.39
INDOFARM,INDO FARM EQUIPMENT LTD,320290,765.45
