sebi_report_as_on_reporting_date_17nov2025,unnamed_1,unnamed_2,unnamed_3
DCAL,DISHMAN CARBO AMCIS LTD,599594,1666.17
DCBBANK,DCB BANK LIMITED,4021470,5701.55
DCI,DC INFOTECH AND COMUN LTD,111924,283.58
DCM,DCM LTD,7745,9.32
DCMNVL,DCM NOUVELLE LIMITED,1903,3.67
DCMSHRIRAM,DCM SHRIRAM LIMITED,175509,2321.37
DCMSRIND,DCM SHRIRAM IND LTD,614026,1068.11
DCW,DCW LTD,3763464,2900.66
DCXINDIA,DCX SYSTEMS LIMITED,2909473,7799.78
DDEVPLSTIK,DDEV PLASTIKS IND LTD,292422,898.65
DECCANCE,DECCAN CEMENTS LIMITED,173204,1685.11
DEEDEV,DEE DEVELOPMENT ENG LTD,307386,826.70
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,707246,9435.94
DEEPAKNTR,DEEPAK NITRITE LTD,694596,13558.40
DEEPINDS,DEEP INDUSTRIES LIMITED,604401,2998.25
DELHIVERY,DELHIVERY LIMITED,2079531,9309.75
DELTACORP,DELTA CORP LIMITED,9320027,8711.53
DEN,DEN NETWORKS LTD,3334170,1305.56
DENORA,DE NORA INDIA LIMITED,9498,86.09
DENTA,DENTA WATER N INFRA SOL L,438847,1837.59
DEVIT,DEV INFO TECHNOLOGY LTD,14373,8.12
DEVX,DEV ACCELERATOR LIMITED,5112,2.17
DEVYANI,DEVYANI INTERNATIONAL LTD,10559448,17827.74
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,930516,1403.00
DHANBANK,DHANLAXMI BANK LIMITED,473102,131.65
DHANI,DHANI SERVICES LIMITED,1294184,787.57
DHANUKA,DHANUKA AGRITECH LTD,104437,1561.39
DHARMAJ,DHARMAJ CROP GUARD LTD,15484,42.67
DHUNINV,DHUNSERI INVESTMENTS LTD,696,10.65
DIACABS,DIAMOND POWER INFRA LTD,4077208,6154.21
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1025712,10750.40
DICIND,DIC INDIA LIMITED,263,1.36
DIFFNKG,DIFFUSION ENGINEERS LTD,145345,541.53
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,528093,1034.35
DISHTV,DISH TV INDIA LTD.,3935299,206.56
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11440,75.33
DIVISLAB,DIVI S LABORATORIES LTD,179904,11693.00
DIVOPPBEES,NIP IND ETF DIV OPP,106418,88.99
DIXON,DIXON TECHNO (INDIA) LTD,337461,54326.77
DLF,DLF LIMITED,3916417,31091.47
DLINKINDIA,D-LINK INDIA LTD,389653,1907.18
DMART,AVENUE SUPERMARTS LIMITED,464957,20077.82
DMCC,DMCC SPECIALITY CHEMICALS,18358,55.66
DODLA,DODLA DAIRY LIMITED,64728,873.75
DOLATALGO,DOLAT ALGOTECH LIMITED,606117,538.27
DOLLAR,DOLLAR INDUSTRIES LIMITED,162618,643.29
DOMS,DOMS INDUSTRIES LIMITED,106555,2822.01
DONEAR,DONEAR IND. LIMITED,32580,34.31
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12624,192.07
DPSCLTD,DPSC LIMITED,40200,7.69
DPWIRES,D P WIRES LIMITED,24493,66.63
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,48551,67.81
DREDGECORP,DREDGING CORP OF INDIA,120468,941.93
DRREDDY,DR. REDDY S LABORATORIES,728865,9209.03
DSSL,DYNACONS SYS & SOLN LTD,75936,823.85
DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74
DUCON,DUCON INFRATECHNOLOGIES L,156661,9.29
DVL,DHUNSERI VENTURES LIMITED,26880,93.64
DWARKESH,DWARIKESH SUGAR IND LTD,2442842,1301.34
DYCL,DYNAMIC CABLES LIMITED,271727,1153.73
DYNAMATECH,DYNAMATIC TECHNOLOGIES,73554,5421.97
DYNPRO,DYNEMIC PRODUCTS LIMITED,7678,24.49
EASEMYTRIP,EASY TRIP PLANNERS LTD,63586776,7768.12
EBBETF0430,EDELAMC - EBBETF0430,871,13.43
EBBETF0431,EDELAMC - EBBETF0431,280,3.85
EBBETF0433,EDELAMC - EBBETF0433,32,0.40
EBGNG,GNG ELECTRONICS LIMITED,245810,873.42
ECAPINSURE,EDELAMC - ECAPINSURE,177694,41.81
ECLERX,ECLERX SERVICES LTD,50775,2128.74
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,263610,717.97
EDELWEISS,EDELWEISS FIN SERV LTD,15373109,17178.48
EFCIL,EFC (I) LIMITED,234226,716.00
EGOLD,EDELAMC - EGOLD,118172,135.52
EICHERMOT,EICHER MOTORS LTD,153217,10260.28
EIDPARRY,EID PARRY INDIA LTD,323650,3405.82
EIEL,ENVIRO INFRA ENGINEERS L,3917819,10017.57
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,40272,156.68
EIHOTEL,EIH LIMITED,714860,2837.05
EIMCOELECO,EIMCO ELECON (INDIA) LTD,49899,1020.75
EKC,EVEREST KANTO CYLINDERLTD,1253718,1866.28
ELDEHSG,ELDECO HSG & IND LTD.,50,0.43
ELECON,ELECON ENG. CO. LTD,1333260,8065.70
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8070905,8765.04
ELECTHERM,ELECTROTHERM (I) LTD.,16720,159.85
ELGIEQUIP,ELGI EQUIPMENTS LTD,1104115,5761.58
ELIN,ELIN ELECTRONICS LIMITED,153311,317.91
ELLEN,ELLENBARRIE INDUS GASES L,393714,2030.20
EMAMILTD,EMAMI LIMITED,661583,3877.93
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183904,203.07
EMBDL,EMBASSY DEVELOPMENTS LTD,41733765,47174.59
EMCURE,EMCURE PHARMACEUTICALS L,96285,1333.59
EMIL,ELECTRONICS MART IND LTD,1838831,2837.86
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1278545,7647.00
EMUDHRA,EMUDHRA LIMITED,199848,1401.43
EMULTIMQ,EDELAMC - EMULTIMQ,40488,17.31
ENDURANCE,ENDURANCE TECHNO. LTD.,159888,4506.09
ENGINERSIN,ENGINEERS INDIA LTD,12386073,26497.73
ENIL,ENTERTAIN NET. IND. LTD.,43482,68.51
ENRIN,SIEMENS ENERGY INDIA LTD,265994,8765.74
ENTERO,ENTERO HEALTHCARE SOLU L,385615,4529.84
EPACK,EPACK DURABLE LIMITED,1542958,5488.96
EPACKPEB,EPACK PREFAB TECHN LTD,308962,1003.87
EPIGRAL,EPIGRAL LIMITED,259691,4625.77
EPL,EPL LIMITED,2218824,4942.51
EQUAL200,MIRAEAMC - EQUAL200,18122,2.44
EQUAL50ADD,DSPAMC - DSPNEWETF,8777,28.83
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8892202,5775.21
ERIS,ERIS LIFESCIENCES LIMITED,69025,1151.71
ESABINDIA,ESAB INDIA LTD,6593,350.87
ESAFSFB,ESAF SMALL FINANCE BANK L,1876282,638.91
ESCORTS,ESCORTS KUBOTA LIMITED,164756,5973.91
ESG,MIRAEAMC - MAESGETF,17073,7.40
ESILVER,EDELAMC - ESILVER,79941,123.08
ESSENTIA,INTEGRA ESSENTIA LIMITED,164494,3.52
ESTER,ESTER INDUSTRIES LTD,400323,517.36
ETERNAL,ETERNAL LIMITED,19817519,60526.07
ETHOSLTD,ETHOS LIMITED,20601,557.36
EUREKAFORB,EUREKA FORBES LIMITED,141349,817.24
EUROBOND,EURO PANEL PRODUCTS LTD,1487,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,60736,222.72
EVEREADY,EVEREADY INDS. IND.  LTD.,960910,3806.64
EVERESTIND,EVEREST INDUSTRIES LTD,13797,87.47
EVIETF,ICICIPRAMC - EVIETF,156559,49.77
EVINDIA,MIRAEAMC - EVINDIA,197645,60.21
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,27755,338.30
EXICOM,EXICOM TELE SYSTEMS LTD,835924,1331.20
EXIDEIND,EXIDE INDUSTRIES LTD,6168816,25818.02
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,139505,1589.46
EXXARO,EXXARO TILES LIMITED,172283,14.78
FABTECH,FABTECH TECHNOLOGIES LTD,186733,458.61
FACT,FACT LTD,713668,6982.96
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,32396,301.05
FAZE3Q,FAZE THREE LIMITED,67292,350.26
FCL,FINEOTEX CHEMICAL LIMITED,6885684,2229.74
FCSSOFT,FCS SOFTWARE SOLN. LTD.,656892,16.80
FDC,FDC LIMITED,518305,2492.57
FEDERALBNK,FEDERAL BANK LTD,2746985,5925.75
FEDFINA,FEDBANK FINANCIAL SER L,3477163,4964.62
FIBERWEB,FIBERWEB INDIA LIMITED,3122,1.43
FIEMIND,FIEM INDUSTRIES LIMITED,78601,1612.74
FILATEX,FILATEX INDIA LTD,3158509,1783.62
FILATFASH,FILATEX FASHIONS LIMITED,2478944,12.99
FINCABLES,FINOLEX CABLES LTD,1187447,10852.51
FINEORG,FINE ORGANIC IND. LTD.,30691,1467.33
FINIETF,ICICIPRAMC-ICICIFIN,525369,162.16
FINOPB,FINO PAYMENTS BANK LTD,1420650,4332.19
FINPIPE,FINOLEX INDUSTRIES LTD,3300422,7124.89
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2578977,9641.33
FISCHER,FISCHER MEDICAL VENTURE L,779841,743.55
FIVESTAR,FIVE-STAR BUS FIN LTD,950168,6093.40
FLAIR,FLAIR WRITING INDUST LTD,243112,800.01
FLEXIADD,DSPAMC - FLEXIADD,170,0.02
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,488280,18099.96
FMCGIETF,ICICIPRAMC - ICICIFMCG,2019276,1208.51
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,161959,828.68
FOCUS,FOCUS LIGHTG & FIXTRS LTD,1550,1.18
FOODSIN,FOODS & INNS LIMITED,26554,25.00
FORCEMOT,FORCE MOTORS LIMITED,62623,10458.68
FORTIS,FORTIS HEALTHCARE LTD,1242570,11930.72
FOSECOIND,FOSECO INDIA LTD,3390,202.95
FSL,FIRSTSOURCE SOLU. LTD.,1697636,6090.34
FUSION,FUSION FINANCE LIMITED,1647526,3923.40
GABRIEL,GABRIEL INDIA LTD,256742,2619.08
GAEL,GUJARAT AMBUJA EXPORTS LT,1766270,2189.88
GAIL,GAIL (INDIA) LTD,14750813,27687.64
GALAPREC,GALA PRECISION ENG LTD,44563,416.31
GALAXYSURF,GALAXY SURFACTANTS LTD,35036,849.68
GALLANTT,GALLANTT ISPAT LIMITED,285323,1795.37
GANDHAR,GANDHAR OIL REFINE IND L,707816,1194.01
GANDHITUBE,GANDHI SPL. TUBES LTD,25324,220.68
GANECOS,GANESHA ECOSPHERE LIMITED,140480,1889.44
GANESHBE,GANESH BENZOPLAST LIMITED,406590,456.17
GANESHCP,GANESH CONSUMER PRODUCT L,19552,55.68
GANESHHOU,GANESH HOUSING LIMITED,452920,4264.11
GARFIBRES,GARWARE TECH FIBRES LTD,93718,770.36
GARUDA,GARUDA CONSTRUCT N ENG L,659057,1496.23
GATECH,GACM TECHNOLOGIES LIMITED,10936,0.08
GATEWAY,GATEWAY DISTRIPARKS LTD,5145664,3479.12
GCSL,GRETEX CORPORATE SERVICES,2135,7.67
GEECEE,GEECEE VENTURES LIMITED,601,2.21
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.52
GEMAROMA,GEM AROMATICS LIMITED,236680,515.34
GENESYS,GENESYS INTL CORPN LTD,759961,4652.08
GENUSPAPER,GENUS P&B LIMITED,147499,30.51
GENUSPOWER,GENUS POWER INFRASTRU LTD,3847599,13914.75
GEOJITFSL,GEOJIT FINANCIAL SER L,1858996,1521.66
GESHIP,THE GE SHPG.LTD,728184,7949.31
GFLLIMITED,GFL LIMITED,10581,5.82
GHCL,GHCL LIMITED,418073,2629.29
GHCLTEXTIL,GHCL TEXTILES LIMITED,90940,77.01
GICHSGFIN,GIC HOUSING FINANCE LTD,1335764,2617.43
GICRE,GENERAL INS CORP OF INDIA,2267244,9097.85
GILLETTE,GILLETTE INDIA LTD,53099,5050.31
GILT5YBEES,RELCAPAMC - NETFGILT5Y,5111,3.23
GIPCL,GUJ IND POW CO. LTD,2810063,5554.30
GKENERGY,GK ENERGY LIMITED,160457,321.11
GLAND,GLAND PHARMA LIMITED,176815,3447.08
GLAXO,GLAXOSMITHKLINE PHARMA LT,118789,3443.43
GLENMARK,GLENMARK PHARMACEUTICALS,492215,9555.04
GLOBAL,GLOBAL EDUCATION LIMITED,7500,5.32
GLOBALVECT,GLOBAL VEC HELICORP LTD,2184,5.03
GLOBE,GLOBE ENTERPRISE (I) LTD,150,0.00
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,795875,563.93
GLOBUSSPR,GLOBUS SPIRITS LTD,176568,2008.43
GLOSTERLTD,GLOSTER LIMITED,11563,75.36
GLOTTIS,GLOTTIS LIMITED,276626,201.78
GMBREW,G M BREWERIES LTD,86063,958.21
GMDCLTD,GUJARAT MINERAL DEV CORP,6273186,33833.69
GMMPFAUDLR,GMM PFAUDLER LIMITED,280707,3444.91
GMRAIRPORT,GMR AIRPORTS LIMITED,10781803,9779.16
GMRP&UI,GMR POW AND URBAN INFRA L,12163761,14195.19
GNA,GNA AXLES LIMITED,152582,526.89
GNFC,GUJ NAR VAL FER & CHEM L,1982660,10860.02
GOACARBON,GOA CARBON LIMITED,27960,140.63
GOCLCORP,GOCL CORPORATION LIMITED,351708,1355.17
GOCOLORS,GO FASHION INDIA LTD,217318,1499.43
GODAVARIB,GODAVARI BIOREFINERIES L,51861,140.04
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,663874,22514.30
GODIGIT,GO DIGIT GENERAL INS LTD,206672,742.42
GODREJAGRO,GODREJ AGROVET LIMITED,995336,7099.31
GODREJCP,GODREJ CONSUMER PRODUCTS,533615,6529.37
GODREJIND,GODREJ INDUSTRIES LTD,188893,2155.70
GODREJPROP,GODREJ PROPERTIES LTD,653604,15255.67
GOKEX,GOKALDAS EXPORTS LTD.,1379961,11789.68
GOKUL,GOKUL REFOILS & SOLV LTD,636,0.27
GOKULAGRO,GOKUL AGRO RESOURCES LTD,450319,837.25
GOLD1,KOTAK GOLD ETF,1162711,1133.22
GOLD360,360ONEAMC - GOLD360,41527,51.65
GOLDBEES,NIP IND ETF GOLD BEES,22287051,22299.41
GOLDCASE,ZERODHAAMC - GOLDCASE,2929108,556.36
GOLDETF,MIRAEAMC - MAGOLDETF,711388,828.75
GOLDETFADD,DSPAMC - DSPGOLDETF,31865,38.02
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2030696,7665.61
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3754663,3879.79
GOLDSHARE,UTI GOLD ETF,1385457,1192.85
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,754396,7614.84
GOPAL,GOPAL SNACKS LIMITED,796418,2860.62
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,8568059,20200.64
GPPL,GUJARAT PIPAVAV PORT LTD,8763849,17583.44
GPTHEALTH,GPT HEALTHCARE LIMITED,576836,918.84
GPTINFRA,GPT INFRAPROJECTS LTD,192090,218.07
GRANULES,GRANULES INDIA LIMITED,4644320,24568.11
GRAPHITE,GRAPHITE INDIA LTD,1676376,9726.25
GRASIM,GRASIM INDUSTRIES LTD,278482,7758.15
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,653392,11793.11
GREAVESCOT,GREAVES COTTON LTD.,5104437,11306.63
GREENLAM,GREENLAM INDUSTRIES LTD.,87686,226.24
GREENPANEL,GREENPANEL INDUSTRIES LTD,309764,926.29
GREENPLY,GREENPLY INDUSTRIES LTD,430388,1335.60
GREENPOWER,ORIENT GREEN POWER CO LTD,5491785,774.53
GRINDWELL,GRINDWELL NORTON LIMITED,73072,1285.19
GRINFRA,G R INFRAPROJECTS LIMITED,75349,987.68
GRMOVER,GRM OVERSEAS LIMITED,2452601,9241.02
GROWWDEFNC,GROWWAMC - GROWWDEFNC,783969,645.77
GROWWEV,GROWWAMC - GROWWEV,194822,59.51
GROWWGOLD,GROWWAMC - GROWWGOLD,251172,305.41
GROWWLIQID,GROWWAMC - GROWWLIQID,1276,1.35
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3402,0.35
GROWWMOM50,GROWWAMC - GROWWMOM50,154724,16.78
GROWWN200,GROWWAMC - GROWWN200,22476,2.56
GROWWNET,GROWWAMC - GROWWNET,121857,13.11
GROWWNIFTY,GROWWAMC - GROWWNIFTY,14050,1.46
GROWWNXT50,GROWWAMC - GROWWNXT50,415,0.29
GROWWPOWER,GROWWAMC - GROWWPOWER,149706,15.40
GROWWRAIL,GROWWAMC - GROWWRAIL,4599660,1637.98
GROWWRLTY,GROWWAMC - GROWWRLTY,15133,1.61
GROWWSLVR,GROWWAMC - GROWWSLVR,496743,808.01
GRPLTD,GRP LIMITED,4447,101.15
GRSE,GARDEN REACH SHIP&ENG LTD,1386053,37108.01
GRWRHITECH,GARWARE HI-TECH FILMS LTD,130777,4954.17
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2094,0.62
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1000,0.64
GSFC,GUJ STATE FERT & CHEM LTD,7350763,15260.43
GSLSU,GLOBAL SURFACES LIMITED,165288,234.33
GSPL,GUJARAT STATE PETRO LTD,801412,2673.57
GSS,GSS INFOTECH LIMITED,327110,81.75
GTL,GTL LTD,100231,12.27
GTLINFRA,GTL INFRA.LTD,8015533,130.43
GTPL,GTPL HATHWAY LIMITED,44809,53.46
GUFICBIO,GUFIC BIOSCIENCES LTD.,136195,492.25
GUJALKALI,GUJARAT ALKALIES & CHEM,363089,2321.70
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,721886,3339.15
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1332108,5536.60
GULFOILLUB,GULF OIL LUB. IND. LTD.,155291,1929.42
GULFPETRO,GP PETROLEUMS LIMITED,62799,26.60
GULPOLY,GULSHAN POLYOLS LIMITED,250498,431.18
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,487887,1689.83
GVT&D,GE VERNOVA T&D INDIA LTD,159159,4786.34
HAL,HINDUSTAN AERONAUTICS LTD,2846009,135774.86
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2812286,18673.07
HAPPYFORGE,HAPPY FORGINGS LIMITED,103495,1036.04
HARDWYN,HARDWYN INDIA LIMITED,124060,19.71
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,610434,3040.24
HARRMALAYA,HARRISON MALAYALAM LTD,12168,25.39
HARSHA,HARSHA ENGINEERS INT LTD,1061313,4768.24
HATHWAY,HATHWAY CABLE & DATACOM,28874086,4496.80
HATSUN,HATSUN AGRO PRODUCT LTD.,35536,381.23
HAVELLS,HAVELLS INDIA LIMITED,807157,12620.19
HBLENGINE,HBL ENGINEERING LTD,3914804,33913.63
HCC,HINDUSTAN CONSTRUCTION CO,12723139,3607.37
HCG,HEALTHCARE GLOB. ENT. LTD,348157,2204.44
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,1101733,17717.71
HDBFS,HDB FINANCIAL SERVICES L,678196,5082.50
HDFCAMC,HDFC AMC LIMITED,244390,13448.18
HDFCBANK,HDFC BANK LTD,3496135,33318.98
HDFCBSE500,HDFCAMC - HDFCBSE500,12439,4.68
HDFCGOLD,HDFC GOLD ETF,2617280,2664.27
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4819,5.91
HDFCLIFE,HDFC LIFE INS CO LTD,717211,5435.93
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,28802,6.01
HDFCMID150,HDFCAMC - HDFCMID150,611309,129.79
HDFCMOMENT,HDFCAMC - HDFCMOMENT,452390,148.07
HDFCNEXT50,HDFCAMC - HDFCNEXT50,65440,45.76
HDFCNIF100,HDFCAMC - HDFCNIF100,22992,6.07
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,69438,39.11
HDFCNIFIT,HDFCAMC - HDFCNIFIT,170127,63.64
HDFCNIFTY,HDFCAMC - HDFCNIFTY,44837,124.40
HDFCPSUBK,HDFCAMC HDFCPSUBK,22826,18.32
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,96029,27.03
HDFCQUAL,HDFCAMC - HDFCQUAL,23310,13.67
HDFCSENSEX,HDFCAMC - HDFCSENSEX,24491,22.36
HDFCSILVER,HDFCAMC - HDFCSILVER,5840643,9257.39
HDFCSML250,HDFCAMC - HDFCSML250,2410821,4155.19
HDFCVALUE,HDFCAMC - HDFCVALUE,1437,1.94
HEALTHIETF,ICICIPRAMC - ICICIPHARM,166776,250.70
HEALTHY,BIRLASLAMC - HEALTHY,204176,30.53
HEG,HEG LTD,2105657,11321.15
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,853183,1800.12
HEMIPROP,HEMISPHERE PROP IND LTD,2959560,4583.72
HERANBA,HERANBA INDUSTRIES LTD,131063,434.93
HERCULES,HERCULES HOI. LTD.,29462,58.40
HERITGFOOD,HERITAGE FOODS LTD,1139703,5660.63
HEROMOTOCO,HERO MOTOCORP LIMITED,157398,8101.25
HESTERBIO,HESTER BIOSCIENCES LTD,8934,176.88
HEUBACHIND,HEUBACH COLORANTS IND LTD,39870,218.62
HEXT,HEXAWARE TECHNOLOGIES LTD,416263,3096.43
HFCL,HFCL LIMITED,36702045,33403.94
HGINFRA,H.G.INFRA ENGINEERING LTD,510856,5434.82
HGS,HINDUJA GLOBAL SOLS. LTD.,133431,800.14
HIKAL,HIKAL LIMITED,1376982,4269.10
HILINFRA,HIGHWAY INFRASTRUCTURE L,169485,127.91
HILTON,HILTON METAL FORGING LTD,48779,23.06
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2931148,4259.64
HINDALCO,HINDALCO  INDUSTRIES  LTD,1818589,13779.18
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,16546633,49817.03
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4240542,8055.77
HINDPETRO,HINDUSTAN PETROLEUM CORP,1327001,5658.35
HINDUNILVR,HINDUSTAN UNILEVER LTD.,987329,24769.34
HINDWAREAP,HINDWARE HME INOVATON LTD,1735469,5396.39
HINDZINC,HINDUSTAN ZINC LIMITED,8417023,41043.63
HIRECT,HIND RECTIFIER LIMITED,51346,871.20
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7860601,9061.00
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,285158,1523.33
HLVLTD,HLV LIMITED,1060026,140.70
HMAAGRO,HMA AGRO INDUSTRIES LTD,646391,211.26
HMVL,HINDUSTAN MEDIA VENT LTD,27761,24.00
HNDFDS,HINDUSTAN FOODS LIMITED,64831,355.46
HNGSNGBEES,NIP IND ETF HANGSENG BEES,465804,2322.54
HOMEFIRST,HOME FIRST FIN CO IND LTD,287594,3594.26
HONASA,HONASA CONSUMER LIMITED,832731,2431.25
HONAUT,HONEYWELL AUTOMATION IND,18107,6897.35
HONDAPOWER,HONDA I POWER PRODUCT LTD,22887,652.93
HPAL,HP ADHESIVES LIMITED,91354,64.21
HPL,HPL ELECTRIC & POWER LTD,701029,3756.42
HSCL,HIMADRI SPECIALITY CHEM L,4800250,23274.99
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3266390,9647.32
HUDCO,HSG & URBAN DEV CORPN LTD,11441740,27790.63
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1173483,4063.44
HYUNDAI,HYUNDAI MOTOR INDIA LTD,704843,17406.89
ICEMAKE,ICE MAKE REFRIGERAT LTD,28046,229.29
ICICIB22,ICICIPRAMC - BHARATIWIN,357921,400.09
ICICIBANK,ICICI BANK LTD.,3983589,55125.07
ICICIGI,ICICI LOMBARD GIC LIMITED,165048,3341.57
ICICIPRULI,ICICI PRU LIFE INS CO LTD,606646,3875.97
ICIL,INDO COUNT INDUSTRIES LTD,858689,2623.87
ICRA,ICRA LIMITED,5963,386.29
IDBI,IDBI BANK LIMITED,38242943,36176.75
IDEA,VODAFONE IDEA LIMITED,592364129,51214.83
IDEAFORGE,IDEAFORGE TECHNO LTD,1187010,6358.69
IDFCFIRSTB,IDFC FIRST BANK LIMITED,49129525,35780.15
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,3955,10.88
IEX,INDIAN ENERGY EXC LTD,10125914,16044.45
IFBAGRO,IFB AGRO INDUSTRIES LTD,16397,231.50
IFBIND,IFB INDUSTRIES LTD,300654,5023.79
IFCI,IFCI LTD,20487793,12176.52
IFGLEXPOR,IFGL REFRACTORIES LIMITED,37638,105.23
IGARASHI,IGARASHI MOTORS INDIA LTD,188646,1031.16
IGCL,INDOGULF CROPSCIENCES LTD,414694,453.29
IGIL,INTERNATIO GEMM INS (I) L,968430,3767.38
IGL,INDRAPRASTHA GAS LTD,1888338,4102.01
IGPL,I G PETROCHEMICALS LTD,85163,435.12
IIFL,IIFL FINANCE LIMITED,1750842,8224.76
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2564431,8346.21
IKIO,IKIO TECHNOLOGIES LIMITED,332343,786.16
IKS,INVENTURUS KNOWLEDGE SO L,489109,7840.88
IMAGICAA,IMAGICAAWORLD ENT LTD,2939115,1866.38
IMFA,INDIAN METALS & FERRO,226282,2241.92
IMPAL,IND MOTOR PART & ACC LTD,596,6.76
INDBANK,INDBANK MERCH BANK,11635,4.84
INDGN,INDEGENE LIMITED,1171618,6698.67
INDHOTEL,THE INDIAN HOTELS CO. LTD,4288872,32322.26
INDIACEM,THE INDIA CEMENTS LIMITED,575789,2077.63
INDIAGLYCO,INDIA GLYCOLS LTD,1146732,9646.59
INDIAMART,INDIAMART INTERMESH LTD,110426,2761.77
INDIANB,INDIAN BANK,451980,3383.28
INDIANHUME,INDIAN HUME PIPE CO. LTD.,88718,364.97
INDIASHLTR,INDIA SHELTER FIN CORP L,440946,3655.21
INDIGO,INTERGLOBE AVIATION LTD,330488,18808.72
INDIGOPNTS,INDIGO PAINTS LIMITED,129432,1554.87
INDIQUBE,INDIQUBE SPACES LIMITED,115540,267.83
INDNIPPON,INDIA NIPPON ELECT  LTD,68265,618.96
INDOAMIN,INDO AMINES LIMITED,239832,361.17
INDOBORAX,INDO BORAX & CHEMICAL LTD,1988,3.51
INDOCO,INDOCO REMEDIES LTD.,128429,383.24
INDOFARM,INDO FARM EQUIPMENT LTD,366053,887.72
INDORAMA,INDO RAMA SYNTHETICS LTD,501399,312.91
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1059155,3168.73
INDOTECH,INDO TECH TRANSFORM LTD.,15323,276.98
INDOWIND,INDOWIND ENERGY LTD,15216,2.82
