sebi_report_as_on_reporting_date_07nov2025,unnamed_1,unnamed_2,unnamed_3
DCI,DC INFOTECH AND COMUN LTD,141537,358.60
DCM,DCM LTD,4790,6.34
DCMNVL,DCM NOUVELLE LIMITED,1953,3.76
DCMSHRIRAM,DCM SHRIRAM LIMITED,168990,2257.50
DCMSRIND,DCM SHRIRAM IND LTD,577821,1025.16
DCW,DCW LTD,4124370,3148.52
DCXINDIA,DCX SYSTEMS LIMITED,2804245,7672.58
DDEVPLSTIK,DDEV PLASTIKS IND LTD,233734,738.89
DECCANCE,DECCAN CEMENTS LIMITED,183559,1811.40
DEEDEV,DEE DEVELOPMENT ENG LTD,299852,819.52
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,716173,9605.56
DEEPAKNTR,DEEPAK NITRITE LTD,680434,13358.57
DEEPINDS,DEEP INDUSTRIES LIMITED,548201,2721.07
DELHIVERY,DELHIVERY LIMITED,2163752,9737.95
DELTACORP,DELTA CORP LIMITED,9408390,8873.81
DEN,DEN NETWORKS LTD,3325185,1302.42
DENORA,DE NORA INDIA LIMITED,11958,107.13
DENTA,DENTA WATER N INFRA SOL L,419007,1754.64
DEVIT,DEV INFO TECHNOLOGY LTD,19924,10.44
DEVYANI,DEVYANI INTERNATIONAL LTD,9900129,17002.50
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,926824,1403.28
DHANBANK,DHANLAXMI BANK LIMITED,617060,170.25
DHANI,DHANI SERVICES LIMITED,1298452,791.44
DHANUKA,DHANUKA AGRITECH LTD,95929,1460.02
DHARMAJ,DHARMAJ CROP GUARD LTD,10889,31.72
DHUNINV,DHUNSERI INVESTMENTS LTD,696,10.65
DIACABS,DIAMOND POWER INFRA LTD,4121130,6226.41
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1022137,10710.68
DIFFNKG,DIFFUSION ENGINEERS LTD,167616,623.65
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,504345,1018.81
DISHTV,DISH TV INDIA LTD.,3191459,173.63
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11627,76.39
DIVISLAB,DIVI S LABORATORIES LTD,142177,9219.04
DIVOPPBEES,NIP IND ETF DIV OPP,114529,95.26
DIXON,DIXON TECHNO (INDIA) LTD,354693,57099.57
DLF,DLF LIMITED,3868169,30705.90
DLINKINDIA,D-LINK INDIA LTD,388607,1906.88
DMART,AVENUE SUPERMARTS LIMITED,438928,19058.70
DMCC,DMCC SPECIALITY CHEMICALS,16126,49.87
DODLA,DODLA DAIRY LIMITED,67414,909.57
DOLATALGO,DOLAT ALGOTECH LIMITED,520034,479.19
DOLLAR,DOLLAR INDUSTRIES LIMITED,177881,697.82
DOLPHIN,DOLPHIN OFF ENT (IND) L,5,0.02
DOMS,DOMS INDUSTRIES LIMITED,120031,3163.82
DONEAR,DONEAR IND. LIMITED,31066,32.78
DPABHUSHAN,D. P. ABHUSHAN LIMITED,13894,210.38
DPSCLTD,DPSC LIMITED,47748,8.77
DPWIRES,D P WIRES LIMITED,25870,70.90
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,4215,0.88
DREAMFOLKS,DREAMFOLKS SERVICES LTD,39012,56.79
DREDGECORP,DREDGING CORP OF INDIA,139480,1114.57
DRREDDY,DR. REDDY S LABORATORIES,951390,11878.80
DSSL,DYNACONS SYS & SOLN LTD,78202,846.81
DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74
DUCON,DUCON INFRATECHNOLOGIES L,156133,9.27
DVL,DHUNSERI VENTURES LIMITED,25529,90.45
DWARKESH,DWARIKESH SUGAR IND LTD,2465919,1313.33
DYCL,DYNAMIC CABLES LIMITED,263524,1135.14
DYNAMATECH,DYNAMATIC TECHNOLOGIES,72258,5168.52
DYNPRO,DYNEMIC PRODUCTS LIMITED,5277,18.21
EASEMYTRIP,EASY TRIP PLANNERS LTD,63572313,7822.45
EBBETF0430,EDELAMC - EBBETF0430,636,9.75
EBBETF0431,EDELAMC - EBBETF0431,340,4.68
EBBETF0433,EDELAMC - EBBETF0433,95,1.20
EBGNG,GNG ELECTRONICS LIMITED,252917,898.69
ECAPINSURE,EDELAMC - ECAPINSURE,215549,50.78
ECLERX,ECLERX SERVICES LTD,51048,2141.24
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,303589,794.39
EDELWEISS,EDELWEISS FIN SERV LTD,16370882,18292.64
EFCIL,EFC (I) LIMITED,271586,825.90
EGOLD,EDELAMC - EGOLD,90726,100.40
EICHERMOT,EICHER MOTORS LTD,94366,6244.14
EIDPARRY,EID PARRY INDIA LTD,288526,3035.60
EIEL,ENVIRO INFRA ENGINEERS L,3862555,9959.84
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,38315,149.63
EIHOTEL,EIH LIMITED,719904,2863.66
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48810,1003.96
EKC,EVEREST KANTO CYLINDERLTD,1261197,1883.50
ELECON,ELECON ENG. CO. LTD,1323759,8060.86
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7868042,8746.73
ELECTHERM,ELECTROTHERM (I) LTD.,8027,84.65
ELGIEQUIP,ELGI EQUIPMENTS LTD,1300301,6703.06
ELIN,ELIN ELECTRONICS LIMITED,104083,220.69
ELLEN,ELLENBARRIE INDUS GASES L,401021,2071.97
EMAMILTD,EMAMI LIMITED,724688,4238.38
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183924,203.09
EMBDL,EMBASSY DEVELOPMENTS LTD,40632175,46460.26
EMCURE,EMCURE PHARMACEUTICALS L,85603,1175.64
EMIL,ELECTRONICS MART IND LTD,2017790,3112.08
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1451,1.78
EMSLIMITED,EMS LIMITED,1273597,7686.94
EMUDHRA,EMUDHRA LIMITED,186786,1332.15
EMULTIMQ,EDELAMC - EMULTIMQ,38079,16.27
ENDURANCE,ENDURANCE TECHNO. LTD.,111366,3201.89
ENGINERSIN,ENGINEERS INDIA LTD,12108858,25946.91
ENIL,ENTERTAIN NET. IND. LTD.,38832,62.42
ENRIN,SIEMENS ENERGY INDIA LTD,311343,10199.03
ENTERO,ENTERO HEALTHCARE SOLU L,314112,3724.52
EPACK,EPACK DURABLE LIMITED,1505680,5479.08
EPACKPEB,EPACK PREFAB TECHN LTD,351816,1139.15
EPIGRAL,EPIGRAL LIMITED,266796,4743.28
EPL,EPL LIMITED,2011048,4554.60
EQUAL200,MIRAEAMC - EQUAL200,8646,1.16
EQUAL50ADD,DSPAMC - DSPNEWETF,13431,44.11
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9993140,6408.40
ERIS,ERIS LIFESCIENCES LIMITED,71890,1208.80
ESABINDIA,ESAB INDIA LTD,10605,558.56
ESAFSFB,ESAF SMALL FINANCE BANK L,1849872,630.43
ESCORTS,ESCORTS KUBOTA LIMITED,159707,5807.11
ESG,MIRAEAMC - MAESGETF,17340,7.51
ESILVER,EDELAMC - ESILVER,99697,151.81
ESSENTIA,INTEGRA ESSENTIA LIMITED,170354,3.62
ESTER,ESTER INDUSTRIES LTD,368506,483.78
ETERNAL,ETERNAL LIMITED,18284547,56126.93
ETHOSLTD,ETHOS LIMITED,21791,587.83
EUREKAFORB,EUREKA FORBES LIMITED,127930,721.25
EUROBOND,EURO PANEL PRODUCTS LTD,1487,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,12463,40.60
EVEREADY,EVEREADY INDS. IND.  LTD.,1187934,4807.99
EVERESTIND,EVEREST INDUSTRIES LTD,11327,74.53
EVIETF,ICICIPRAMC - EVIETF,133890,42.75
EVINDIA,MIRAEAMC - EVINDIA,197167,59.92
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,28651,354.85
EXICOM,EXICOM TELE SYSTEMS LTD,812117,1310.52
EXIDEIND,EXIDE INDUSTRIES LTD,6040937,25397.16
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,37444,434.30
EXXARO,EXXARO TILES LIMITED,256901,23.30
FABTECH,FABTECH TECHNOLOGIES LTD,70378,171.19
FACT,FACT LTD,721944,7056.79
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,31083,297.30
FAZE3Q,FAZE THREE LIMITED,64362,337.76
FCL,FINEOTEX CHEMICAL LIMITED,6782236,2256.28
FCSSOFT,FCS SOFTWARE SOLN. LTD.,613353,15.89
FDC,FDC LIMITED,516965,2507.08
FEDERALBNK,FEDERAL BANK LTD,2551635,5418.26
FEDFINA,FEDBANK FINANCIAL SER L,3557701,5089.96
FIBERWEB,FIBERWEB INDIA LIMITED,6224,2.78
FIEMIND,FIEM INDUSTRIES LIMITED,111056,2247.26
FILATEX,FILATEX INDIA LTD,3117561,1765.20
FILATFASH,FILATEX FASHIONS LIMITED,2464279,12.92
FINCABLES,FINOLEX CABLES LTD,1168058,10755.93
FINEORG,FINE ORGANIC IND. LTD.,32563,1561.12
FINIETF,ICICIPRAMC-ICICIFIN,433696,132.21
FINOPB,FINO PAYMENTS BANK LTD,1401689,4286.34
FINPIPE,FINOLEX INDUSTRIES LTD,3208141,6966.48
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2394127,9080.79
FISCHER,FISCHER MEDICAL VENTURE L,593342,646.01
FIVESTAR,FIVE-STAR BUS FIN LTD,939739,5997.21
FLAIR,FLAIR WRITING INDUST LTD,266223,877.98
FLEXIADD,DSPAMC - FLEXIADD,49,0.01
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,484441,17986.84
FMCGIETF,ICICIPRAMC - ICICIFMCG,1915637,1147.07
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,172619,872.91
FOODSIN,FOODS & INNS LIMITED,19636,19.33
FORCEMOT,FORCE MOTORS LIMITED,61602,10221.53
FORTIS,FORTIS HEALTHCARE LTD,914377,8799.74
FOSECOIND,FOSECO INDIA LTD,3607,215.99
FSL,FIRSTSOURCE SOLU. LTD.,1802768,6437.31
FUSION,FUSION FINANCE LIMITED,1663000,3956.27
GABRIEL,GABRIEL INDIA LTD,169102,1687.45
GAEL,GUJARAT AMBUJA EXPORTS LT,1690513,2122.26
GAIL,GAIL (INDIA) LTD,15626187,29287.69
GALAPREC,GALA PRECISION ENG LTD,45163,427.71
GALAXYSURF,GALAXY SURFACTANTS LTD,39395,968.64
GALLANTT,GALLANTT ISPAT LIMITED,227269,1377.96
GANDHAR,GANDHAR OIL REFINE IND L,706143,1183.74
GANDHITUBE,GANDHI SPL. TUBES LTD,35259,313.90
GANECOS,GANESHA ECOSPHERE LIMITED,124925,1830.13
GANESHBE,GANESH BENZOPLAST LIMITED,408430,458.63
GANESHCP,GANESH CONSUMER PRODUCT L,11230,30.97
GANESHHOU,GANESH HOUSING LIMITED,452535,4268.35
GARFIBRES,GARWARE TECH FIBRES LTD,74550,633.90
GARUDA,GARUDA CONSTRUCT N ENG L,609457,1363.86
GATECH,GACM TECHNOLOGIES LIMITED,70936,0.46
GATEWAY,GATEWAY DISTRIPARKS LTD,5063140,3442.58
GCSL,GRETEX CORPORATE SERVICES,538,1.38
GEECEE,GEECEE VENTURES LIMITED,201,0.77
GEEKAYWIRE,GEEKAY WIRES LIMITED,872,0.49
GEMAROMA,GEM AROMATICS LIMITED,205979,484.35
GENESYS,GENESYS INTL CORPN LTD,701008,4393.61
GENUSPAPER,GENUS P&B LIMITED,137540,29.00
GENUSPOWER,GENUS POWER INFRASTRU LTD,4092311,14794.36
GEOJITFSL,GEOJIT FINANCIAL SER L,1816067,1494.73
GESHIP,THE GE SHPG.LTD,807270,8717.65
GFLLIMITED,GFL LIMITED,12747,7.32
GHCL,GHCL LIMITED,664494,4074.12
GHCLTEXTIL,GHCL TEXTILES LIMITED,88446,75.65
GICHSGFIN,GIC HOUSING FINANCE LTD,1263345,2498.41
GICRE,GENERAL INS CORP OF INDIA,2398502,9596.06
GILLETTE,GILLETTE INDIA LTD,53169,5046.42
GILT5YBEES,RELCAPAMC - NETFGILT5Y,4874,3.08
GIPCL,GUJ IND POW CO. LTD,2645813,5282.06
GKENERGY,GK ENERGY LIMITED,52146,109.14
GLAND,GLAND PHARMA LIMITED,173326,3393.15
GLAXO,GLAXOSMITHKLINE PHARMA LT,114114,3352.13
GLENMARK,GLENMARK PHARMACEUTICALS,389645,7658.95
GLOBAL,GLOBAL EDUCATION LIMITED,13500,9.57
GLOBALVECT,GLOBAL VEC HELICORP LTD,1744,4.10
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,608980,448.16
GLOBUSSPR,GLOBUS SPIRITS LTD,174717,1965.81
GLOSTERLTD,GLOSTER LIMITED,4569,30.34
GLOTTIS,GLOTTIS LIMITED,57502,40.93
GMBREW,G M BREWERIES LTD,78018,858.38
GMDCLTD,GUJARAT MINERAL DEV CORP,5727391,30700.65
GMMPFAUDLR,GMM PFAUDLER LIMITED,305973,3735.54
GMRAIRPORT,GMR AIRPORTS LIMITED,13719153,12395.45
GMRP&UI,GMR POW AND URBAN INFRA L,11817790,13771.76
GNA,GNA AXLES LIMITED,151165,522.92
GNFC,GUJ NAR VAL FER & CHEM L,1959796,10737.89
GOACARBON,GOA CARBON LIMITED,28502,144.11
GOCLCORP,GOCL CORPORATION LIMITED,354244,1365.02
GOCOLORS,GO FASHION INDIA LTD,163933,1221.49
GODAVARIB,GODAVARI BIOREFINERIES L,42572,114.63
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,655034,22409.63
GODIGIT,GO DIGIT GENERAL INS LTD,205574,739.10
GODREJAGRO,GODREJ AGROVET LIMITED,918318,6721.88
GODREJCP,GODREJ CONSUMER PRODUCTS,509257,6246.38
GODREJIND,GODREJ INDUSTRIES LTD,183426,2108.90
GODREJPROP,GODREJ PROPERTIES LTD,633669,14600.79
GOKEX,GOKALDAS EXPORTS LTD.,1278277,10698.02
GOKUL,GOKUL REFOILS & SOLV LTD,1347,0.56
GOKULAGRO,GOKUL AGRO RESOURCES LTD,496667,889.58
GOLD1,KOTAK GOLD ETF,1226166,1195.90
GOLD360,360ONEAMC - GOLD360,27282,34.05
GOLDBEES,NIP IND ETF GOLD BEES,22425860,22313.63
GOLDCASE,ZERODHAAMC - GOLDCASE,2708075,511.51
GOLDETF,MIRAEAMC - MAGOLDETF,770222,896.74
GOLDETFADD,DSPAMC - DSPGOLDETF,26945,31.85
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2318656,8744.82
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3570706,3672.43
GOLDSHARE,UTI GOLD ETF,1365646,1168.73
GOLDTECH,AION-TECH SOLUTIONS LTD,1500,1.02
GOODLUCK,GOODLUCK INDIA LIMITED,752894,7617.94
GOPAL,GOPAL SNACKS LIMITED,749491,2702.98
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,8173220,18815.70
GPPL,GUJARAT PIPAVAV PORT LTD,8047800,16277.90
GPTHEALTH,GPT HEALTHCARE LIMITED,564490,903.70
GPTINFRA,GPT INFRAPROJECTS LTD,144655,167.62
GRANULES,GRANULES INDIA LIMITED,4362180,23010.56
GRAPHITE,GRAPHITE INDIA LTD,1569358,9175.75
GRASIM,GRASIM INDUSTRIES LTD,280940,7704.34
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,662207,11922.34
GREAVESCOT,GREAVES COTTON LTD.,5396672,11941.45
GREENLAM,GREENLAM INDUSTRIES LTD.,91753,236.84
GREENPANEL,GREENPANEL INDUSTRIES LTD,269567,819.46
GREENPLY,GREENPLY INDUSTRIES LTD,447840,1388.15
GREENPOWER,ORIENT GREEN POWER CO LTD,5455753,773.91
GRINDWELL,GRINDWELL NORTON LIMITED,72524,1278.02
GRINFRA,G R INFRAPROJECTS LIMITED,72295,958.15
GRMOVER,GRM OVERSEAS LIMITED,2457271,9139.55
GROWWDEFNC,GROWWAMC - GROWWDEFNC,894757,735.00
GROWWEV,GROWWAMC - GROWWEV,201081,61.09
GROWWGOLD,GROWWAMC - GROWWGOLD,255394,308.71
GROWWLIQID,GROWWAMC - GROWWLIQID,2019,2.14
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3336,0.35
GROWWMOM50,GROWWAMC - GROWWMOM50,184300,19.99
GROWWN200,GROWWAMC - GROWWN200,35117,4.03
GROWWNET,GROWWAMC - GROWWNET,131442,14.14
GROWWNIFTY,GROWWAMC - GROWWNIFTY,3376,0.35
GROWWNXT50,GROWWAMC - GROWWNXT50,301,0.21
GROWWPOWER,GROWWAMC - GROWWPOWER,147181,15.15
GROWWRAIL,GROWWAMC - GROWWRAIL,3200970,1148.92
GROWWRLTY,GROWWAMC - GROWWRLTY,4954,0.54
GROWWSLVR,GROWWAMC - GROWWSLVR,481067,777.73
GRPLTD,GRP LIMITED,3372,80.56
GRSE,GARDEN REACH SHIP&ENG LTD,1658473,43448.01
GRWRHITECH,GARWARE HI-TECH FILMS LTD,142464,5278.95
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2094,0.62
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1902,1.21
GSFC,GUJ STATE FERT & CHEM LTD,7447077,15459.30
GSLSU,GLOBAL SURFACES LIMITED,191616,267.32
GSPL,GUJARAT STATE PETRO LTD,813627,2716.32
GSS,GSS INFOTECH LIMITED,365398,97.08
GTL,GTL LTD,109731,13.74
GTLINFRA,GTL INFRA.LTD,7862090,128.74
GTPL,GTPL HATHWAY LIMITED,42995,51.60
GUFICBIO,GUFIC BIOSCIENCES LTD.,132543,482.17
GUJALKALI,GUJARAT ALKALIES & CHEM,369689,2360.79
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,745699,3448.17
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1305107,5414.94
GULFOILLUB,GULF OIL LUB. IND. LTD.,163749,2025.37
GULFPETRO,GP PETROLEUMS LIMITED,60465,25.73
GULPOLY,GULSHAN POLYOLS LIMITED,262935,455.46
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,592104,2030.34
GVT&D,GE VERNOVA T&D INDIA LTD,159096,4762.62
HAL,HINDUSTAN AERONAUTICS LTD,3026622,143780.44
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2808595,18693.46
HAPPYFORGE,HAPPY FORGINGS LIMITED,91264,903.22
HARDWYN,HARDWYN INDIA LIMITED,143693,22.54
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,561726,2917.83
HARRMALAYA,HARRISON MALAYALAM LTD,9661,20.70
HARSHA,HARSHA ENGINEERS INT LTD,1065960,4792.25
HATHWAY,HATHWAY CABLE & DATACOM,28706925,4482.73
HATSUN,HATSUN AGRO PRODUCT LTD.,34508,374.89
HAVELLS,HAVELLS INDIA LIMITED,831443,13009.11
HBLENGINE,HBL ENGINEERING LTD,4240163,35062.46
HCC,HINDUSTAN CONSTRUCTION CO,10443743,3040.95
HCG,HEALTHCARE GLOB. ENT. LTD,354143,2235.58
HCL-INSYS,HCL INFOSYSTEMS LTD,325,0.06
HCLTECH,HCL TECHNOLOGIES LTD,1378467,21724.53
HDBFS,HDB FINANCIAL SERVICES L,912565,6800.58
HDFCAMC,HDFC AMC LIMITED,236914,13012.87
HDFCBANK,HDFC BANK LTD,3341589,31767.82
HDFCBSE500,HDFCAMC - HDFCBSE500,12289,4.59
HDFCGOLD,HDFC GOLD ETF,2257188,2271.82
HDFCGROWTH,HDFCAMC - HDFCGROWTH,8859,10.98
HDFCLIFE,HDFC LIFE INS CO LTD,1025393,7734.33
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,30013,6.26
HDFCMID150,HDFCAMC - HDFCMID150,667109,141.29
HDFCMOMENT,HDFCAMC - HDFCMOMENT,455203,148.81
HDFCNEXT50,HDFCAMC - HDFCNEXT50,71400,49.79
HDFCNIF100,HDFCAMC - HDFCNIF100,23584,6.22
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,80829,45.35
HDFCNIFIT,HDFCAMC - HDFCNIFIT,285323,107.05
HDFCNIFTY,HDFCAMC - HDFCNIFTY,50509,139.78
HDFCPSUBK,HDFCAMC HDFCPSUBK,30758,24.64
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,94235,26.51
HDFCQUAL,HDFCAMC - HDFCQUAL,27386,16.02
HDFCSENSEX,HDFCAMC - HDFCSENSEX,28340,25.96
HDFCSILVER,HDFCAMC - HDFCSILVER,5949727,9378.11
HDFCSML250,HDFCAMC - HDFCSML250,2213429,3819.13
HDFCVALUE,HDFCAMC - HDFCVALUE,2448,3.30
HEALTHIETF,ICICIPRAMC - ICICIPHARM,156443,234.97
HEALTHY,BIRLASLAMC - HEALTHY,183388,27.35
HEG,HEG LTD,1355838,7362.36
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,840985,1781.66
HEMIPROP,HEMISPHERE PROP IND LTD,3019898,4690.61
HERANBA,HERANBA INDUSTRIES LTD,128736,432.59
HERCULES,HERCULES HOI. LTD.,30322,60.82
HERITGFOOD,HERITAGE FOODS LTD,1125848,5601.20
HEROMOTOCO,HERO MOTOCORP LIMITED,249688,13024.94
HESTERBIO,HESTER BIOSCIENCES LTD,8779,174.09
HEUBACHIND,HEUBACH COLORANTS IND LTD,39378,216.45
HEXT,HEXAWARE TECHNOLOGIES LTD,429439,3196.03
HFCL,HFCL LIMITED,36640160,33434.07
HGINFRA,H.G.INFRA ENGINEERING LTD,518938,5532.20
HGS,HINDUJA GLOBAL SOLS. LTD.,135398,815.51
HIKAL,HIKAL LIMITED,1406159,4385.05
HILINFRA,HIGHWAY INFRASTRUCTURE L,153664,120.81
HILTON,HILTON METAL FORGING LTD,104649,48.62
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2941565,4291.84
HINDALCO,HINDALCO  INDUSTRIES  LTD,1880206,14212.31
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3339,15.68
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,14758387,43348.54
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4227852,8154.53
HINDPETRO,HINDUSTAN PETROLEUM CORP,1408790,5967.93
HINDUNILVR,HINDUSTAN UNILEVER LTD.,934629,23540.42
HINDWAREAP,HINDWARE HME INOVATON LTD,1724738,5356.52
HINDZINC,HINDUSTAN ZINC LIMITED,8606743,42002.60
HIRECT,HIND RECTIFIER LIMITED,50745,869.04
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7352755,8526.15
HITECHCORP,HITECH CORPORATION LTD,1398,2.89
HLEGLAS,HLE GLASCOAT LIMITED,268604,1449.75
HLVLTD,HLV LIMITED,1059613,143.78
HMAAGRO,HMA AGRO INDUSTRIES LTD,787341,256.69
HMVL,HINDUSTAN MEDIA VENT LTD,51412,42.65
HNDFDS,HINDUSTAN FOODS LIMITED,68182,372.98
HNGSNGBEES,NIP IND ETF HANGSENG BEES,484220,2418.34
HOMEFIRST,HOME FIRST FIN CO IND LTD,348797,4300.53
HONASA,HONASA CONSUMER LIMITED,580629,1661.01
HONAUT,HONEYWELL AUTOMATION IND,17792,6794.61
HONDAPOWER,HONDA I POWER PRODUCT LTD,20780,602.36
HPAL,HP ADHESIVES LIMITED,92076,64.68
HPL,HPL ELECTRIC & POWER LTD,710294,3801.06
HSCL,HIMADRI SPECIALITY CHEM L,4762480,23131.44
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3063077,8964.56
HUDCO,HSG & URBAN DEV CORPN LTD,12040990,29190.02
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1142439,3989.16
HYUNDAI,HYUNDAI MOTOR INDIA LTD,710136,17547.37
ICEMAKE,ICE MAKE REFRIGERAT LTD,30138,243.20
ICICIB22,ICICIPRAMC - BHARATIWIN,361210,402.98
ICICIBANK,ICICI BANK LTD.,5120862,70572.57
ICICIGI,ICICI LOMBARD GIC LIMITED,142517,2872.39
ICICIPRULI,ICICI PRU LIFE INS CO LTD,829254,5219.17
ICIL,INDO COUNT INDUSTRIES LTD,1114702,3318.44
ICRA,ICRA LIMITED,5190,338.71
IDBI,IDBI BANK LIMITED,38741019,36758.80
IDEA,VODAFONE IDEA LIMITED,617148933,52267.07
IDEAFORGE,IDEAFORGE TECHNO LTD,1166410,6261.81
IDFCFIRSTB,IDFC FIRST BANK LIMITED,46217272,33225.19
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,6483,17.87
IEX,INDIAN ENERGY EXC LTD,10040936,16069.18
IFBAGRO,IFB AGRO INDUSTRIES LTD,20103,279.63
IFBIND,IFB INDUSTRIES LTD,287994,4765.10
IFCI,IFCI LTD,19933279,11881.93
IFGLEXPOR,IFGL REFRACTORIES LIMITED,35884,101.83
IGARASHI,IGARASHI MOTORS INDIA LTD,184415,1013.92
IGCL,INDOGULF CROPSCIENCES LTD,435406,477.60
IGIL,INTERNATIO GEMM INS (I) L,961977,3751.65
IGL,INDRAPRASTHA GAS LTD,1788865,3892.82
IGPL,I G PETROCHEMICALS LTD,82451,428.96
IIFL,IIFL FINANCE LIMITED,1751816,8077.58
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2420563,7898.28
IKIO,IKIO TECHNOLOGIES LIMITED,339534,805.77
IKS,INVENTURUS KNOWLEDGE SO L,513988,8231.14
IMAGICAA,IMAGICAAWORLD ENT LTD,2906092,1866.72
IMFA,INDIAN METALS & FERRO,244173,2358.77
IMPAL,IND MOTOR PART & ACC LTD,596,6.76
INDBANK,INDBANK MERCH BANK,10953,4.59
INDGN,INDEGENE LIMITED,1216427,6966.49
INDHOTEL,THE INDIAN HOTELS CO. LTD,4776601,35916.93
INDIACEM,THE INDIA CEMENTS LIMITED,646560,2347.31
INDIAGLYCO,INDIA GLYCOLS LTD,1204543,10001.14
INDIAMART,INDIAMART INTERMESH LTD,116850,2922.32
INDIANB,INDIAN BANK,521930,3937.73
INDIANHUME,INDIAN HUME PIPE CO. LTD.,84063,345.95
INDIASHLTR,INDIA SHELTER FIN CORP L,459255,3819.97
INDIGO,INTERGLOBE AVIATION LTD,439300,24900.06
INDIGOPNTS,INDIGO PAINTS LIMITED,175353,1955.33
INDIQUBE,INDIQUBE SPACES LIMITED,137498,318.42
INDNIPPON,INDIA NIPPON ELECT  LTD,73024,672.10
INDOAMIN,INDO AMINES LIMITED,239889,367.23
INDOBORAX,INDO BORAX & CHEMICAL LTD,2023,3.60
INDOCO,INDOCO REMEDIES LTD.,121317,364.35
INDOFARM,INDO FARM EQUIPMENT LTD,363353,890.35
INDORAMA,INDO RAMA SYNTHETICS LTD,311303,208.09
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1051314,3150.69
INDOTECH,INDO TECH TRANSFORM LTD.,9479,165.73
INDOWIND,INDOWIND ENERGY LTD,15095,2.81
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,816405,4740.37
INDSWFTLAB,IND SWIFT LABORATORIES LT,6169,6.44
INDTERRAIN,IND TERRAIN FASHIONS LTD,19293,8.38
INDUSINDBK,INDUSIND BANK LIMITED,3873907,31917.05
INDUSTOWER,INDUS TOWERS LIMITED,3847324,13630.27
INFIBEAM,INFIBEAM AVENUES LIMITED,19833658,3875.77
